TE	Aff3	Arid1b	Bach1	Bach2	Baz2b	Bcl11a	Cebpa	Cebpe	Clock	Creb5	Crebl2	Crebrf	Dach1	Ebf1	Erg	Ets1	Fosb	Foxn3	Foxo1	Foxo3	Gata1	Gata2	Gata3	Gfi1	Gfi1b	Hivep2	Hivep3	Hlf	Hmga2	Hoxa7	Hoxa9	Hoxb3	Ikzf2	Irf7	Irf8	Irf9	Junb	Klf1	Klf12	Klf2	Klf3	Klf4	Klf6	Mecom	Mef2c	Meis1	Mis18bp1	Mycn	Nfat5	Nfe2	Nfia	Nkx2-3	Parp12	Pbx1	Pgr	Plag1	Plek	Plscr1	Pou2f2	Prdm16	Rel	Rfx3	Rora	Runx1	Runx2	Satb1	Smad7	Sox5	Sox6	Sp4	Spi1	Stat1	Stat4	Tal1	Tcf4	Tcf7l2	Tox	Tsc22d1	Tsc22d3	Zbtb20	Zeb2	Zfhx3	Zfp1	Zfp113	Zfp36l1	Zfp385a	Zfp395	Zfp467	Zfp521	Zfp532	Zfp608	Zfp799	Zfp831	Zfpm1
Aff3	0	0.24701895204768412	0.07657493609478237	0.02381036004758584	0.26667129114771887	0.31978513128115177	0.17117896900657847	0.042194569956372815	0.023847694147408106	0.005739611155909053	0.05120765928401483	0.11050899259990248	0.2246581409988576	0.011311959547826298	0.0898380872482144	0.05025743797653462	0.07938702648764859	0.3081504719118139	0.029135866939705105	0.2611808358157846	0.13961081600382588	0.24702005183136827	0.03850869564809751	0.08230591355848269	0.20434864950406656	0.013626937588557318	0.011383848476172347	0.1435227619001014	0.05589433604948607	0.19330616531286984	0.28264250486169223	0.020540662264707805	0.1650852633597231	0.058507119473176473	0.09105261213249245	0.08817040470676407	0.2957196516909548	0.11020628899241082	0.007777159206007388	0.0559104468789863	0.1328924098448262	0.022738471486302383	0.15267008662072196	0.032967518162747976	0.3208567138873281	0.2064292238780058	0.15445728153461455	0.09496985305993924	0.041273357293686204	0.297015009019723	0.14654321435897089	0.04463408878173951	0.04770053387021876	0.07560175425140506	0.021503605852438643	0.01620478165056092	0.11126207228378164	0.15256884661769252	0.20526697749756256	0.03684519428703685	0.1358215339826053	0.04797864567507339	0.02925779873456478	0.3040645949131992	0.018231067111405506	0.1544007054318301	0.15533848962035537	0.00855041351008398	0.03602091450661571	0.06461985426076919	0.2533555776740346	0.18015586760268051	0.08023709400667677	0.24496503062386144	0.28657443507464814	0.05331761331444564	0.02262707667598952	0.2714313057601883	0.29034141359892923	0.2205145276135409	0.2321770096063406	0.09694366193296253	0.15591249591690576	0.11569580759294616	0.14236069404676313	0.12184965268468126	0.13256364059474876	0.053767896239617675	0.022689981222963562	0.009574272934133264	0.2158545729486179	0.03548362484927313	0.02116676473124855	0.26375462734252997
Arid1b	0.20621481519791748	0	0.09163902248413787	0.012644358172707704	0.27479680142973995	0.3791314763012125	0.20019730546728384	0.061512038903440244	0.03552837932838418	0.012462158471890195	0.05126204454909074	0.1331104881561924	0.21387563728945008	0.006639101833197878	0.10641303188541673	0.06302029322599127	0.09020910339276952	0.3540056417938012	0.02838720055701016	0.28659246132037697	0.16254317330504456	0.262399279532107	0.04384825791359339	0.10655891908160627	0.22320828148184924	0.013060636736334398	0.013942332886033165	0.1448579788215891	0.05084734848761633	0.25843030858091415	0.30313834616469304	0.024218288035868778	0.17237822847268827	0.06511197313679844	0.0994712342992165	0.10494496456578466	0.34840481269827617	0.11009170836896319	0.011783954297798936	0.05593913085117162	0.15361989215500818	0.028683508989380636	0.1627373412606768	0.03404205031552854	0.37401602374163156	0.22218551185705265	0.17670961817314526	0.10401915354779973	0.04659973295047165	0.35613292490358006	0.1442660317436962	0.058737941288452215	0.04917783687305397	0.07899195507880985	0.023427980712062983	0.012057009227470664	0.11348499509692457	0.16778927964354085	0.2359452214786561	0.03857003408495772	0.16181619536896794	0.048033139723264416	0.025206634412526525	0.36271728116363	0.012998453903570677	0.1751286758545078	0.20096348210994674	0.006587203190905039	0.039881709981022716	0.06334416904471928	0.26989735633679246	0.20017502775584897	0.09677565654469038	0.26792637387823426	0.33076110943843107	0.07299344711315242	0.038367230918030085	0.2893203415064049	0.34227964956628154	0.23300110335376759	0.24718675344496158	0.09563673985618944	0.16651017057357484	0.11628706570764694	0.1500457553057801	0.134593307894667	0.15779124975814962	0.07178784714694351	0.03194758127185371	0.010503885294973274	0.21885336800887686	0.04491496742790142	0.020762108856482806	0.2814079013481869
Bach1	0.13954006238463196	0.16809482636131554	0	0.012306780329149083	0.1782114128074408	0.2077539837386695	0.1369365181180835	0.04315249301626458	0.016789215798232653	0.007547261135794702	0.039464815552943185	0.06984023295177731	0.13862812634490915	0.002111752263224826	0.06486966325453998	0.04329093383503808	0.06285156140100956	0.1928482660572738	0.02136206108083223	0.1713934679249259	0.09886023872939069	0.14282826703591328	0.028404955966754963	0.05518527862735172	0.1270639756192326	0.015991567022747576	0.011128334767655654	0.08181959386122346	0.037432682368740006	0.140692842597733	0.18311806094724367	0.013293360538399024	0.12002767078030603	0.029564152923200436	0.06096829396994593	0.07481462163362444	0.18208695475351047	0.06256947741228397	0.003321292129116445	0.039015933748066424	0.09690018838279021	0.020459499195955844	0.1199930018302845	0.027500543819828947	0.2046888105093596	0.12980149181451542	0.09885967643473975	0.06178928964384453	0.03398545621930367	0.18475837835253328	0.08800490814626151	0.02632772764082948	0.032782392716363955	0.042454760688941474	0.014291646273789295	0.011108859329801202	0.06303950961154048	0.10552160850889	0.14427974337530933	0.02041110707963585	0.09327657246050639	0.025804644025983998	0.022920458705401058	0.2083271326329094	0.009136033493915778	0.11488585465453173	0.1351898563024902	0.006995038916046836	0.023874877471579355	0.03999717450288192	0.1492432272828371	0.13808079522427166	0.059924301622986696	0.16624389351621885	0.1919689209965053	0.03912805325265937	0.015583721136722942	0.13566958745562852	0.19976303796516529	0.12337199668822005	0.1611790492699772	0.05242533892288914	0.11870924601766043	0.08352394257426646	0.0900788491764703	0.08502936727445627	0.0931898861192462	0.04549818855517717	0.02748049770847943	0.0054056743028459905	0.13374159356330095	0.029780384032758463	0.011437077018400701	0.14459942152415184
Bach2	0.043086946399077515	0.0468366306011236	0.03003997464295223	0	0.05496539672640485	0.0457943910134212	0.03181084179263304	0.011262006046255135	0.007648564696387785	0.006900604447817309	0.010768610710704478	0.03310598763463443	0.04277674142470591	0.003368869866481618	0.029420322470055826	0.014842940989563114	0.029530161206281054	0.05166284651275838	0.013888978180127652	0.04547862256118392	0.030191442199649112	0.04177744505019565	0.01053408290222007	0.022077202085426753	0.04643733747556835	0.007043583076864894	0.00717467093338664	0.034512439894396264	0.00850850074226606	0.05216769279620142	0.05188866306201316	0.004446896465838856	0.03610889920225256	0.02580755924886359	0.018989758900805162	0.029828358156255695	0.03984135820840862	0.027730722839591184	0.0030355105964862002	0.014055939990962461	0.024720962836008886	0.006014000844943743	0.039211139638206174	0.013013109134560892	0.047815028296427496	0.046841346624466054	0.028068718722932883	0.022266855059318347	0.017378683476614747	0.04039560337494817	0.03789051668826906	0.016366706777118354	0.014276334521504671	0.017215843610489286	0.0117678747779376	0.007213602787471912	0.03022754764414551	0.028943046529508885	0.04728764565883602	0.01348125051165545	0.031101178988109893	0.010308942381579332	0.011485990602101757	0.05134776624065817	0.008223087338391253	0.0383609440673374	0.04269444836517598	0.0048089465661660885	0.005086188929430105	0.014346538348914572	0.059763378643552495	0.04935898413895378	0.027928551945950824	0.0495873980218151	0.038810786106480394	0.018463159658729873	0.010188798555500788	0.03554251824410054	0.04552602079412452	0.046355636310374426	0.041449659664008716	0.02010199963963179	0.03797357400933354	0.02768326660989477	0.039387445149462526	0.028427550077483158	0.04411792943133686	0.012400996169595956	0.014420507291986896	0.0027939908877245494	0.03915133016624747	0.010597403552870073	0.00863989856050268	0.055164143899779056
Baz2b	0.21344699334058534	0.2546423753239269	0.10519946329890936	0.02004039583682384	0	0.37395525043714894	0.21349267429507843	0.05315417309148349	0.0330718574303209	0.008760002241861482	0.04034426697281304	0.11256246578025464	0.22798439619106353	0.008339122314413186	0.11305119550194916	0.057819341512882316	0.08524744651119366	0.380286486006436	0.027763855632493346	0.2988843557393325	0.15901666700609735	0.24842810643349636	0.04446079947474	0.10328533952421715	0.22253955245911278	0.014412758970077901	0.015807896201881312	0.14458125344169903	0.05193501298560907	0.25375373755896796	0.32133831928663714	0.02083248720850965	0.1744944485265756	0.060148227846291695	0.11514853288836013	0.08290402845683995	0.33169524692016306	0.12123976044652542	0.007700772961635634	0.05798571725471247	0.15469997305467503	0.029086443411807456	0.17589037327689877	0.036290301125068015	0.3581688163811363	0.22596129565456266	0.18217532254476576	0.08951895571305091	0.04550842146143802	0.3519374194059431	0.14437678694594314	0.03488442303675333	0.053633929617310505	0.08057311288137038	0.01740496261932063	0.017387161934226916	0.1089066948948381	0.1510016215090371	0.2405983345448913	0.025869865108672955	0.1672138869894292	0.04640844525069436	0.042966748917797476	0.3763085218237899	0.011021215456029625	0.17341887100205072	0.19322757829934226	0.00835889647618419	0.030254932784898745	0.06384474395710234	0.2669523117885382	0.20520289740813535	0.10880760900984975	0.25330400280465737	0.33844773441495496	0.0691307122059577	0.021891957382165674	0.2560846290317904	0.31951589685952536	0.23252329037793626	0.26247977417830337	0.08467627340237435	0.18151953871585874	0.1262236397704304	0.12321322081074078	0.13069806225847405	0.13842656393373337	0.05729726928138052	0.03106949220861916	0.011835365995159542	0.2234775911295573	0.033635308882364684	0.016319747945731645	0.27551651175552944
Bcl11a	0.26770494539457645	0.3244299504188005	0.09972058512392482	0.02351222348203361	0.32148815806196535	0	0.22673922437900781	0.07049653647856775	0.03310356447285588	0.01286256289300748	0.05719034650132488	0.12289372343697755	0.26966258855040726	0.009425170068262562	0.1134394597079581	0.0720606323167633	0.1086569624318891	0.4180837650567239	0.029578653368158594	0.3194800358920991	0.1723795705807863	0.29313085116889326	0.04472728599060085	0.09716222238389617	0.23573209930033212	0.01711210681200585	0.017908732566812385	0.16946879779404925	0.05901394394001524	0.28671679744346396	0.32874059539251177	0.03225424942545357	0.19779262899968192	0.05643892619943916	0.11607529378646737	0.10786042685202094	0.36687378465600784	0.11801662099962894	0.008995941188555697	0.06310374461323874	0.16606473112542422	0.030178400707490803	0.18872100171725129	0.03822247156252423	0.4475158167186189	0.26291768256520465	0.19467203515446987	0.11182200851050214	0.055586809298691066	0.37048266588817375	0.16082106115081216	0.04916299919078878	0.05274820665095607	0.10069071154400815	0.022634101861837317	0.0135747903004777	0.12377157267873318	0.17507026804299775	0.2700741009829362	0.035300507050718126	0.17619558343970804	0.05072112811554211	0.03828432567585818	0.4317552673810598	0.0158097879090348	0.19343624846790927	0.2220174886319567	0.009660922672983659	0.039102488476144746	0.07896250196488462	0.28856501091656056	0.21148612388871071	0.09698190382623946	0.29529934362041804	0.36178333308333516	0.07885169147815574	0.02517132282045594	0.30031341170428777	0.37099634131214493	0.2647183490293602	0.28018662507635944	0.09880024219301714	0.18189517585830645	0.1431619230402437	0.14997760051145323	0.15867908220033974	0.15522012699015067	0.0663413279645612	0.025736804085059177	0.012283289378113066	0.2562180672486642	0.04208431517936407	0.019765075843189133	0.3230173997216594
Cebpa	0.21461447989671556	0.2751206119550113	0.09099530168688373	0.020839367091783502	0.2734852867901147	0.30470971515118406	0	0.06499700776016666	0.02794615400347553	0.0066551821520285095	0.04931761417126823	0.09847022867784272	0.20146781378887194	0.007422222511436058	0.09833816966488887	0.06018361066165538	0.0919051726925829	0.3457569364061051	0.02551553251185764	0.25525748771366796	0.14514348969444513	0.2047484248747785	0.03521661220272071	0.10701496080840273	0.16645788208912637	0.013841190400608338	0.016470762147073544	0.12309941768442133	0.05095440615536328	0.24384052605054324	0.29629928920540766	0.020346203837940478	0.16258094534944403	0.047894219965371645	0.1247637734268318	0.09282129657943478	0.3524919739967705	0.0919896040115144	0.009464940636134888	0.05235125325168215	0.14989392539719076	0.031905535002647055	0.16393534540227434	0.02325699224186101	0.32718546361939105	0.17457008372966987	0.21946113400614944	0.06275575058247498	0.04135896534822161	0.3177647913531076	0.1420532600597379	0.0375859983340074	0.04352562416743772	0.0651077863136596	0.018882741276165613	0.011881104505121797	0.09569824209240431	0.15726360095732494	0.23442477901197104	0.032803281896654914	0.16295821530074026	0.04256270942905208	0.0223292027401228	0.3290215189326095	0.01376976454848783	0.19477249636374563	0.1806492032024813	0.006684363668501112	0.030736300402467397	0.07460986769290846	0.1981331801283962	0.19547441536196772	0.09658221090357778	0.21724936293044386	0.31514289673931617	0.05680366297977769	0.016470531309754507	0.2584015097492026	0.31663444042103117	0.18760942527520347	0.25065983055745805	0.0840161697187975	0.1637406041351659	0.11427478492415125	0.13193011268324126	0.1274224389043316	0.12647272983743135	0.046964828023547955	0.025663344229943097	0.013950241215597412	0.21525880378859125	0.046541469249258796	0.018512535411968713	0.22085115212129047
Cebpe	0.10670292828014313	0.17109985178332104	0.08721286014136138	0.01946137077074181	0.21135773814037212	0.20539206963977874	0.1424202645434061	0	0.02147924111498944	0.003667433531414276	0.023612814513095562	0.05199246594623229	0.13348861312950297	0.0032634854013302364	0.07025217588737193	0.057455371578126156	0.07611966340901766	0.207914675593727	0.01584664281742594	0.1444256247573203	0.05299057787453801	0.08331216087032806	0.019153550453355452	0.0745485074207317	0.04811575930734782	0.015072541578410701	0.011895095287940017	0.05609120522562929	0.033430736021094115	0.16291629333918622	0.19212435160607838	0.023240052159372162	0.08727021595817142	0.03288855680902856	0.09413637767984127	0.07655643147266138	0.22127665340325908	0.04881648729158846	0.0030995060640754113	0.05104455681114462	0.11902972949107823	0.03642714644666895	0.10456809507424772	0.016818042445361298	0.20102683908246763	0.07795346091767814	0.17084588106973916	0.01971017351282024	0.038038320778838154	0.19445008171671502	0.05671883441613732	0.014670429607159207	0.03626718403192388	0.03017056414890817	0.013771495078153567	0.01161791963478361	0.05887526022180399	0.10980817460370865	0.15314937357461403	0.024601607097431182	0.15540323612181844	0.028360504112714006	0.017443500210449214	0.20114966046580096	0.013365869418056297	0.14844572080190144	0.11978059594770243	0.003826177023577901	0.02191641236889127	0.04809451543882131	0.06721119246034621	0.1697094451890452	0.07380837056672634	0.12215660659125391	0.19959992283500552	0.028254208621616466	0.011044463341421062	0.09220357842866952	0.1940760014146643	0.07656151987055593	0.18271536691790904	0.04540588033897908	0.1415266217079449	0.08784182369700794	0.05547840450977723	0.0958011612664775	0.0985055694236546	0.03767746207659053	0.026380780913026834	0.005048501782092825	0.14095265397935142	0.033100898351999815	0.010872516505246472	0.06369163292189407
Clock	0.05511895324594079	0.06455328318072177	0.030418602254913264	0.005567624019534991	0.06288331258274305	0.07170587969473731	0.05143152056995571	0.021493198957378456	0	0.004497275028466346	0.018529479586586604	0.04253913492923776	0.05966475564877196	0.0004426958671343822	0.029050894614454575	0.02301901680219076	0.034012113792330816	0.07515359811926457	0.010639119927710017	0.060084991471450695	0.029371533427214568	0.054744886822884725	0.012229213733506486	0.02881996873317829	0.04343534772332704	0.003935499673744105	0.011357732837136607	0.04116610006388567	0.014228803348656366	0.06578580594954492	0.06649311961967146	0.010048204615233572	0.05188291222781861	0.02687351103724309	0.0337390561230467	0.02689023349008745	0.06124984830510723	0.030113144197217594	0.007054239307793757	0.019463936136606574	0.03489182164496842	0.0111785934375671	0.04467608115871161	0.013666480888129148	0.07145923938814991	0.04506966536892688	0.043411264645116784	0.0172453277890384	0.017003965584264653	0.06993684570372041	0.04086505945214102	0.01340475800878033	0.017040813280786674	0.01903717194798525	0.005926558269775964	0.0029982507879638925	0.033723354275363465	0.05349499703959641	0.052121589192228875	0.01090709826784642	0.04537956994900712	0.015467734784527735	0.01131411093634223	0.07843816027218992	0.0035022881620064166	0.045106572845098614	0.06527567016650732	0.004171630737782424	0.015575882812398538	0.023516306748946964	0.05631130283592351	0.051672928513454605	0.03468171503667622	0.062497012659562444	0.0706985008590253	0.023817813525716377	0.010557989468923437	0.05140533794470413	0.06921084694059093	0.04551272779986702	0.050381912591309974	0.02292148581609933	0.0437895932907484	0.033765137766911354	0.04679082933688289	0.034281201204426764	0.04185622051866156	0.030886041856060364	0.014544341349016965	0.006842107435251234	0.05408548248204547	0.008634753760702808	0.009620183914063246	0.04998027837913932
Creb5	0.017977574071543597	0.012459349474402776	0.01111577586418201	0.0007670235176708335	0.015868412223882425	0.012745083223741838	0.004683831866590604	0.002988692280422898	0.0009175230681579787	0	0.003081005755006691	0.01063278565207509	0.01236852503115002	9.19198071736033e-05	0.010516885306122858	0.009063934135645851	0.008575733483365459	0.016703581319467763	0.00838970735984786	0.013054175481630546	0.008867799773494466	0.013670790833283382	0.01039622701650531	0.005844879434916793	0.012971764572830913	0.0003606406478790373	0.003874387201794605	0.011141820346962619	0.005658340659204979	0.011489122450166766	0.0108168569560943	0.010135914852378143	0.014116429154594903	0.008654531948911854	0.0035356547591462923	0.009375503918346205	0.008751144231608145	0.004160537988919818	0.0003725962350366413	0.005266645374423708	0.008726305855760187	0.000557904006701645	0.013750501785841258	0.007320249209265067	0.017508736566279777	0.02251498980791665	0.002413182376120694	0.011690002636123593	0.005514097027567023	0.02014408702244458	0.013198486047694786	0.008927096062278867	0.007556761462152052	0.014580166602829764	0.004019259769740209	0.0006841843511430405	0.006918266630852824	0.010281637091480536	0.01599943509642749	0.015830471380985582	0.011378351464749626	0.004595268168478564	0.010538391312818009	0.015228261835646191	0.0024123934708861973	0.005670128314332431	0.012445506684854803	0.00011218047058505167	0.0077427814681577545	0.0037129327446850146	0.022815352493248123	0.012545501075170508	0.009139933781575732	0.01592015902477579	0.014246915397321747	0.007212517384269502	0.012585006894238486	0.013535579048501096	0.013499298633449737	0.008381261000486126	0.011263920021708255	0.014677306105327156	0.007965084368360022	0.01012247524916511	0.008863232279914719	0.010278447009253126	0.010827168462155156	0.009463143496473505	0.0034253740740384122	0.005331699123740564	0.008552165858950935	0.007838021114589738	0.0006208852293420571	0.016438402816541128
