,PseudoTime
E70_638,0.8
E74_383,0.47924528301886793
E25_426,0.5333333333333333
E105_506,0.6339622641509434
E997_419,0.5245283018867924
E415_171,0.21257861635220127
E603_137,0.16981132075471697
E46_394,0.4930817610062893
E399_610,0.7647798742138365
E63_673,0.8440251572327044
E98_154,0.19119496855345913
E336_452,0.5660377358490566
E656_461,0.5773584905660377
E917_267,0.3333333333333333
E836_637,0.7987421383647799
E538_133,0.16477987421383647
E971_727,0.9119496855345912
E921_417,0.5220125786163522
E935_391,0.48930817610062893
E3_379,0.4742138364779874
E241_322,0.4025157232704403
E851_793,0.9949685534591195
E754_178,0.22138364779874214
E602_6,0.005031446540880503
E768_405,0.5069182389937107
E167_676,0.8477987421383648
E588_10,0.010062893081761006
E320_177,0.22012578616352202
E818_729,0.9144654088050315
E44_197,0.24528301886792453
E933_172,0.2138364779874214
E36_649,0.8138364779874214
E361_182,0.22641509433962265
E773_207,0.2578616352201258
E924_764,0.9584905660377359
E154_539,0.6754716981132075
E952_633,0.7937106918238994
E555_169,0.21006289308176102
E591_700,0.8779874213836478
E837_119,0.1471698113207547
E764_335,0.4188679245283019
E227_501,0.6276729559748427
E2_13,0.013836477987421384
E56_454,0.5685534591194968
E286_184,0.2289308176100629
E18_44,0.052830188679245285
E217_451,0.5647798742138365
E898_558,0.6993710691823899
E547_563,0.7056603773584905
E723_656,0.8226415094339623
E686_321,0.40125786163522015
E743_343,0.4289308176100629
E936_542,0.6792452830188679
E327_546,0.6842767295597484
E594_200,0.2490566037735849
E103_495,0.620125786163522
E521_229,0.28553459119496855
E230_324,0.4050314465408805
E371_674,0.8452830188679246
E337_581,0.7283018867924528
E729_99,0.1220125786163522
E638_128,0.15849056603773584
E649_787,0.9874213836477987
E157_510,0.6389937106918239
E832_23,0.026415094339622643
E953_438,0.5484276729559748
E367_552,0.6918238993710691
E842_466,0.5836477987421383
E17_657,0.8238993710691824
E268_500,0.6264150943396226
E250_452,0.5660377358490566
E583_679,0.8515723270440252
E763_240,0.2993710691823899
E300_499,0.6251572327044025
E141_447,0.559748427672956
E275_54,0.06540880503144654
E584_298,0.3723270440251572
E440_452,0.5660377358490566
E191_461,0.5773584905660377
E647_338,0.4226415094339623
E923_107,0.1320754716981132
E829_87,0.1069182389937107
E132_136,0.16855345911949685
E522_302,0.37735849056603776
E26_25,0.028930817610062894
E669_527,0.660377358490566
E35_515,0.6452830188679245
E248_627,0.7861635220125787
E146_364,0.45534591194968554
E251_487,0.610062893081761
E941_145,0.17987421383647798
E97_157,0.1949685534591195
E159_592,0.7421383647798742
E509_136,0.16855345911949685
E126_604,0.7572327044025158
E463_238,0.2968553459119497
E536_623,0.7811320754716982
E427_73,0.08930817610062892
E233_586,0.7345911949685534
E438_498,0.6238993710691824
E793_34,0.04025157232704402
E384_71,0.08679245283018867
E942_794,0.9962264150943396
E295_653,0.8188679245283019
E244_731,0.9169811320754717
E53_789,0.989937106918239
E871_568,0.7119496855345911
E174_17,0.018867924528301886
E658_357,0.44654088050314467
E549_778,0.9761006289308176
E806_415,0.519496855345912
E576_263,0.3283018867924528
E662_532,0.6666666666666666
E140_495,0.620125786163522
E466_480,0.6012578616352201
E847_491,0.6150943396226415
E225_12,0.012578616352201259
E498_125,0.15471698113207547
E373_574,0.7194968553459119
E691_732,0.9182389937106918
E206_18,0.02012578616352201
E215_537,0.6729559748427673
E852_772,0.9685534591194969
E726_45,0.05408805031446541
E366_225,0.28050314465408804
E540_163,0.20251572327044026
E972_357,0.44654088050314467
E982_402,0.5031446540880503
E772_231,0.2880503144654088
E22_409,0.5119496855345912
E316_629,0.7886792452830189
E219_223,0.2779874213836478
E477_46,0.055345911949685536
E292_600,0.7522012578616353
E419_56,0.06792452830188679
E848_227,0.2830188679245283
E503_396,0.49559748427672956
E499_332,0.41509433962264153
E636_453,0.5672955974842767
E683_178,0.22138364779874214
E210_240,0.2993710691823899
E896_764,0.9584905660377359
E7_96,0.11823899371069183
E796_477,0.5974842767295597
E385_164,0.2037735849056604
E147_635,0.7962264150943397
E889_603,0.7559748427672957
E383_539,0.6754716981132075
E695_312,0.389937106918239
E445_345,0.43144654088050316
E182_317,0.39622641509433965
E919_534,0.6691823899371069
E699_501,0.6276729559748427
E657_761,0.9547169811320755
E646_290,0.3622641509433962
E958_364,0.45534591194968554
E895_275,0.3433962264150943
E288_388,0.48553459119496856
E883_729,0.9144654088050315
E776_331,0.4138364779874214
E918_535,0.670440251572327
E595_349,0.43647798742138366
E643_575,0.720754716981132
E967_324,0.4050314465408805
E653_174,0.21635220125786164
E117_369,0.46163522012578617
E601_112,0.13836477987421383
E164_405,0.5069182389937107
E488_740,0.9283018867924528
E283_732,0.9182389937106918
E831_175,0.21761006289308177
E462_24,0.027672955974842768
E738_319,0.3987421383647799
E552_575,0.720754716981132
E992_41,0.04905660377358491
E517_15,0.016352201257861635
E828_90,0.11069182389937107
E187_587,0.7358490566037735
E846_797,1.0
E850_271,0.3383647798742138
E970_764,0.9584905660377359
E155_622,0.779874213836478
E457_570,0.7144654088050314
E885_778,0.9761006289308176
E60_309,0.38616352201257864
E31_454,0.5685534591194968
E93_108,0.13333333333333333
E446_80,0.09811320754716982
E652_527,0.660377358490566
E489_461,0.5773584905660377
E600_687,0.8616352201257862
E671_501,0.6276729559748427
E293_226,0.28176100628930817
E80_353,0.44150943396226416
E582_536,0.6716981132075471
E857_15,0.016352201257861635
