,0,1,2,3,4,5,6,7,8
0,1.3439311,0.18645926,0.04751505,0.019961141,0.04954827,0.00465347,0.019255504,0.014527966,0.00039685777
1,1.4102999,0.40995476,0.006968237,0.00032802552,0.023149304,0.004269567,0.003399711,0.030139703,0.022526074
2,1.8423268,0.32517278,0.00721406,0.013838248,0.0109301,0.0023254047,0.0020169993,0.002845444,0.006860567
3,2.2022347,0.50640124,0.06552822,0.0003183086,0.00013329317,0.013522197,0.0010753874,0.008238483,0.00021082646
4,2.0203223,0.4406059,0.04313194,0.13167782,0.0035487667,0.008073118,0.000455722,0.0023256354,0.0019241793
5,1.5245154,0.5400435,0.045870896,0.11282214,0.020293983,0.09308535,0.0014723511,0.013834079,0.019197075
6,2.2378376,0.56318384,0.0010025926,0.004071841,0.09717031,0.004673479,0.017873853,0.0037311832,0.004900248
7,1.3495437,0.7273265,0.0022004964,0.026880577,0.0034121354,0.03802223,0.010669475,0.064574175,0.019475995
8,2.0833755,0.69859535,0.0413205,0.0012925925,0.03664715,0.026653653,0.045056734,0.011867916,0.0134093445
9,2.3058047,0.5657551,0.0049227825,0.064898476,0.00048179924,0.009082979,0.0432754,0.004811412,0.00788195
10,1.8776361,0.62481457,0.024313807,0.006273923,0.06924533,0.10715888,0.043249477,0.014633359,0.00022112706
11,1.6001265,0.73587334,0.0759182,0.0004952374,0.007084907,0.029863749,0.010368804,0.013439541,0.050649527
12,1.4354337,0.811724,0.026284922,0.00023751378,0.0061172456,0.015212185,0.011365538,0.041458715,0.006491684
13,1.7678653,0.7031906,0.00097586145,0.03153698,0.008275775,0.0006997178,0.039527867,0.009837411,0.0037450872
14,1.6554081,0.77043056,0.041131485,0.010203189,0.0033389106,0.018947603,0.006399699,0.007167383,0.008815487
15,1.6775653,0.77961236,0.0033385619,0.020724416,0.0007064116,0.05833874,0.007305252,0.0014070603,0.057643536
16,1.8637395,0.73281765,0.046055708,0.019501101,0.005558095,0.04429761,0.02182215,0.00076528924,0.0075859176
17,1.5947042,0.008003489,0.096181884,0.59241724,0.01688916,0.040961236,0.0026167012,0.106497794,0.5050615
18,1.620422,0.89396805,0.024544105,0.0031357058,0.0143405115,0.008747711,0.0038477483,0.0052047325,0.046334848
19,1.4078791,1.0753185,0.0027656714,0.018006882,0.009791664,0.033360843,0.0015130198,0.0427584,0.0064117145
20,1.8082987,0.8732124,0.022942968,0.0033003439,8.730344e-05,0.032354802,0.0047451593,0.028113674,0.008251854
21,1.6795439,0.9025057,0.0004403905,0.02720787,0.0077612535,0.011649493,0.009786183,0.010796129,0.0019825178
