1.1452404,0.02495249,0.093637474,0.009100563,0.0019994036,0.008614325,0.016383631,0.008059969,0.0067738234,0.0027555597
0.9752358,0.012449094,0.09978475,0.01495784,0.01,0.014607225,0.018568704,0.012472449,0.008949481,0.007284408
1.0839993,0.01107176,0.120868735,0.010656559,0.01862797,0.011378009,0.01631922,0.020549621,0.01,0.0054183933
0.8950061,0.02692637,0.10446868,0.01,0.018097723,0.003715113,0.01,0.008287155,0.0057074986,0.012554515
0.9033131,0.011685183,0.2588112,0.03802087,0.0008476888,0.012987992,0.0077142906,0.0064335796,0.018388445,0.014113724
1.1572939,0.013591708,0.37539497,0.012062966,0.0021061676,0.016075712,0.006235345,0.00081964827,0.0031856277,0.008774921
1.3830259,0.0019741035,0.23328373,0.019105073,0.04156702,0.013343152,0.0034544468,0.014656085,6.1802e-05,0.013368146
1.9625574,0.0026214065,0.12233292,0.14485937,0.044833146,0.014405838,0.049892414,0.00078124215,0.0069607836,0.00037632545
1.4727286,0.0043773893,0.5219145,0.0024901011,0.0032682405,0.035042398,0.004934713,0.005368987,0.0128670605,0.008323109
1.767956,0.00086944504,0.3785624,0.011488337,0.014071043,0.0066174627,0.008275633,0.0029882386,0.009114608,0.0008790688
1.5228329,0.003285525,0.5145933,0.0044078557,0.006438781,0.00775596,0.02178726,0.012497975,0.006642305,0.01651283
1.3880144,0.0077483323,0.59133756,0.011399954,0.015309961,0.06746152,0.010825418,0.00047379496,0.008882288,0.0107860705
1.4118629,0.017007332,0.5813054,0.013221265,0.04337414,0.02473081,0.032266937,0.00037332028,0.0013780807,0.002072415
1.797309,0.044383634,0.4936488,0.029592756,0.017230505,0.01461696,0.024564879,0.012022897,0.0072539756,0.0038062888
1.6833547,0.013876424,0.5043807,0.020477792,0.015630424,0.000711926,0.0031115,0.017423697,0.005589119,0.0043232124
1.4449626,0.007840798,0.61630905,0.0029251445,0.028141499,0.00019535702,0.0005263345,0.0034406695,0.029626535,0.0011735769
1.7779061,0.022446454,0.51403606,0.012407182,0.03243301,0.05030979,0.0011302535,0.08825649,0.023843048,0.009198809
1.2631248,0.026827406,0.8635258,0.08293868,0.0036032756,0.0015905617,0.012827806,0.0026243655,0.034283113,0.014886826
1.5747889,0.011620189,0.6763124,0.020870378,0.015357956,0.0022157275,4.4417608e-05,0.027507326,0.055951092,0.0151987225
2.0246747,0.0002669348,0.47594655,5.6531175e-05,0.00773549,0.026556367,0.013524121,0.0083956625,0.0037941153,0.0146952635
2.2266493,0.0012815433,0.31906235,0.019776704,0.02190631,0.0057514166,0.00016876207,0.03126333,0.03249889,0.0024861179
2.136496,0.048159637,0.4995524,0.030742288,0.0063795326,0.02432826,0.0004553738,0.057353433,0.020770531,0.030297698
1.790612,0.0054229503,0.6932605,0.004141195,0.004002985,0.0023515855,0.041172434,0.0019151239,0.10051844,0.029266886
1.9257714,0.036215037,0.6255175,0.02552613,8.498119e-05,0.03500191,0.010411995,0.011269575,0.0045399535,0.035148837
1.6660073,0.0019002315,0.8576516,0.0040394682,0.004542029,0.0033958443,0.018460164,0.0392186,0.019147018,0.006968726
1.9560975,0.026552951,0.69262373,0.009680523,1.231688e-05,0.022239314,0.0039608018,0.07985175,0.0017203949,0.019075016
1.5362635,0.01925674,0.90017986,0.007924009,0.03133841,0.011477075,0.0067149475,0.040430404,0.012599668,0.07559404
1.9725661,0.053890128,0.73201245,0.004597431,0.027658056,0.021662356,0.021967553,0.031141154,0.0020276257,0.039741598
2.0947962,0.0034822435,0.77394366,0.0014707963,0.011947464,0.06391047,0.13176033,0.06417739,0.05995084,0.11645478
2.014915,0.040850885,0.7884767,0.018639565,0.0730852,0.010957654,0.108326346,0.010153633,0.02200812,0.0010116292
1.5468128,0.0011218851,0.98674035,0.010315263,0.049045585,0.011868041,0.013555161,0.01898026,0.0014034874,0.03725738
1.9761018,0.04090365,0.85298276,0.031990163,0.025802737,0.039716348,0.013858,0.0129840765,0.011056651,0.026485097
1.8651724,0.004315421,0.888584,0.017042901,0.0056280466,0.0054097925,0.010445113,0.0016599877,0.008479176,0.020521736
1.5844061,0.0041030883,0.9884794,0.023872687,0.0044842283,0.0009035918,0.0043514925,0.102088496,0.022355052,0.07588381
2.0696108,0.0039481795,0.964877,0.014085999,0.0030566182,0.0007349582,0.04742034,0.017333524,0.01935974,0.034340624
1.5989048,0.0013222318,1.0673316,0.086762324,0.009392954,0.024153361,0.025457388,0.03428093,0.003792241,0.0005111192
1.7505543,0.0021117502,1.0359612,0.052615855,0.03323448,0.030875979,0.01042343,0.014407039,0.016163517,0.026459927
1.5561876,0.032906067,1.1373593,0.00044972633,0.00970252,0.033724442,0.00807889,0.003140013,0.045061026,0.040099528
2.6115623,0.026252378,0.9278674,0.024374548,0.0019404376,0.019690948,0.017892351,0.08523925,0.16099271,0.02640354
2.0051217,0.00061192736,1.064475,0.016344884,0.01752495,0.046989232,0.05681142,0.013533675,0.00023897068,0.0028611931
2.0104213,0.0026713288,1.0935498,0.005820291,0.011521284,0.027924705,0.0018543106,0.00065190525,0.0073123747,0.0049535977
1.8032905,0.033340953,1.1226223,0.042484615,0.0017988621,0.006297113,0.0242946,0.02608732,0.0015799473,0.0005088006
1.5614053,0.00048479473,1.2159512,0.015562248,0.02158622,0.0037255231,0.029826876,0.017628126,0.0017668038,0.01892103
2.3018363,0.047119185,1.0599886,0.061524875,0.019180108,0.02773308,0.058949575,0.00764092,0.00817692,0.020812029
1.9111005,0.0004031541,1.1025114,0.0009793473,0.0053898403,0.02385311,0.007516697,0.0630517,0.037523486,0.027893037
1.937935,0.013298354,1.1123016,0.0120445825,0.0012347153,0.005733501,0.021328188,0.0011106624,0.003084078,0.048566073
2.0119858,0.016580826,1.1284792,0.052374005,0.014332898,0.0031672018,0.058634616,0.00078849104,0.030441018,0.03046277
1.842583,0.007657168,1.1898497,0.037655275,0.0035926786,0.025684772,0.02657619,0.023946121,0.00026566806,0.0009687849
1.7096413,0.0056071426,1.2574947,0.0034704097,0.052954413,0.003944054,0.004405473,0.013776435,0.002005321,0.00959443
1.8176376,0.009784846,1.2660149,0.0052712127,0.014989264,0.007947403,0.028851384,0.064392254,0.015442387,0.03806186
2.3831828,0.018789543,1.1572672,0.0030322978,0.013457774,0.053130213,0.02984595,0.022214739,0.0075556887,0.0027213097
1.7947644,0.0012228735,1.318997,0.0020984886,0.010461925,0.0040251627,0.021354815,0.003653787,0.0022041823,0.010678818
2.052353,0.0037425894,1.2157941,0.001649569,0.027856506,0.0067749657,0.15377304,0.040152863,0.0043835947,0.013448635
1.869364,0.014188755,1.3577822,0.020392155,0.002216367,0.13454215,0.03264273,0.003490592,0.0034207078,0.011882436
2.129279,0.01914687,1.2796712,0.00886513,0.023449358,0.0012888117,0.008797439,0.0017762604,0.009526214,0.0018527952
2.0616875,0.06625809,1.3271949,0.05982152,2.099731e-05,0.017717205,0.0016610844,0.04566737,0.04075919,0.008772854
2.5265672,0.032507997,1.3262607,0.048294976,0.0015517131,0.00680212,0.041285735,0.007543999,0.016404029,0.036387675
1.4471682,0.0061734673,1.4972305,0.018630309,0.016321255,0.04070724,0.0044217054,0.006843726,0.047525126,0.022235794
1.6231322,0.12370571,1.4468371,0.06577728,0.0818253,0.023762839,0.035631265,0.05522017,0.0054681557,0.026638655
2.470246,0.007940682,1.3571297,0.006503385,0.0030171557,0.010598265,0.010509423,0.008610205,0.003670015,0.09358052
2.1395764,0.009483647,1.3839065,0.0057543176,0.002966378,0.007467298,0.00072428776,0.0028177553,0.14699309,0.004216747
1.7120272,0.010281644,1.4407053,0.0019880163,0.26979885,0.00023592419,0.00057766895,0.005298287,0.07478825,0.016416214
2.3032897,0.0010644024,1.3940448,0.023040812,0.019622127,0.0011828039,0.0077624125,0.0077803917,0.05276395,0.030778818
2.7065313,0.04692584,1.4869678,0.082780026,0.05709895,0.0006632901,0.010788561,0.041585486,0.036899906,0.0027006783
1.9352019,0.0177828,1.430635,0.0014894566,0.012158289,0.04846772,0.03446207,0.006447011,0.009629987,0.008822704
2.5732946,0.0013326901,1.5965618,0.0060593314,0.07737744,0.0022034023,0.015554214,0.006830556,0.08425429,0.0014444899
1.6104221,0.010308342,1.5570498,0.0031989925,0.0210789,0.03316083,0.016893601,0.03543477,0.008192501,0.013413309
2.1990085,0.044990156,1.4596667,0.002298462,0.004540822,0.004152835,0.00056858576,0.02576381,0.0015291313,0.02246345
2.1786766,0.0009861195,1.4657758,0.13759089,0.00012938383,0.008014539,0.023601275,0.026819037,0.0033798707,0.006287497
2.3779218,0.12461715,1.5651431,0.07027103,0.03493238,0.08423309,0.026121031,0.013610076,0.023031743,0.009959744
2.6615055,0.022386802,1.6376776,0.0075690597,0.0029573333,0.0019579916,0.028763443,0.009243851,0.018299704,0.000140963
2.0906615,0.0027514864,1.4596369,0.0014874502,0.009674624,0.012888695,0.021943714,0.046548203,0.028708786,0.06966877
2.1044507,0.015467962,1.4610165,0.057311818,0.001570795,0.010229159,0.0050240275,0.0300999,0.0010634881,0.014844502
2.8549757,0.014013006,1.7011621,0.2832039,0.012013375,0.032686386,0.0056742164,0.15187031,0.00019989957,0.027933203
2.659291,0.021664822,1.7464151,0.06325675,0.003386817,0.11522555,0.016940223,0.0034113687,0.014339039,0.05031769
2.1908019,0.0048135044,1.5181322,0.069303945,0.031806584,0.0018248013,0.004441617,0.083358884,0.017695589,0.025683274
2.427758,0.024714172,1.6813949,0.035388194,0.015723,0.00042019915,0.028926447,0.0012131011,0.042299327,0.014163988
2.5528445,0.01136208,1.820872,0.05403128,0.012264,0.0024408982,0.0058839177,0.0073638726,0.007884191,0.04096274
2.2321792,0.020125728,1.5852299,0.24334633,0.07395399,0.005456863,0.00051933405,0.018287603,0.03055455,0.0051364745
1.4443109,0.0013620391,1.7388072,0.026288263,0.010223346,0.005583543,0.008508557,0.020667989,0.027652627,0.014095132
1.9470289,0.0121016735,1.5389398,0.0001302303,0.16734283,0.025946647,0.019048413,0.005838572,0.030214103,0.0031721622
1.809281,0.023962505,1.6079344,0.038806483,0.019407695,0.009415251,0.029229255,0.003007538,0.018984055,0.026343364
1.933495,0.029235426,1.5459048,0.016632356,0.00039075472,0.02059772,0.0030841117,0.00699082,0.0025163381,0.007656334
1.3567796,0.00059707096,2.0004625,0.036345195,0.032884765,0.0023049293,0.0061992067,0.010749109,0.0065566027,0.010562505
1.9160029,0.00010298125,1.5929826,0.0052711214,0.0019099283,0.080813974,0.059539493,0.011391262,0.0052303835,0.113912515
1.6837174,0.008388591,1.6409067,0.30023065,0.044506807,0.015498329,0.05004588,0.0054783924,0.015544523,0.034506194
1.5680401,0.02202063,1.8328578,0.10044288,0.029112743,0.060424138,0.060360532,0.01097042,0.010310363,0.04467569
2.4953036,0.0143567175,2.052233,0.0072875256,0.013020616,0.0036329802,0.00054328697,0.0036460129,0.04040752,0.006967775
1.5539001,0.01804427,1.8843992,0.0060178027,0.0005718779,0.022035308,0.02245354,0.03685196,0.021506691,0.002956265
