,PseudoTime
E464_253,0.1479952830188679
E194_1539,0.90625
E228_186,0.10849056603773585
E274_1105,0.6503537735849056
E553_860,0.5058962264150944
E741_34,0.018867924528301886
E116_1365,0.8036556603773585
E557_1621,0.9545990566037735
E591_1245,0.7329009433962265
E568_1422,0.8372641509433962
E198_1350,0.7948113207547169
E966_339,0.19870283018867924
E584_1347,0.7930424528301887
E143_306,0.1792452830188679
E680_846,0.49764150943396224
E281_541,0.3178066037735849
E951_378,0.22169811320754718
E834_618,0.3632075471698113
E498_1024,0.6025943396226415
E107_294,0.1721698113207547
E856_767,0.451061320754717
E870_498,0.29245283018867924
E179_783,0.46049528301886794
E847_125,0.07252358490566038
E219_459,0.2694575471698113
E232_736,0.43278301886792453
E171_961,0.5654481132075472
E877_837,0.49233490566037735
E398_901,0.5300707547169812
E715_973,0.5725235849056604
E104_466,0.27358490566037735
E925_1186,0.6981132075471698
E468_419,0.24587264150943397
E936_88,0.05070754716981132
E354_1465,0.8626179245283019
E571_722,0.42452830188679247
E977_1691,0.995872641509434
E675_1479,0.870872641509434
E43_915,0.5383254716981132
E120_1096,0.6450471698113207
E458_622,0.36556603773584906
E510_152,0.08844339622641509
E339_1675,0.9864386792452831
E358_1206,0.7099056603773585
E22_1186,0.6981132075471698
E433_1427,0.8402122641509434
E645_1219,0.7175707547169812
E333_270,0.1580188679245283
E211_928,0.5459905660377359
E894_476,0.2794811320754717
E241_1491,0.8779481132075472
E78_750,0.4410377358490566
E857_588,0.3455188679245283
E285_460,0.27004716981132076
E766_118,0.06839622641509434
E889_1522,0.8962264150943396
E162_399,0.2340801886792453
E623_846,0.49764150943396224
E822_1604,0.9445754716981132
E197_34,0.018867924528301886
E731_1055,0.620872641509434
E683_1066,0.6273584905660378
E978_728,0.42806603773584906
E799_711,0.4180424528301887
E944_138,0.08018867924528301
E420_1141,0.6715801886792453
E749_1209,0.7116745283018868
E175_234,0.13679245283018868
E778_919,0.5406839622641509
E436_157,0.09139150943396226
E781_1653,0.9734669811320755
