	dim1	dim2	pt
E876_107	1.6956646	14.496608	0.10542
E814_299	0.90041256	7.606818	0.29819
E386_795	-16.65882	-8.767609	0.79618
E845_63	3.2212987	19.290443	0.06124
E120_188	1.253538	8.711984	0.18675
E703_64	2.367126	17.201794	0.06225
E870_379	-6.016123	1.7130868	0.37851
E229_293	2.1745043	6.956719	0.29217
E868_947	15.274476	-12.231798	0.9488
E441_690	11.464279	-8.612933	0.69076
E450_897	-18.364214	-10.257204	0.89859
E163_860	-15.128021	-6.245506	0.86145
E333_402	-2.538092	4.1181555	0.40161
E594_271	1.3527024	7.0021167	0.27008
E973_644	-14.166366	-5.191543	0.64458
E615_807	13.794013	-13.286914	0.80823
E639_438	-4.712064	1.7941548	0.43775
E283_378	-5.277384	1.9975712	0.37751
E121_305	3.7913678	2.2206397	0.30422
E82_384	-0.64506364	5.389103	0.38353
E381_872	-18.10708	-10.43053	0.87349
E557_192	1.9701332	12.989917	0.19076
E114_864	-14.780743	-5.607342	0.86546
E65_986	-18.999058	-10.576507	0.98795
E140_577	8.630244	-4.5432105	0.57731
E483_127	1.9445266	14.041253	0.1255
E111_26	3.0623922	20.460772	0.0241
E676_864	13.468012	-12.4828	0.86546
E239_700	-8.165562	0.5778265	0.7008
E620_686	10.63251	-8.069086	0.68675
E160_901	-16.526253	-8.345441	0.90261
E208_457	5.577696	-1.8013009	0.45683
E953_417	-4.77437	2.9939685	0.41667
E134_493	8.427302	-4.3942637	0.49297
E915_67	3.4062345	18.591354	0.06526
E747_815	-16.689453	-7.979121	0.81627
E107_482	-9.187161	-0.4216106	0.48193
E894_691	8.108537	-3.8490436	0.69177
E999_526	-11.892416	-3.9983397	0.5261
E968_810	14.758073	-13.530847	0.81124
E370_987	14.4989605	-13.583231	0.98896
E405_420	-5.269718	1.7074955	0.41968
E167_668	-12.029827	-3.7084382	0.66867
E879_11	3.3632276	19.93866	0.00904
E555_538	-10.748771	-2.0369513	0.53815
E779_504	5.123991	0.042204197	0.50402
E736_482	7.039954	-2.497744	0.48193
E717_123	2.3184884	13.937005	0.12149
E750_723	-11.863322	-4.20676	0.7239
E49_744	-16.005812	-8.369691	0.74498
E109_101	2.9207308	17.176163	0.0994
E267_532	7.765035	-4.6056743	0.53213
E275_587	-11.092704	-3.2845159	0.58735
E213_65	3.1081965	17.529835	0.06325
E678_171	1.464439	9.857928	0.16968
E943_808	-18.703897	-10.013289	0.80924
E232_556	7.683159	-3.2848709	0.55622
E234_823	-16.098715	-7.9366693	0.8243
E320_426	5.538302	20.867208	0.4257
E842_377	3.4319854	2.3450227	0.37651
E725_53	2.3690565	17.882484	0.0512
E27_774	-16.393349	-8.480688	0.7751
E559_31	3.8674664	18.303139	0.02912
E430_395	-6.520625	1.4850302	0.39458
E942_70	3.3743103	18.22726	0.06827
E670_730	2.7333632	13.497699	0.73092
E906_851	-18.001783	-9.959056	0.85241
E477_928	15.172346	-12.559366	0.92972
E187_508	6.901643	-0.56938344	0.50803
E47_560	-12.417226	-3.3164952	0.56024
E326_469	-8.026854	0.4466528	0.46888
E209_505	8.467235	-3.4985666	0.50502
E707_673	-12.091012	-2.760017	0.67369
E627_840	-18.548292	-11.455949	0.84137
E832_531	8.421946	-3.3116925	0.53112
E698_496	6.2138667	-2.094058	0.49598
E424_881	13.741898	-12.094814	0.88253
E336_234	1.6496996	8.522374	0.23293
E348_409	-4.6006503	2.827876	0.40863
E360_916	-18.766977	-10.417253	0.91767
E485_663	-13.186085	-3.9062316	0.66365
E677_692	-14.673039	-6.189911	0.69277
E685_653	-14.618793	-6.0130687	0.65361
E604_647	8.820135	-4.470116	0.64759
E183_443	6.0032587	-2.127361	0.44277
E518_655	10.963881	-7.93465	0.65562
E137_935	15.372011	-12.744169	0.93675
E445_587	6.675915	-2.3687522	0.58735
E682_280	1.4473296	7.5570774	0.27912
E979_594	-13.577207	-4.6645494	0.59438
E575_52	1.885949	17.571873	0.0502
E242_323	-2.5364857	4.091565	0.32229
E216_153	0.5667725	10.097856	0.15161
E346_86	2.595297	18.485216	0.08434
E610_30	4.5569243	20.706799	0.02811
E527_955	13.794463	-13.202961	0.95683
E375_463	-8.86964	-0.45625907	0.46285
E165_35	1.4166481	17.644876	0.03313
E138_173	1.0146179	10.896958	0.17169
E936_968	11.922871	-9.668121	0.96988
E95_970	-17.753296	-11.192112	0.97189
E76_752	-14.794708	-6.218555	0.75301
E6_873	-18.653236	-10.119913	0.8745
E31_158	1.4470888	12.076696	0.15663
E205_341	-1.2127898	3.8443058	0.34036
E221_855	14.505506	-12.924523	0.85643
E5_365	4.0295596	2.8145642	0.36446
E349_922	-18.590363	-10.412845	0.92369
E512_443	2.2447398	3.817907	0.44277
E787_9	4.0519524	19.702326	0.00703
E396_869	15.199752	-12.078667	0.87048
E644_774	10.981138	-8.052322	0.7751
E286_295	3.9746227	1.7745782	0.29418
E993_620	10.614322	-7.965751	0.62048
E332_914	12.806058	-10.417717	0.91566
E591_328	-2.7791536	3.063709	0.32731
E651_625	-13.733377	-4.374122	0.6255
E732_285	-2.765019	4.40642	0.28414
E419_89	2.1921191	18.380491	0.08735
E189_384	-6.016868	1.9679906	0.38353
E497_896	-17.069036	-8.951695	0.89759
E551_795	14.95036	-11.751135	0.79618
E2_162	1.8749744	13.136435	0.16064
E143_936	-18.466055	-10.754329	0.93775
E784_538	-3.106579	4.0758877	0.53815
E132_878	14.254978	-13.097374	0.87952
E429_129	2.0139885	13.375801	0.12751
E85_134	0.94311684	13.4896145	0.13253
E156_643	8.8246355	-5.2665405	0.64357
E182_605	-12.421817	-3.8012528	0.60542
E171_573	-10.390513	-1.341266	0.57329
E899_104	3.6122127	19.170862	0.10241
E390_259	1.0445848	5.1172795	0.25803
E467_956	15.667774	-12.873021	0.95783
E930_680	-12.464688	-4.058989	0.68072
E458_118	0.8173835	12.5548525	0.11647
E606_184	1.9987041	12.571187	0.18273
E889_317	3.4656534	2.7258208	0.31627
E181_524	7.896506	-3.475242	0.5241
E722_209	1.7609626	7.4826884	0.20783
E895_211	2.0263047	7.0955124	0.20984
E4_463	6.026843	-1.9323113	0.46285
E404_72	2.4805713	18.527489	0.07028
E238_134	1.6683861	12.323082	0.13253
E642_640	-12.8908415	-5.1061397	0.64056
E837_375	4.7254353	0.55523056	0.3745
E272_961	-18.28723	-11.413602	0.96285
E241_6	4.510211	20.315962	0.00402
E499_939	-17.524603	-10.903311	0.94076
E421_4	4.6538815	20.589176	0.00201
E858_604	7.5309477	-3.194757	0.60442
E281_237	0.84243876	7.4390583	0.23594
E589_459	-10.49998	-1.0162891	0.45884
E671_957	-18.458363	-10.38503	0.95884
E480_349	2.973004	2.8496852	0.34839
E630_729	10.26048	-8.184632	0.72992
E63_55	1.3677906	17.186546	0.05321
E19_165	2.3102007	12.421939	0.16365
E675_289	1.7088962	11.0013	0.28815
E809_765	10.13578	-7.3639765	0.76606
E222_27	4.1829925	20.566751	0.0251
E398_988	-18.815886	-11.578466	0.98996
E935_913	14.424172	-12.564036	0.91466
E106_345	2.9822843	2.8870864	0.34438
E133_469	-9.493406	-1.3883188	0.46888
E862_153	0.85331863	13.699232	0.15161
E126_600	-12.751306	-3.926313	0.6004
E884_432	-5.2047477	1.655298	0.43173
E91_7	4.2207694	20.583004	0.00502
E233_323	3.767117	2.7334952	0.32229
E795_6	4.916695	20.17526	0.00402
E314_198	1.5445462	10.289551	0.19679
E72_874	-18.459145	-11.202116	0.8755
E265_206	2.3496816	6.9604692	0.20482
E996_225	1.7613451	6.9473777	0.2239
E628_740	12.710146	-11.065866	0.74096
E667_875	14.044565	-13.386106	0.87651
E1_916	-18.31686	-10.159965	0.91767
E269_855	-18.485899	-11.194472	0.85643
E415_782	-16.66952	-8.301972	0.78313
E964_744	-16.240658	-8.390688	0.74498
E128_228	0.7917113	5.631961	0.22691
E259_903	-17.812695	-10.664064	0.90462
E55_947	14.350325	-13.236059	0.9488
E653_53	2.9170713	19.062038	0.0512
E446_617	10.171676	-8.232886	0.61747
E230_850	-18.211653	-10.10152	0.85141
E669_966	-18.07375	-10.444512	0.96787
E420_840	13.582276	-13.526287	0.84137
E560_418	-6.5552754	1.3957616	0.41767
E997_467	-9.075902	-0.465396	0.46687
E64_684	9.20646	-5.8395677	0.68474
E801_827	13.953912	-13.95272	0.82831
E393_986	14.233679	-13.581107	0.98795
E434_693	-14.500296	-6.3294125	0.69378
E305_953	-18.435867	-10.851679	0.95482
E822_578	-11.432833	-3.8832057	0.57831
E635_301	3.5229034	2.280175	0.3002
E982_528	7.5208616	-3.901793	0.52811
E34_76	3.1867843	17.721003	0.0743
E595_357	4.0500855	2.2919266	0.35643
E141_582	-9.466135	-2.042876	0.58233
E844_458	5.404588	0.057729617	0.45783
E998_483	-6.275902	1.0079778	0.48293
E86_515	-12.921261	-4.8725076	0.51506
E636_688	-11.361429	-2.7980108	0.68876
E145_625	9.579943	-6.4662404	0.6255
E417_773	-10.26552	-1.7844669	0.7741
E681_226	2.58672	3.1213505	0.2249
E10_896	14.775668	-12.685923	0.89759
E366_453	5.6585217	-2.0495565	0.45281
E857_367	-2.2108817	3.5981448	0.36647
E867_279	1.7735248	5.7438993	0.27811
E88_6	4.4212294	20.3801	0.00402
E453_677	-11.7852545	-3.3443093	0.67771
E306_771	12.2027445	-10.524662	0.77209
E425_849	14.494022	-12.304617	0.8504
E983_821	-17.88465	-11.38315	0.82229
E706_235	1.6234888	6.892454	0.23394
E504_877	14.308329	-12.856344	0.87851
E691_371	-7.912086	0.4852311	0.37048
E489_432	4.82585	0.28415647	0.43173
E180_84	2.5941653	18.976934	0.08233
E364_714	-15.770946	-8.07722	0.71486
E152_179	1.5152786	11.809799	0.17771
E987_900	-17.08975	-9.337997	0.90161
E596_240	2.040163	7.6055894	0.23896
E914_868	-13.380736	-4.2438345	0.86948
E329_9	4.7456093	20.56637	0.00703
E726_485	-6.2581773	1.7282405	0.48494
E350_994	15.436367	-12.039902	0.99598
E887_669	6.31458	-2.2507038	0.66968
E99_603	8.418776	-4.324575	0.60341
E292_167	1.9862992	14.704404	0.16566
E764_886	-18.56258	-10.617334	0.88755
E397_566	-10.166535	-2.0854962	0.56627
E782_162	1.8127261	12.777215	0.16064
E638_410	-7.1815567	1.0058393	0.40964
E861_288	1.0263758	3.8486512	0.28715
E289_563	9.869981	-6.952913	0.56325
E37_669	-11.912726	-2.736423	0.66968
E941_30	3.5346336	18.849485	0.02811
