TE	Klf7	Fev	Nr5a2	Pbx1	Atf3	Creb1	Foxo3	Arid5b	Tcf3	Nfic	Nfyb	Hmga2	Hsf2	Ddit3	Meis1	Stat3	Patz1	Xbp1	Trp53	Hnf1b	Sox9	Hbp1	Etv1	Yy1	Isl1	Irx2	Vdr	Srebf2	Sp1	Bbx	Hes1	Zfp148	Ets2	Satb1	Pknox1	Crem	Nr3c1	Zeb1	Gata6	Tcf4	Rfx3	Mxi1	Tcf7l2	Lmx1b	Pbx3	Nr6a1	Nr4a2	Neurod1	Ehf	Meis2	Gabpb1	Ovol2	Nkx2-2	E2f1	Nfatc2	Pax6	Gabpb2	Foxo1	Plag1	Nfib	Bach2	Nfia	Mnx1	Nkx6-1	Pdx1	Pax4	Foxp1	Sox5	Nrf1	Foxa3	Fosb	Usf2	Mef2a	Zfp143	Nr2f6	Nfix	Cbfb	Zfhx3	Tcf12	Arx
Klf7	0	0.0037375862042380924	0.02857288903867527	0.04963018604499643	0.029078432749466348	0.06806076939773156	0.04612229671858326	0.04748363602213384	0.0015904572564612327	0.03414004528584633	0.015894517237927723	0.0575129664757876	0.05075783951590356	0.06861842031333872	0.04263834305152274	0.012230435837619185	0.06768404333386163	0.0015904572564612327	0.0	0.04966988871609654	0.034761074760405644	0.00014494154139176155	0.007379561068767848	0.0	0.004559697019040245	0.014205645226386624	0.023428760637841	0.05463683218491421	0.05311172682897877	0.0007952286282306163	0.040009365361096796	0.016612204906686523	0.05353602274352043	0.043722095679754255	0.051254303248535894	0.04342568811948246	0.035391970090574536	0.008892109926676543	0.023435739159745523	0.05237511551521498	0.061000955081218375	0.04162322618811684	0.0595654423520541	0.04159850550037287	0.06081230176500715	0.039086556362262145	0.03377870318616307	0.051311128737675314	0.006235213225306023	0.0017255864822602884	0.07038295205998395	0.03186929317758576	0.06964945247441258	0.021949819206429737	0.03936838028258675	0.0014174470452948246	0.062092115746247796	0.022119772595035638	0.017696628113496964	0.038840028266426706	0.015598319767277163	0.03877622234719711	0.021379412255878888	0.0	0.003741514725334817	0.021792016987862026	0.012404668823384193	0.029016453474900325	0.05530207389551536	0.011848554864625438	0.035720035971642666	0.0	0.0648871847123937	0.03999122139921098	0.01656304079413009	0.011274598768748312	0.0023856858846918487	0.05028481354978681	0.06279198194279813	0.01938860797462143
Fev	0.0037812226657363574	0	0.04041044586298859	0.06820865236952711	0.03112546005667576	0.09596708583853351	0.06564447199012102	0.05881220414646394	0.0007952286282306163	0.05060858297352442	0.016313162774739525	0.09051969046494573	0.06511033210457517	0.09056873283104327	0.052534026981452805	0.011564819777417034	0.08315849281680048	0.0007952286282306163	0.0	0.06432337723181546	0.054044400824159636	0.0006400160932154321	0.012205309226839623	0.0	0.00015236816539028038	0.022529305558918612	0.031227735238962356	0.0793821194274806	0.05958617975258142	0.0023856858846918487	0.05229524579866883	0.015971998353827052	0.06519486193326558	0.06239113475342046	0.07763143709603244	0.07441894187617142	0.03451868131068639	0.010732164414242159	0.028143730259421098	0.07725757774901662	0.07761601415982382	0.06254854653476229	0.08217009369183502	0.052985032553715276	0.06955670363854921	0.0502060576268492	0.05749037080223779	0.07286995458206805	0.003861863313860686	0.0007952286282306163	0.0731444709280481	0.04385959858159109	0.07790748341426909	0.030650219934069665	0.045229926061343774	0.003646082919072185	0.07330727405910331	0.011068152166288725	0.022977806476145883	0.06151651024146447	0.02749522708788786	0.05127097126119595	0.032355619225146064	0.0	0.0	0.0306956379387987	0.0064919051166569585	0.03340664617414383	0.060932184721397595	0.02106124870217705	0.047259917269451154	0.0	0.09234458762285966	0.06843434483226907	0.030693246814757085	0.01234013497754783	0.0015904572564612327	0.06780335463329741	0.08523908908453373	0.015860182406191217
Nr5a2	0.0018906113328681783	0.002036929060394068	0	0.019679547258487494	0.00892184110977915	0.014154181303317933	0.014749390364782653	0.008081688990979125	0.0	0.0052221515109465875	0.005062121921021826	0.012573459909360712	0.016138836883101977	0.020620621998387944	0.014299691498630172	0.005148672573726123	0.009247342662281237	0.0	0.0	0.0181517139485217	0.008516366527442795	0.0	0.001493995818572174	0.0	0.0005891625691434745	0.0037606909846282315	0.005148120404815261	0.02083267691540276	0.01589851031315086	0.0007952286282306163	0.011532474529012073	0.006950263932085778	0.01378331126598312	0.012261804640676057	0.012925405343508138	0.011468705760993462	0.004562651719875862	0.0027943690701613235	0.0034669160087689214	0.01161038641041314	0.013123201798672492	0.009224183063531122	0.009385721722533541	0.005412482684081548	0.012287025915353852	0.013138215351267859	0.007803464599242991	0.00825670686436829	0.0030792415183489856	0.0004950745518236705	0.023997446627121298	0.0103170015348282	0.020276666144826677	0.0027519220985313406	0.007527954376455384	0.004942428892334864	0.018145832121581378	0.007842320216422985	0.007166137222308489	0.00761872257265017	0.008003554792619974	0.014592470496143812	0.006973732528792581	0.0	0.0021510574688735845	0.004614655840858125	0.004325544610219173	0.008319856678575304	0.009758317313231228	0.003916351891535413	0.008243705906842858	0.0	0.02086345157231238	0.019069813876281275	0.002359971129300137	0.004541290853940662	0.0007952286282306163	0.010285857397865411	0.015180290123932492	0.001675112703577224
Pbx1	0.0018906113328681783	0.002030790512344854	0.004833173117573115	0	0.008679292375219638	0.03233078376493996	0.016171304988550794	0.01437305049477142	0.0	0.014542984970653872	0.005671965130437124	0.018947408155073803	0.022951847562959697	0.02085578571099123	0.013585636432882622	0.006141497254692606	0.014953570483634228	0.0	0.0	0.016369865393649964	0.0066189054282163465	0.0	0.006588626973598575	0.0	0.0017002005181910994	0.002721664219114041	0.007208927520603941	0.022621281163082374	0.01577489382092433	0.0007952286282306163	0.012461940947183612	0.003873520362169442	0.021011469053345767	0.022551502512534814	0.025652111714763625	0.022412882871876642	0.014122528781762778	0.003362143411476628	0.003298799717028512	0.015204225739963214	0.025743147373833805	0.012613248745434876	0.026284926395772124	0.007631310830954262	0.020194291551926632	0.015216340119278653	0.00835492547135357	0.011198481932785796	0.0009488046516424925	0.0003001540764069458	0.02132698034067193	0.009789669725136108	0.018202342217883624	0.0056260626344230725	0.009400866138074145	0.0010781781711759466	0.021601044187907897	0.006457053075141297	0.004208133988749242	0.019521283217308016	0.007166295755591924	0.018176029230200248	0.006449212315632641	0.0	0.0029462860971042003	0.006955536518812723	0.0026681999986360584	0.014673662312513432	0.0257352497055214	0.006116929616403244	0.009007133104691771	0.0	0.020598674018572023	0.01575209031276583	0.004570720734926045	0.0071724151294983995	0.0007952286282306163	0.020869459001864796	0.019049139648801935	0.0030054151924894476
Atf3	0.0007952286282306163	0.0005186931819113188	0.01065515491516002	0.014819358132986842	0	0.02270780767249916	0.016590453818228018	0.019955685353937117	0.0	0.007534688544716496	0.00685462566005575	0.013509208056763316	0.024476858405724437	0.014997850604688598	0.019622184565052294	0.005943167266897179	0.014798018593690006	0.0007952286282306163	0.0	0.020027896202369923	0.006419968733862324	0.0	0.008092177801952014	0.0	0.0032840801782182557	0.005265903169365412	0.01021763977417246	0.012387983197390911	0.02139121438162916	0.0007952286282306163	0.008615591424366423	0.00395199448759948	0.009650484549382396	0.012190018062738896	0.009529481125719587	0.011756202497027734	0.008103074704240083	0.0018349063468619039	0.0033433757872082426	0.017462508989297004	0.017185995653083992	0.008839993812223512	0.011911244163651247	0.01507871299694267	0.017912043185273462	0.006899168797638523	0.013781185574532851	0.009527100717657262	0.00042194239070801533	0.0003001540764069458	0.025709034854654974	0.006127100093011821	0.013162904393975102	0.009608171171358764	0.009005043860310636	0.0006245959145259935	0.02030843492582423	0.00809570456064206	0.006688123464842662	0.014484644117806538	0.003604978382825584	0.010089636497778815	0.009087261185751773	0.0	0.0018906113328681783	0.0037073209825017645	0.0033524282021685915	0.008520688801812535	0.023809861786141605	0.0007952286282306163	0.0069571729986493535	0.0	0.021576259031831628	0.014068916720464487	0.0018535897009033754	0.007568076874637931	0.0015904572564612327	0.018921730556435007	0.015561045980763702	0.005136509584386528
Creb1	0.0010953827046375623	0.0019395603234656944	0.020090164903776866	0.023781960051429896	0.008978254145311792	0	0.031119431322406566	0.026411034553400818	0.0007952286282306163	0.022243563205900697	0.010152493910039403	0.03174741301430324	0.03416140774671409	0.03917269910047827	0.02382590791955712	0.01003723652093118	0.036111432740186064	0.0007952286282306163	0.0	0.02800470294456437	0.020950623812369378	0.00014494154139176155	0.006166413325873691	0.0	0.0016080392459579373	0.0037583247349871713	0.014950258757228774	0.04026513658432992	0.022374098581112317	0.0	0.024546006209142098	0.013740678721613959	0.02666575024509845	0.02619012931641815	0.04058926698519947	0.035953314907022346	0.010866034927194684	0.009075631024398139	0.015667447287165962	0.02110622155447389	0.036222089327561595	0.021100081520643243	0.03321684221343276	0.01906284040233016	0.027169518766763993	0.0274123781859076	0.020160137615363394	0.02683444275879194	0.006123730710217568	0.002685839961098795	0.032036490678067554	0.020270948173751593	0.03428690044158542	0.018016755205849947	0.022138280957649973	0.006158866562352668	0.042055219925633505	0.007269555522004168	0.010531061173500169	0.024213260788713373	0.013066931418990334	0.021047792553068944	0.006745865473127819	0.0	0.005331971981796049	0.013981093375203084	0.0075873442391689114	0.021616711059881444	0.03128264309133106	0.00872743160132065	0.01905011223530666	0.0	0.026436619651628718	0.03458514654332535	0.006436741826255979	0.00622295942095949	0.0015904572564612327	0.03129999593412826	0.031174078178272707	0.009266761279250383
Foxo3	0.0007952286282306163	0.0038130647577689094	0.007492841353614502	0.028309368602881097	0.0137364418048092	0.03111058626683811	0	0.01887466061268827	0.0007952286282306163	0.020697310361946396	0.005758653145554885	0.028024481656827322	0.026667509262292933	0.03119212030835226	0.018190363914228652	0.008903253788561499	0.033743181770115545	0.0	0.0	0.021368057223193147	0.010793067364344397	0.0	0.0051456722569522845	0.0	0.0019303108097077954	0.004682572352115377	0.012264563972343809	0.022587959285951933	0.03159652010972716	0.0	0.012626001172948789	0.013686327883447725	0.026823788099178045	0.024324669257380062	0.029575678640115618	0.032655185439904234	0.012515135103295555	0.005558811805907905	0.005572765824886969	0.01718470720311364	0.02694913649770372	0.01974191009264476	0.027851733380071818	0.016108213882675672	0.015568265779374492	0.016138560175756368	0.018097034952920907	0.015814430481774736	0.0024741282679277467	0.0007952286282306163	0.020483369986908088	0.013272491700635318	0.025815290061615054	0.014279631176792118	0.014917969065596512	0.0024995983102499473	0.0240250907323562	0.007427329563843053	0.006473307405593111	0.020289296749325707	0.012398981480652466	0.010885656283954673	0.015199746678123216	0.0	0.002685839961098795	0.009416226186787325	0.002533070772837002	0.011689392349849179	0.029133272673944055	0.004906500995182753	0.013919932989150795	0.0	0.03549009017479586	0.025813662377836707	0.009518867886957926	0.00189721881471431	0.0007952286282306163	0.015280697236594032	0.02658284482609282	0.007066256452580951
Arid5b	0.004576451293966974	0.0012436540821756938	0.012597607338828084	0.020515317079794416	0.006651998698983194	0.03343042865676578	0.028752010037443237	0	0.0	0.01948108873951101	0.00616916316967788	0.03464881904375878	0.02177604740920703	0.030726084888869503	0.017576193924161355	0.010341538607584301	0.028049904897651433	0.0	0.0	0.022499130514726608	0.020300167377258857	0.0003398620168084863	0.004355921395077146	0.0	0.002816587734707694	0.006195144792690945	0.01122700733908291	0.03088123865511564	0.020557645864082486	0.0023856858846918487	0.018684063235236727	0.009938989555060925	0.022415530015450838	0.021944018973309755	0.03084770807028567	0.02413180805946185	0.008304221876614918	0.006557360986562918	0.007654672800581317	0.023321362044272213	0.03359682442290896	0.0264206095489693	0.02866017863870579	0.022418804361322937	0.023828586999609463	0.016859594283074878	0.018560390105201975	0.01747445991998421	0.002997359584820679	0.0006302037776227261	0.03139894981068154	0.011936979963708384	0.030747889502767217	0.010242977854879149	0.012423929977581979	0.0009885298436785855	0.03150910969180912	0.0075551860490243716	0.009173104024416899	0.01583177952175669	0.011817595335921327	0.016342373584705767	0.003672062717333346	0.0	0.0015904572564612327	0.012503466502824063	0.0030360930577141795	0.015122045319858354	0.024196990307140724	0.00922250615314432	0.018840182151171187	0.0	0.025469897193799093	0.022815875792756537	0.014763565122826559	0.0057372604225028705	0.0015904572564612327	0.0212666580794884	0.031178784492916327	0.004010626098994926
Tcf3	0.00487660537037392	0.004914661876428754	0.03245434687082975	0.06271410383108919	0.02652453146807969	0.08055573178907378	0.061891651134527326	0.04864218121223965	0	0.04696461302100427	0.021179308473394855	0.0678441707187387	0.06603265099727318	0.06594936289895038	0.04161419724441281	0.022463106446182927	0.05369238802469226	0.0007952286282306163	0.0	0.06274081915555202	0.03658511180996379	0.0014352447214460483	0.010501082694466498	0.0	0.0063654624236335645	0.01277578604425442	0.02888076098810328	0.06626528415953849	0.052280560405471285	0.0007952286282306163	0.04379810762319032	0.027659162545343542	0.06375631107917751	0.049180299683588696	0.0655521142102447	0.0598947607515298	0.03795717201180168	0.014105872489752638	0.03325940198639889	0.05393198662370308	0.07687552845464161	0.049627703641963804	0.05942244064407669	0.040247822437212304	0.05327595147393977	0.043691908340333985	0.04229572708970553	0.05199790443340594	0.008349962789922288	0.006129886918463401	0.06279141953887524	0.03679257407708345	0.07128647198349054	0.020669506694029192	0.04043510937148792	0.004438121491406204	0.05141510847159172	0.027728766297580275	0.015201758042643095	0.04405531807028936	0.015743922905177486	0.03793377974090765	0.021803160946092585	0.0	0.007067370779649041	0.02444115793513801	0.020817308858489324	0.026103116630473676	0.05272011930046739	0.015884489255396185	0.039488565646562473	0.0	0.07320606320880116	0.05237933413117309	0.023000766437173983	0.010517173425777465	0.0023856858846918487	0.05692417982341755	0.0643421390874258	0.0149692533083559
Nfic	0.006166908550428207	0.003640226492024494	0.023489326182154324	0.04125559938041769	0.020367422653175364	0.053752703866976274	0.044048238212896926	0.0343771169731053	0.0007952286282306163	0	0.01356279130794936	0.04466649758202373	0.036951761184961615	0.04751990191134624	0.030554026292534463	0.0173740118029708	0.04652663599442577	0.0007952286282306163	0.0	0.04729868965112194	0.04473400261627391	0.0014352447214460483	0.007906280969218983	0.0	0.0029484004350875045	0.0126815208049475	0.02084635776375498	0.04167820202464877	0.03678145867552329	0.0015904572564612327	0.025591664177782445	0.018124149818921548	0.039512233669201736	0.03613237132970346	0.03949410473312155	0.04053350732574482	0.028745212449211757	0.013742359527967988	0.02151397915366563	0.03468342923551649	0.04160349132958595	0.030414541539037224	0.050367169991065365	0.029870626980881675	0.030840625895505305	0.03054587931178339	0.024374117879640132	0.045685245838332854	0.0041360716958871125	0.003909225884379444	0.04101838074048114	0.027571545884701662	0.04675863542784341	0.020154042601481365	0.0326755373610591	0.003964451629249473	0.04834383375313119	0.025881530736027763	0.01234524255653246	0.027612676271882276	0.01593067436838338	0.02817983763769425	0.014793633291833782	0.0	0.0054769135231878124	0.022089796125206337	0.00909761271373275	0.019459067017785558	0.030888228126871	0.0068069246436436364	0.030455786058639998	0.0	0.04656258266762948	0.038197505188978804	0.017188781574670412	0.011798249113933977	0.0015904572564612327	0.039644637697044204	0.0330206399410809	0.012701898289092767
