TE	Klf7	Fev	Nr5a2	Pbx1	Atf3	Creb1	Foxo3	Arid5b	Tcf3	Nfic	Nfyb	Hmga2	Hsf2	Ddit3	Meis1	Stat3	Patz1	Xbp1	Trp53	Hnf1b	Sox9	Hbp1	Etv1	Yy1	Isl1	Irx2	Vdr	Srebf2	Sp1	Bbx	Hes1	Zfp148	Ets2	Satb1	Pknox1	Crem	Nr3c1	Zeb1	Gata6	Tcf4	Rfx3	Mxi1	Tcf7l2	Lmx1b	Pbx3	Nr6a1	Nr4a2	Neurod1	Ehf	Meis2	Gabpb1	Ovol2	Nkx2-2	E2f1	Nfatc2	Pax6	Gabpb2	Foxo1	Plag1	Nfib	Bach2	Nfia	Mnx1	Nkx6-1	Pdx1	Pax4	Foxp1	Sox5	Nrf1	Foxa3	Fosb	Usf2	Mef2a	Zfp143	Nr2f6	Nfix	Cbfb	Zfhx3	Tcf12	Arx
Klf7	0	0.005173103658624798	0.030794266956471958	0.05252217923655651	0.028519586480700833	0.07285193287679574	0.046353889163314975	0.053389974713080914	0.0022197784184106346	0.054441622961365094	0.02092884253192503	0.06055802569858054	0.05602854231764056	0.057269470066313534	0.04078115618908003	0.016798941839504186	0.06734950238724867	0.001589825119236884	0.001589825119236884	0.05063237297765618	0.045592191682418785	0.0010552551796715395	0.008974828349098067	0.0	0.0078871555209783	0.018286519932267667	0.049773033191214025	0.05705444062654522	0.05027526654545087	0.0047694753577106515	0.03916531266081639	0.02235814406721733	0.06355450100042659	0.041918776896138196	0.05694210020416723	0.0451367671761785	0.04610929918131245	0.008867075152477453	0.03658770903042478	0.06540902499957725	0.070024254402286	0.04891832960175671	0.05921326484696974	0.040378470321275006	0.0625611580741436	0.03726457244418346	0.036506609143310616	0.05941273304789236	0.006435335798816715	0.001657362878156722	0.07425138262795672	0.039083211888441424	0.06634188177316615	0.017632893980539216	0.03959983949135272	0.004182476220957748	0.06041423633868829	0.025907418898923708	0.016966931782845484	0.03952213652093892	0.016136906572055732	0.03760633191607944	0.02460297756335017	0.0	0.004947687208150495	0.0256912849260081	0.018088524138737763	0.028168213339994724	0.05574513492280026	0.02063090823569868	0.035401203957404925	0.0	0.06342186675933788	0.03667907263464502	0.02456858269962824	0.010595712630725571	0.0026847724571396935	0.05128457643224354	0.06976191852661845	0.017994544800217185
Fev	0.008318736275305072	0	0.04047006368860779	0.06875180711556035	0.03368672457658222	0.10167797886627986	0.06696681879805018	0.06815994339118446	0.003809603537647519	0.07329821893394049	0.01971600512637835	0.10303277130807771	0.07369009638085931	0.09180387213488553	0.049152811286769245	0.017938061187969572	0.08844532047173348	0.000794912559618442	0.000794912559618442	0.06943020052615584	0.06820570636965585	0.002510004781068748	0.016132111870948533	0.0	0.0017384784531972828	0.025540628051948414	0.04976423208558129	0.08472475162385207	0.05559250540095694	0.00794912559618442	0.051885492982715435	0.01837856131183751	0.08336644251625316	0.06525474778451922	0.08110404093576495	0.07715425181677829	0.04905796113022071	0.010762886550013975	0.04618445805911528	0.09113309672161721	0.08773663923683937	0.0766008930487301	0.07414018673399869	0.053741003255797455	0.07340079002714311	0.049843891254015144	0.06116913825989412	0.07455044847974672	0.0042929451773227306	0.0003000347782843675	0.07735407141763975	0.05578324861224917	0.08474638357567629	0.028253388221956804	0.04875493158184146	0.003658142817175379	0.07462326076518823	0.01939842978815561	0.023080120988040312	0.06128615170062894	0.029436100164408334	0.05172972158211274	0.042046904757550845	0.0	0.001589825119236884	0.03624342644752539	0.016275086232583964	0.03226274167563105	0.061444465926870334	0.030740044765083734	0.04372912755680666	0.0	0.09725369166657132	0.06734962019057086	0.04830097548272564	0.01258444163052691	0.0023847376788553257	0.06786005555063782	0.08828113977866052	0.020387569873985854
Nr5a2	0.0025795806819050326	0.0020677986175383196	0	0.022597279574128205	0.009061425015695367	0.01878202815664963	0.01738446313462498	0.008959696575587529	0.0	0.006954571135130133	0.006476831539738519	0.013513784569096809	0.016606604030194955	0.017984025231491133	0.01239843976791526	0.005918604428513727	0.012456056958606321	0.0	0.000794912559618442	0.01734929576801382	0.014273603012923944	0.0	0.0015104124285390827	0.0	0.0005908008653085078	0.005540991548093977	0.005739717324981862	0.02269436907768572	0.016907642400155916	0.0018898598975212516	0.0113296044612916	0.007788147964154619	0.017345816850136645	0.011443060286454924	0.012265674588436625	0.013953806512328047	0.007385329470321856	0.0028040656611598275	0.005053025969055264	0.01573576378563753	0.015904290293451674	0.01110504307490386	0.010229016265444918	0.004915617271514224	0.015987414246397307	0.012628024027313674	0.010255683505278182	0.010810230329481451	0.0031126033088553257	0.0004948777813340744	0.0292056130398552	0.012674067492722688	0.02142295130870034	0.002645592224630108	0.007756532712146057	0.005162757280333249	0.01669699607700862	0.008424587215528098	0.007244351103835013	0.004665512795754686	0.008578574222705485	0.014860789849516722	0.0071934379455479485	0.0	0.0033181699306823417	0.005594420195652977	0.004299224168899115	0.008341873254447537	0.009919108035577096	0.003810250636477652	0.008513896474296795	0.0	0.025814607368250222	0.019174696094356698	0.004757423786993505	0.004687000074432426	0.000794912559618442	0.00905085174134518	0.01749927520945664	0.002052856947949748
Pbx1	0.004469440579426285	0.002826855241894137	0.004863980721411246	0	0.008985362497164896	0.029844118258345747	0.017265964672940195	0.01625957053117219	0.0006299532991737505	0.019001690829334398	0.008820255446689478	0.020695633648563985	0.02515565107334045	0.021464991230595476	0.011186533569691369	0.007649109054661342	0.018902340106078365	0.0	0.000794912559618442	0.02148730550299468	0.01042025570482632	0.0	0.006848759319635663	0.0	0.0021842621214104413	0.0033751476858613566	0.010912291601375353	0.022303150956601327	0.01665526937419201	0.001589825119236884	0.01326968224105093	0.007342997181083791	0.021980780004969582	0.023671200865011337	0.027073628671226795	0.025426811427406274	0.01707921992598282	0.0033250112049394366	0.005109199964038371	0.01932947845847812	0.02946700052096775	0.01639513554147523	0.025781803427981243	0.009164623354559484	0.02185806906498522	0.016752541205961598	0.007505016256292231	0.01570405957983179	0.0009855618488634908	0.000600069556568735	0.01847566945466636	0.009954320044243759	0.016593834179146175	0.0034317366846300643	0.011663510773006706	0.001100425114182414	0.0225068946188314	0.012403522319778188	0.004151643941029468	0.019391716648033408	0.0070736272702304264	0.015300830106476806	0.007230168941423106	0.0	0.004752844205100789	0.006944878419784675	0.003890023877853835	0.013622059009750432	0.025586174193072152	0.006528239175799069	0.007248157304595019	0.0	0.02114461717001382	0.015379041284913313	0.005615944894081824	0.006931016152051288	0.000794912559618442	0.023060763702344257	0.021540770923583877	0.004870678274960692
Atf3	0.0023847376788553257	0.0004654930413940514	0.010802651183757221	0.014523951307088138	0	0.024820929833190862	0.0162483901796394	0.018905829890059952	0.0	0.0089362315895358	0.010281911514008283	0.01634384408547053	0.028009530343820973	0.016876173525231117	0.015951324708093764	0.005860812079653833	0.014788963724765335	0.001589825119236884	0.0	0.019947114707794044	0.00984042548830717	0.0	0.009266635214556698	0.0	0.00414879842291528	0.006196190064572655	0.011859697285670146	0.01616051694173663	0.02298984914845741	0.0023847376788553257	0.008700345734179648	0.004725690520868564	0.012285613867057371	0.015008336875738566	0.01365923344961901	0.01239036629565566	0.011075593665975138	0.001833702154579339	0.006276487441284405	0.018926397569322937	0.0188982237643788	0.00991526561960455	0.01299105243702673	0.016030505197664177	0.016320001694052427	0.006795402447943601	0.013672535820348917	0.009990025158349458	0.0004545184911582603	0.0003000347782843675	0.027648940638771085	0.00664513678565907	0.015215092217915407	0.00999031922787772	0.010438486556916118	0.0024160889595906446	0.021391073568645086	0.008471948629568878	0.006743880037764863	0.014537020537945254	0.0036406493919008366	0.008020926887653297	0.011501485526373596	0.0	0.003179650238473768	0.0037793346505444808	0.006496139918196132	0.008254532003917719	0.023177357920140643	0.0011346394961340791	0.0070664333622414924	0.0	0.02155563267212101	0.016555547137952854	0.004192921258307713	0.007515760231589559	0.0018898598975212516	0.019627063438841606	0.016667392985612962	0.0052974565954233355
Creb1	0.0028894238758156543	0.0029006521623146366	0.021202559149432938	0.02396540667058971	0.008206977155451408	0	0.028565711253581677	0.03258031875997391	0.0014248658587921925	0.03292542212472551	0.012787096422156136	0.03492026235214252	0.03544943554032986	0.040454766817685214	0.02412571915493734	0.010345621968376064	0.03756739910636059	0.000794912559618442	0.000794912559618442	0.031615573425153476	0.02698371946851534	0.00011545868658716756	0.006687183826989916	0.0	0.001545016779803988	0.006038222824906963	0.020349917441497438	0.03921813949714931	0.023843239230506477	0.003479685016758136	0.0257526575207709	0.01360386454232877	0.029016169998996703	0.02587041149649397	0.04131470480386382	0.03907414850689255	0.019458794920044764	0.009042449628076222	0.024559155885543044	0.030341241869895636	0.041350728420197574	0.023719013079927406	0.03422338844488423	0.02138782384571223	0.029619213612517164	0.028260127553031755	0.022442254494390246	0.03146922120267366	0.007452355830788009	0.0021898946758056193	0.034955829431256503	0.025603381184033668	0.034422447075183424	0.015145790879747828	0.02362500973390719	0.005514678355059668	0.03932993921593563	0.011113478988307633	0.009516209466307851	0.025242600709812314	0.013264094388204648	0.01984683855715223	0.011258577778580473	0.0	0.005897750612587375	0.01960309734749074	0.010718457573542279	0.020462644707894138	0.03247393632221447	0.010939950411931769	0.01803174944342192	0.0	0.024209817478263687	0.03236684195430554	0.015863011185067555	0.005896502950154682	0.001589825119236884	0.03327528008124316	0.03530598353924298	0.009927650986425087
Foxo3	0.0025795806819050326	0.004723966926136124	0.007579322181130637	0.02655552513412841	0.016325826101833567	0.03536368359765453	0	0.021903754904585	0.0030146909780290766	0.02555134904855744	0.006800819642240662	0.028707358147222892	0.032628313600610435	0.03185346285610509	0.01650653037060011	0.009545547885301722	0.033325921424725395	0.0	0.000794912559618442	0.02147565283410857	0.015766338702199047	0.000794912559618442	0.005718611492255074	0.0	0.0026711851195745247	0.006009079775630519	0.016910188466257182	0.023715857031215922	0.031388184321481875	0.001589825119236884	0.01476852583776315	0.01347657949208066	0.031122154314176843	0.023867816309468697	0.03238887947105304	0.03492655840293538	0.01284752711831561	0.005527393331977384	0.009015357270201479	0.02293187048879541	0.030122269494601617	0.024924483625609412	0.027326677660480515	0.015959521682676094	0.016531130988856092	0.016155591495139277	0.01921512906863529	0.01832129039207389	0.002557681196274379	0.0010949473379028094	0.02360514218806286	0.013778589039028278	0.028074526309611558	0.013958053482200963	0.014505802320325917	0.004413138880180486	0.02399284631817997	0.010024101582498305	0.006407425448778942	0.018480532128300038	0.01319423773021137	0.010809829160315778	0.014745433697583677	0.0	0.004274597576376577	0.012284060346646081	0.00424681348458882	0.010631679545011413	0.027338108236745765	0.008061440546298754	0.010487664240086248	0.0	0.033564816490877905	0.022142976957337843	0.017362927568048817	0.0018380128457395574	0.0023847376788553257	0.016240912900719995	0.029012011333634066	0.008597721976702347
Arid5b	0.0060989578568944386	0.0012876641766126618	0.0129332539595906	0.024516993644011328	0.007642117936288078	0.0368066527080585	0.03022053801674828	0	0.0	0.026108762278772384	0.007664757628281986	0.04148336511301006	0.024023407602583386	0.02924061681924534	0.019557338596916676	0.009426768046480205	0.028205355219277282	0.0	0.0	0.025437500062093665	0.025231732197092148	0.0020450107423396887	0.005556721058725442	0.0	0.004001500806606642	0.006461182299053201	0.017922528249198984	0.033504385601990205	0.020647300577748346	0.003479685016758136	0.017748303520269324	0.00992343155402835	0.027798564000821296	0.017913007342138926	0.03433871994374429	0.028622004443739125	0.009440326255137334	0.006564692286191131	0.013008650163466364	0.02931010668092954	0.03747462675969858	0.03270870889385453	0.029000371011769725	0.01942658404726463	0.026051817741719493	0.016096561770627446	0.020023412651301708	0.022474026803825674	0.003056918872075352	0.0010274095789829713	0.03198818583174691	0.015581156845805794	0.035979806658029766	0.008710590492224701	0.014148891962999528	0.000956584650907413	0.03409848394750758	0.009003132142811716	0.00836874528465494	0.015785609643625874	0.011014938214912782	0.017872912259778304	0.0060166599424811545	0.0	0.0020847029005709584	0.017048976285641636	0.008210948855829469	0.01539249648121149	0.024573184039111913	0.01232068617835959	0.018530312456422136	0.0	0.023631358291878384	0.02284033860893384	0.018227039554602045	0.005244889344482983	0.001589825119236884	0.021732248146793053	0.0338879392980094	0.003748128078566244
Tcf3	0.01278817685473135	0.006993585842754756	0.03243125763573866	0.06073460588111005	0.030549140313928375	0.09309279578483688	0.06296467163082574	0.04964376401362909	0	0.06188511214815483	0.030392111220497686	0.07409769317819778	0.07295903658090079	0.06552814821254284	0.03845632715106993	0.028693223476546736	0.059860006582491895	0.000794912559618442	0.001589825119236884	0.06444515871136675	0.04902160948388111	0.003139958080242498	0.013028320191831986	0.0	0.008788422286215292	0.015287552249907646	0.043252723727217265	0.07106154992310662	0.051738043707140656	0.005864422695613462	0.043908122442310696	0.03335917528189659	0.07592880788659773	0.04831860021453465	0.07052506591768384	0.061624606748456434	0.04615902169136245	0.014093863410755048	0.047764254073089055	0.07093981540557079	0.08403443156202703	0.0643625719326142	0.05754581743985944	0.04131853237794557	0.05750799602864449	0.04304160132392926	0.04459815916842624	0.057743600144983566	0.009117395407302352	0.007754929691964844	0.06609243899239693	0.04259333356461198	0.07532925961461431	0.01860338229778962	0.04705004289372226	0.005763533001738923	0.056237586555220286	0.03384093789833852	0.014752681587252934	0.043609526500696265	0.016067312040100108	0.03872625177276865	0.02478552527795328	0.0	0.010663781795929125	0.028095590134560148	0.029673700148841357	0.02588367891805794	0.05343463866410408	0.026360255413472485	0.034008529989111635	0.0	0.07615924766928163	0.051686567044087	0.035701812653824605	0.00901761870744133	0.0018898598975212516	0.05239023066843719	0.07050927431707318	0.013772511845887007
Nfic	0.009578642873652574	0.004268415035890066	0.024190009445004223	0.04107924668187914	0.022019972163498155	0.0628122160209286	0.05053178184782746	0.03707852817936602	0.0023847376788553257	0	0.02011188519299544	0.05104360041469392	0.03903851751872681	0.04643419741284926	0.030596620174110887	0.020765740607728598	0.054531669617717805	0.001589825119236884	0.0	0.04840597090182803	0.0524360054670687	0.0015501329610056144	0.00964935221712009	0.0	0.0038174577580654175	0.014783677041735908	0.029724494254249306	0.04874441578667395	0.03889009815699533	0.005864422695613462	0.027175138429006304	0.024436665879799684	0.046938264339753184	0.03491530919470152	0.043450671020923134	0.039016560094931076	0.035322954301273336	0.013700883464933413	0.03268666238496513	0.044463094421688255	0.0448271005943976	0.037036068681878496	0.04628465252682992	0.031480726726057	0.034643329299791595	0.029915144025497765	0.02796289104320863	0.04827663101637474	0.004297433958923421	0.004440203935651402	0.04627446124631769	0.03543976234270764	0.04692534891384868	0.015672165776428187	0.03245312156399099	0.004985582002511606	0.05360599274268576	0.027706350392220202	0.01229347928461719	0.03007955583653845	0.017109288914650616	0.027137631069375882	0.014541383367776755	0.0	0.00670929432481568	0.025878566427175523	0.014538787362840066	0.018694643903333287	0.03290720792290142	0.011809523905349723	0.028866454025303575	0.0	0.049354861340701446	0.0394185966508717	0.026085230670495434	0.01097773863644164	0.003479685016758136	0.04395353976551384	0.041927793720338974	0.014828390336650302
