TE	Klf7	Fev	Nr5a2	Pbx1	Atf3	Creb1	Foxo3	Arid5b	Tcf3	Nfic	Nfyb	Hmga2	Hsf2	Ddit3	Meis1	Stat3	Patz1	Xbp1	Trp53	Hnf1b	Sox9	Hbp1	Etv1	Yy1	Isl1	Irx2	Vdr	Srebf2	Sp1	Bbx	Hes1	Zfp148	Ets2	Satb1	Pknox1	Crem	Nr3c1	Zeb1	Gata6	Tcf4	Rfx3	Mxi1	Tcf7l2	Lmx1b	Pbx3	Nr6a1	Nr4a2	Neurod1	Ehf	Meis2	Gabpb1	Ovol2	Nkx2-2	E2f1	Nfatc2	Pax6	Gabpb2	Foxo1	Plag1	Nfib	Bach2	Nfia	Mnx1	Nkx6-1	Pdx1	Pax4	Foxp1	Sox5	Nrf1	Foxa3	Fosb	Usf2	Mef2a	Zfp143	Nr2f6	Nfix	Cbfb	Zfhx3	Tcf12	Arx
Klf7	0	0.3134267828356044	0.01361680032145146	0.027692911026883954	0.03728873154822891	0.05451932153562019	0.030415482616264745	0.039964545038100464	0.16625823256772793	0.07543773004719019	0.10745601243496058	0.05296379679942634	0.032648738520925466	0.03920643004507657	0.025966679534248464	0.0973714633156892	0.04678174573884248	0.1817879872763025	0.15163736958349347	0.029489789622878133	0.09010578227048217	0.16559456958891	0.14263982683500062	0.18280752994290986	0.24812174825360095	0.10445245188543471	0.052370918730424446	0.03961274113748272	0.023522235543297115	0.132115069728597	0.024423525491814153	0.10545827885445054	0.06479875470187829	0.026142628099411272	0.03765985158322042	0.02865287786152672	0.09290041221168575	0.003278247793277523	0.0869662933872263	0.04863375284225838	0.06214957012428435	0.06567487433487265	0.03394090976046076	0.020322454973829982	0.029977872707895387	0.019114321074272387	0.029659178254020327	0.05605720989817956	0.02071427878061567	0.2674976301084953	0.038061557086429464	0.04333178192733366	0.052748964322946165	0.035129037359002094	0.019536881153562995	0.25660033716908215	0.031974403813819954	0.09545383247833109	0.012457280705176339	0.036534051486958596	0.00896995754923306	0.022998826447575445	0.08699079537367843	0.3381212597930792	0.3050351119158568	0.18026319972301838	0.10873558213880549	0.021527399247007167	0.03024504238770895	0.16600000570697673	0.02137238324181235	0.2204025043719776	0.03286426175648239	0.015874261807408547	0.08713720711256429	0.024010928081836136	0.1445889089842921	0.06484744912207686	0.04790862911502026	0.17306691268430938
Fev	0.1674884250997156	0	0.026174247369029867	0.02746572190437806	0.035954273404860126	0.05363882535557864	0.04143070809539774	0.055177532009565156	0.19273166560212027	0.08767291404172446	0.16565306787109582	0.07199918892484296	0.033640529390751614	0.04725828992148957	0.025035780884454285	0.13558004110918268	0.06584377131368313	0.28518635484626187	0.1917887536369569	0.036561583295467735	0.09933295141628995	0.197212554768929	0.20383378846130185	0.2505873265815292	0.32997599329186983	0.15850155919265355	0.1149236175069384	0.05510260344818912	0.034616204038324286	0.1780178224234414	0.022907022489427435	0.15982751793507927	0.09199192962787914	0.02990492331811706	0.05407311871046159	0.03141293323075104	0.12896263369826885	0.006763090076124569	0.12603539575968387	0.05522070086252553	0.07722811679874629	0.07491098739837705	0.039811866589701594	0.030449806605237443	0.04419051964113568	0.02216197720553752	0.038634804156218595	0.08361205911060884	0.007157789918524525	0.3381455694060753	0.050470318570335404	0.04838635623735449	0.05849561713545776	0.03991428536182052	0.02124558451641313	0.32392967949451723	0.036144720482762356	0.1486840238828648	0.016455589211067788	0.034341941387100554	0.018055850095360673	0.030183347830876773	0.13753268201711055	0.4411486468981833	0.40182710170641217	0.23879542336902934	0.1831949762664174	0.02488217976842414	0.03227014775115279	0.1914387509648354	0.025671655237055436	0.3182536377859613	0.0602995344027601	0.0267759680330355	0.11890411201457457	0.020538990341036498	0.2240656120308855	0.09358499899192835	0.0641214229729671	0.23948664199824382
Nr5a2	0.043925343250553375	0.06777997041277681	0	0.014291496787015684	0.009489481413833507	0.01674699063198169	0.021519804249938355	0.025700567641741237	0.0795314432690502	0.03736267061048111	0.04231851454244537	0.03269883278259527	0.013067005748409818	0.009561017948891146	0.015684735303918767	0.033938290367181156	0.019351135039410914	0.0734869743000297	0.07973378025166826	0.022316258904296057	0.03660985529558899	0.07665800610804478	0.03705422741985529	0.0683312928465664	0.0694250369898582	0.0320632954622203	0.026052143680676047	0.01982467108396902	0.012044140126592556	0.058549978838824436	0.016747198735674314	0.04479115004840499	0.02241386182883707	0.008234538418951776	0.012755946340523157	0.016639529540151576	0.03375323425251375	0.003049679785899356	0.05450554262465843	0.031331703612227674	0.032810718140718044	0.025228340121541234	0.02625353784149529	0.007065333516925308	0.016442227639710708	0.011122988857270585	0.009207028233587464	0.0227288309263204	0.02032916853238513	0.08263328988898262	0.020450099507794348	0.025881513127747988	0.02300877983837012	0.011540248322940995	0.006993156237726335	0.059973812601370045	0.018740082141495022	0.041869416214902824	0.005966455013031181	0.02323749921643337	0.0077419223426824675	0.016709672421643274	0.021055327404178092	0.10318645940895853	0.07846736811231435	0.04748451799679972	0.04927459827592601	0.019658059222298307	0.005692556597896746	0.06939661000203912	0.006559799863943535	0.08779674942459385	0.018260703937600976	0.014668524591188056	0.039604031624177846	0.019236573633631196	0.06692360140324644	0.03800010955816077	0.02576160734508894	0.0417073845352896
Pbx1	0.05390350097867834	0.0938895623947072	0.011981078983021759	0	0.01111051678978947	0.029036889414134907	0.017536768244737606	0.017735175124281192	0.0886213338143082	0.039762816386546024	0.05051511638745438	0.03362210125330519	0.015883930447836966	0.025355584601581067	0.010597226193588945	0.04829947843254613	0.027182267957954736	0.08541763144839565	0.093373229148221	0.012790554218200778	0.04552702562900135	0.08793408471840103	0.04497413382418475	0.09705284016028333	0.09572313453518734	0.0396407630440667	0.027199102034164813	0.021613149393060235	0.012024704599109813	0.063444748174524	0.007583347513001832	0.05002250557570338	0.03371696479865547	0.017723900535295545	0.019524777050240055	0.01564592100458877	0.0333818213880431	0.0025056961292830265	0.05012214621992817	0.02472305533472722	0.035955944386900286	0.026029169384455476	0.024553697861381046	0.0137243041979168	0.013489047077500378	0.008138250099402458	0.006304076192181649	0.024716345944146956	0.00840978896032876	0.09157915261887058	0.01872782741383307	0.02159169796066348	0.02287075996976319	0.019095074488425665	0.004319826959129533	0.09660251076250366	0.015538712102319115	0.03742980434558613	0.0027259338811513193	0.01834227949650658	0.004210078471385136	0.014202850862716805	0.033673466178096655	0.13042235976205138	0.09657501576492068	0.07498063520383505	0.06599818578382104	0.013821214846209993	0.012346023933119009	0.07680852094866407	0.008516488794164768	0.10364267268246083	0.017984294453747805	0.00941565600411075	0.049536769186955376	0.01931188505390693	0.089508725247896	0.03534599936949754	0.026972142746386048	0.06573602336777933
Atf3	0.05388839694164266	0.062141861922956704	0.010592482065988838	0.011853346236443976	0	0.018089844852594534	0.029879384133347377	0.019122862793511698	0.0718621436939608	0.034185775755454735	0.03392869409466079	0.02621479132154051	0.01196659749682568	0.017561555717640814	0.017402562032415803	0.03744830873510704	0.02355277383832663	0.060877705346898354	0.08568572992292806	0.020445731361087908	0.035793847174747005	0.09746466143778168	0.03455363173529785	0.07859764363432999	0.06322835219074467	0.022066123884957177	0.027227293431591568	0.01419688383125349	0.013694306443058097	0.049545973525791806	0.010190064290910315	0.04077705441416977	0.026087412111131136	0.009088259510559424	0.020269285026327303	0.013834696295091585	0.026530743477355956	0.001746975621300959	0.051640409905759514	0.022745070637294466	0.027981322734495082	0.03440628034169924	0.02282784488518527	0.013352017546059941	0.01654899861109328	0.005503242653936619	0.012390239545377218	0.021146754775735528	0.006227290581145094	0.07546331245046863	0.02114413218565586	0.023400211100792608	0.025931936799636113	0.02128396672555551	0.007795389287742824	0.06965410914769583	0.010297359214598623	0.027257377581391296	0.005864499620821891	0.01592179671989671	0.004638816857228645	0.013982358523904144	0.022533647395596993	0.0919977972174795	0.07071793069831013	0.07288728202877329	0.054978940844177725	0.010491283087404995	0.016008420322392695	0.08241557102777666	0.006592650801355315	0.0843307337818404	0.01573784436869361	0.01821272300051312	0.049863948807824264	0.012697957947097488	0.06917739836063255	0.023825486202437112	0.01743473020399824	0.03439183328719048
Creb1	0.09580340782687233	0.17693304813799068	0.013957070285536588	0.013855703549632163	0.017667689034755754	0	0.01740706939332145	0.018832424550885612	0.11098608257096457	0.06189995463171269	0.07033869883006828	0.03171848315576039	0.023376933983304243	0.021857744639499292	0.02324421991176101	0.06610053054529762	0.03419587797290688	0.13419997919831644	0.11242370048519901	0.025571063266416116	0.062385658368855845	0.12418675470656307	0.09396392668021987	0.12828849998542657	0.14421103973699068	0.07576076294425534	0.0464838259779219	0.03177711454942501	0.019123433840275907	0.09002820725676346	0.019273977539959276	0.07144685506627184	0.03873121345543336	0.025287388590921136	0.02501219645571802	0.020657469992984036	0.04667162128453096	0.004281282646677292	0.061932461234775464	0.03932356967320223	0.03568564248593686	0.028383205834400002	0.017858923349598703	0.013415801595410582	0.016250807757193772	0.011988544454250816	0.015908120745965343	0.0328358756825344	0.022273057909608297	0.18923448727352934	0.02923553977660049	0.04224231344967137	0.03507536436230026	0.026685712305204116	0.01787276206421062	0.1462507995469228	0.028430419533107223	0.06325545245983608	0.004885445606054486	0.020819441372587153	0.008272680048078691	0.012562209448602181	0.06966889043097618	0.2013555158096524	0.1632586970087422	0.11586970249708933	0.0944932451695483	0.012024371949435566	0.02356864446140213	0.10471054710319451	0.01520107409829473	0.16257511710421407	0.028413654679122255	0.018840141901965167	0.06063884055816705	0.021290461321824394	0.12300776474404845	0.05791953166641148	0.030434851791725896	0.10338836856258905
Foxo3	0.07579289830926207	0.13322075655990712	0.007153363381409684	0.018214194808507823	0.021659801817135706	0.02772374217275067	0	0.0300471025370375	0.09820734193650266	0.039756434976088606	0.0751724391742072	0.030211734653582567	0.014141720077735627	0.023251675487301726	0.017754687977110353	0.06411791669567019	0.03275225789652374	0.11010127961685003	0.11194216381735689	0.027010896603267522	0.05642030136411973	0.10531949941058118	0.059107703849080755	0.10564823932257189	0.11134117730331679	0.04257532233826599	0.033226202948345135	0.025489895387112296	0.020876504080583523	0.08363511104114107	0.015875106889281	0.06575896760165582	0.040561586640164904	0.013299566353150502	0.02967177657964875	0.01742003504668015	0.04789772673895109	0.0022696334521984966	0.04715668779139221	0.031206877226819734	0.03907983711109284	0.03645552088977161	0.022665130138787022	0.010755860635724398	0.01742668967470565	0.007908598638272047	0.00813061562507975	0.02183476002462994	0.010164876935835952	0.1237542630393549	0.023750588148819946	0.03512481390607473	0.03569949885939365	0.029471998293458663	0.011597491181546207	0.11756585382261958	0.019689940838521523	0.059486821559029505	0.004032580167428626	0.017216154414721296	0.00536148679578954	0.012174219277233007	0.041449796733642706	0.16037549206735405	0.12639775608207324	0.09499568245117172	0.09070438655170263	0.006810245761655003	0.016621070083051314	0.10273536009398024	0.006340600642387778	0.13077321768698655	0.03433391157787857	0.005555162542633469	0.06749603832014453	0.01800864457317094	0.09818571383419031	0.041924359509794284	0.032124196262298045	0.07933042422709284
Arid5b	0.07158739016003945	0.1485514359988805	0.017307490166297512	0.010074994464071233	0.014994879036738401	0.027731326206524753	0.019907018176471204	0	0.10895193533787452	0.037790527610501765	0.07835670215241383	0.04788541042419001	0.018686702752851	0.027258486436272027	0.022583043122177734	0.0587823720500092	0.033009830238129145	0.1236354651300811	0.11934766509032327	0.02434836349125632	0.06048986080469596	0.10145953588574569	0.06737130289216836	0.11116699980070886	0.10727049356013407	0.055312423001810336	0.0514198790021302	0.021156467604894907	0.013128022754654977	0.09024965073035864	0.014359672396812986	0.07416497411778207	0.050402680353232976	0.006327104885771437	0.029159553138964026	0.016702506733133185	0.05995518625673059	0.00372901572729635	0.05859559363165949	0.03674048304771258	0.03546525503359869	0.03196721261047054	0.03216554515979159	0.007470848701256139	0.03008235004928733	0.010425799966915587	0.012313601209375538	0.02398888849025973	0.018685849336651794	0.1487916660687405	0.01882240181837972	0.02727252378391418	0.026924767761564307	0.01155473320607415	0.011712851642817407	0.11040374845358868	0.021487308260439666	0.057316531288657054	0.005070758428053455	0.02524383546037516	0.009472479346279053	0.018955979556266062	0.057447187008588835	0.17041743116791275	0.1596846678719963	0.05422655449065881	0.08351767713444146	0.0182104972755617	0.016673018392045533	0.07411446173446667	0.01243179008502469	0.139312510158493	0.025494838647687312	0.01125119089513592	0.04392873022894058	0.02250165692615023	0.08642321025269344	0.04740998875017963	0.03015493493170377	0.08654371740012072
Tcf3	0.12845457019751896	0.27756859735167827	0.02740489536203782	0.028531588430789186	0.031494131746220726	0.05319113930051497	0.040921829954433796	0.04812008518922453	0	0.0845732537809509	0.12083124131369705	0.07054699327157708	0.02610272167334757	0.0319678077032465	0.026969316230923444	0.11077474703170714	0.04322674358837034	0.20704110207393173	0.19300965137835088	0.03803878390534904	0.10823361124778925	0.18901203398569455	0.12150409710913004	0.2008242128794748	0.23437887961186823	0.09870300183262287	0.07981306782763985	0.04287436293333196	0.019859463600702388	0.12310365953759685	0.02882685628087162	0.11713509000434491	0.06854737556154035	0.030958415415370224	0.043481846517067206	0.03317440150708324	0.08357401282827319	0.007701777478853471	0.11031255857187214	0.06492270452757855	0.07017120729564294	0.058076067602559456	0.03929130733287494	0.028574457445891398	0.03455366462221621	0.02197022535643541	0.028245385670672387	0.05138891847198581	0.03484525799563935	0.2691807323994428	0.039894602428174074	0.0524560521626391	0.059322484181995434	0.0699971874350411	0.02700068849116657	0.22978623792124092	0.03454835273191402	0.10088177733217732	0.0077295700333447565	0.04868106346508475	0.010248324374352349	0.02492940855200773	0.08391182785339907	0.37913588964885164	0.25963130102169374	0.21329025461116483	0.12674416610841202	0.021092685539173806	0.028392420158266866	0.21856072472506727	0.017672305464248337	0.24234115375484117	0.04608945377022817	0.019733813720177542	0.1077672322569189	0.051851411064121646	0.1478086399073992	0.09451389393984114	0.057486161118397223	0.15244488969764441
Nfic	0.09631491092256385	0.20018343429500593	0.012491888739870064	0.02487454301112443	0.025936083644353482	0.03802183061225174	0.025631236733296193	0.03701940839878259	0.1498365092016503	0	0.086564609217366	0.04469493401863626	0.028848147719785572	0.02671780926440774	0.02371969683134517	0.07487680488833406	0.0369255552729183	0.17906954646523754	0.16034873663828947	0.030744899789780837	0.06367731641472808	0.13849226925760064	0.10534510490667721	0.13383891237203097	0.17974570240049825	0.0722304688771616	0.04512507221268146	0.03271682350317481	0.02172508872742836	0.09621372099854221	0.020260891136635664	0.07842752772318658	0.05666675126897979	0.02230841688117634	0.02533764888277209	0.024225514756872162	0.07969315433215755	0.007848809762229292	0.07520420168622399	0.044647728689142484	0.046600481995761917	0.046387120551585136	0.028103109596755896	0.029693315988593726	0.029258359147995683	0.023176865380954516	0.025777672010075355	0.04230032381292416	0.018453031616375598	0.212389316133972	0.02547455937604877	0.04298947828355428	0.031283824974168546	0.05243148002448227	0.014952127982316491	0.18052155297444164	0.02705972847138058	0.07950667511827715	0.008757507996525136	0.035837445120769584	0.010948496670597758	0.027236497764352725	0.06067937174024678	0.26314681894137315	0.2323494038049924	0.15653000437071712	0.10235464689548056	0.012602359292482703	0.019602027985163327	0.1619720504656564	0.021622873023032993	0.1883428000829981	0.030732282238392583	0.015458061014254286	0.07194455525648571	0.03512016069054784	0.1272960313480359	0.05785143039357608	0.04948110637166584	0.13706298275733217
