TE	Klf7	Fev	Nr5a2	Pbx1	Atf3	Creb1	Foxo3	Arid5b	Tcf3	Nfic	Nfyb	Hmga2	Hsf2	Ddit3	Meis1	Stat3	Patz1	Xbp1	Trp53	Hnf1b	Sox9	Hbp1	Etv1	Yy1	Isl1	Irx2	Vdr	Srebf2	Sp1	Bbx	Hes1	Zfp148	Ets2	Satb1	Pknox1	Crem	Nr3c1	Zeb1	Gata6	Tcf4	Rfx3	Mxi1	Tcf7l2	Lmx1b	Pbx3	Nr6a1	Nr4a2	Neurod1	Ehf	Meis2	Gabpb1	Ovol2	Nkx2-2	E2f1	Nfatc2	Pax6	Gabpb2	Foxo1	Plag1	Nfib	Bach2	Nfia	Mnx1	Nkx6-1	Pdx1	Pax4	Foxp1	Sox5	Nrf1	Foxa3	Fosb	Usf2	Mef2a	Zfp143	Nr2f6	Nfix	Cbfb	Zfhx3	Tcf12	Arx
Klf7	0	0.009950738428610093	0.026785628546483562	0.05214486220159299	0.04859669396617935	0.08511108761556506	0.05319483533557769	0.06138700942655622	0.0563943392603926	0.1079653367390985	0.06861908083298968	0.06432562922554322	0.05723758639195172	0.07093934978023686	0.0412611556838468	0.08851747661443309	0.0827717875742854	0.01945220238438644	0.028288031990397196	0.050407608660695755	0.09345975383649557	0.023649550129271835	0.02522675906048091	0.011111111111111108	0.017251951255390478	0.043392072916479764	0.07788454721082605	0.061691390450176804	0.04854245275459474	0.06010192894232175	0.03323605331099647	0.08845549528336999	0.0899634729677807	0.04555995183269008	0.0773242011177742	0.061060780534444054	0.08344677016750873	0.007184749493848811	0.0845533568905702	0.0933818076020629	0.10010560368160105	0.09781196952294666	0.057011315040133174	0.03505714932286316	0.05858854270042011	0.033390657761999724	0.03298048753790487	0.08123681631683294	0.006360052753991036	0.014479383648778805	0.06715735451200888	0.05563325682283562	0.08783269339130617	0.024261453870863668	0.03407173628494543	0.008741030763183194	0.05017481454740273	0.0699276534816424	0.013645790343862445	0.039021235320879595	0.011876676517715087	0.037049756365967405	0.0463407973053313	0.0	0.019828025620984468	0.05263147236517886	0.061504475648343555	0.02757288734828151	0.053024470535526995	0.06776232041639528	0.03224623295085993	0.007142857142857143	0.07420374768280766	0.03497095732154026	0.09606880536400644	0.013008975206955452	0.03428906892876767	0.08866719479177924	0.07929642787273702	0.03420186873033448
Fev	0.08064086109892304	0	0.039234425928898926	0.06728701080444366	0.04452697467022888	0.10586041712249239	0.06723366144838148	0.07792032114193814	0.07927664330738811	0.1483140904283452	0.09770594239464299	0.10046737147363806	0.06905877865937794	0.09499972312473992	0.04914622997715949	0.11271810203458774	0.11748405673899193	0.02662489583533656	0.039795968498333716	0.07447357068387443	0.12741193998469363	0.03626730071741864	0.04336842988370764	0.014121016865365528	0.015052764645883773	0.057307174826532206	0.1072843638338893	0.0984214501818097	0.05291590581947165	0.07393255730224249	0.05287557742376817	0.10161872356865022	0.13612516598636484	0.058902643477926536	0.09742542533441435	0.08091687661893314	0.11626642785523246	0.009804296597072286	0.13102540152396658	0.1184341560036613	0.13245951851158244	0.12673545255365334	0.06896667682288202	0.04800209047264838	0.07189308370823992	0.04293523068099239	0.05922436164145587	0.11023107708888452	0.00422730940945601	0.004617727785265393	0.07717142735755053	0.07156302564720048	0.1086441859913586	0.032729818259615046	0.04369135714343681	0.005310160993229458	0.07129488728036587	0.10272794234225524	0.01855124674176249	0.05137341280020355	0.023534465545153236	0.050673814216070125	0.06733789928069416	0.0	0.0075244855152957375	0.0674213062720268	0.0771851332903233	0.029389569554355517	0.06342486765913696	0.09721804817830589	0.038222278779547945	0.0047619047619047615	0.09931758831588602	0.06021122807946589	0.14252815169406569	0.013037742754931669	0.041937831749459434	0.122490621901213	0.0943526745334987	0.04579238382460106
Nr5a2	0.019265605388636673	0.00220849990767027	0	0.02288347119330079	0.007636182190226936	0.026539426971355386	0.01893953936730629	0.013480770048678276	0.00837296248813884	0.019305787923115034	0.020525195375743113	0.014406541574555733	0.02603772811114893	0.01769633825883366	0.01561641833229159	0.0226638680749068	0.02132704625270849	0.0046368364963615205	0.006813462302159647	0.01974348385322036	0.021512267738182374	0.006551498017590054	0.006979068604451969	0.0015873015873015873	0.002060526831694408	0.008406175282693445	0.013551501277325014	0.02257252176622219	0.01795766425175883	0.014623379193448116	0.013955127935037209	0.01876298947981641	0.028528571625352106	0.008499997340905082	0.017070488955100268	0.01968847000804626	0.02374947923077109	0.002713773631220381	0.022182073340257808	0.024159416172637664	0.026136648368765204	0.030784827607883557	0.008172836786260247	0.008297289690763966	0.019858401259960124	0.013264714761277066	0.012895723171389345	0.0204125088426317	0.003115739864271489	0.002890588231549454	0.029755930436080397	0.022827727222885154	0.02589641316225362	0.004402240038915129	0.007540601156236776	0.005497913027898055	0.015309667976680598	0.020942302438671918	0.006131802295185692	0.004018577411881172	0.007650606896316512	0.011438517357818609	0.010635793055949541	0.0	0.00834795543604754	0.011055107694479325	0.016468146876155162	0.011400169288609433	0.008593449294513946	0.010519040785042249	0.00863851408932354	0.005555555555555556	0.030412645105482253	0.01971299502402258	0.021333837176071103	0.005077010049730912	0.010195049778240487	0.015280579793867398	0.025217990436198278	0.005050833510212891
Pbx1	0.023207584132580488	0.0020689185178402285	0.006826980245880281	0	0.010456967075119636	0.032879671015816736	0.01843239050199038	0.016170020979611274	0.014385662128394802	0.03895746173502381	0.025359161026817643	0.02536855577706156	0.026885761080024165	0.026109095364924974	0.011641622542550979	0.031068435711616424	0.027590061015490285	0.0055061335540374885	0.00628242186476758	0.021492491556667714	0.026192715779726046	0.006581334325682998	0.011091855361066393	0.003009905754254427	0.00797785263832178	0.012450201498900826	0.020656550071099188	0.027103288146959375	0.01480556226689505	0.012707331910082591	0.011290570341584063	0.02582461925013673	0.035805888712946585	0.024299981649612088	0.02614656383730921	0.02861986516726485	0.03535991074928595	0.00313112302199644	0.023122718042340725	0.03358263509507582	0.040957075826813086	0.03059545335521817	0.02367867142478647	0.012901437364793347	0.01830567236537796	0.010751995803428916	0.009653748121673907	0.02417958379153297	0.0009813442838444571	0.005538912583890874	0.022065693718719494	0.01578684164058805	0.028472103444574383	0.003367726259987281	0.012289137271188019	0.002233788042379689	0.0228999450875619	0.026050244359256968	0.00329424259307984	0.017839734630728604	0.007147097764045225	0.017853161395706422	0.010521446816439064	0.0	0.011755617654253519	0.015516845383107932	0.019819530030226098	0.015394807843484778	0.02577476470837554	0.022218429809020102	0.008555055263736448	0.0015873015873015873	0.022221744015328622	0.012459607334138121	0.027802646006669055	0.009176825105929966	0.011164175089361994	0.03191513672797814	0.03299376496191432	0.015022176143511997
Atf3	0.013900359816948161	0.001586819474343307	0.010724241468083219	0.022386245043496383	0	0.024841622091725555	0.02397514333724009	0.017721559837128333	0.008800916336435444	0.01608607382682545	0.026887534216770637	0.018185299665259943	0.024003033055500722	0.0205937022818324	0.017091789000696855	0.024523275447976493	0.0249418331677389	0.015019692463179184	0.0056904166678113585	0.02893476071188473	0.023334901996125305	0.000628953373302046	0.014156920041196692	0.0031746031746031746	0.004354001698017783	0.010386809314423722	0.01896875419065005	0.02128347882106233	0.019141117234246163	0.0154316762697028	0.0051737713656602475	0.02531025730327139	0.023979227000561397	0.014348076343465348	0.01620352584987273	0.01982032225555388	0.021758791033300664	0.0017859909278143688	0.019485541547894912	0.025935689663424043	0.030324920588491615	0.023633412521843856	0.01757364295072489	0.016459319764900587	0.020020940380102725	0.008105062410179472	0.012123836796582669	0.01585249868018394	0.0004504921133867055	0.0015574652792086435	0.03511682353081883	0.020173320057487832	0.024117914743785916	0.006975036434173385	0.010076374442412857	0.0057794230209558236	0.015594918694523542	0.025837894023030956	0.00665883816000051	0.017016018451165845	0.004467021155336609	0.01134020329926944	0.017961847881144348	0.0	0.005956123549730142	0.0032599531060378013	0.009484299678393978	0.008569328561574972	0.02786078648229181	0.008610273462730375	0.007003491692982483	0.0015873015873015873	0.023261475206783545	0.019464818401400977	0.014663304667970343	0.008734516474660801	0.00790268653685618	0.019178516417294497	0.02297949957413099	0.01589567785973423
Creb1	0.03476607474506021	0.0042537411012924554	0.022348691424991688	0.02574450508039776	0.014196691134302917	0	0.03377857700408739	0.02833171838471847	0.026689187645049506	0.07121466358350599	0.04913425453485318	0.034936062067441785	0.0358182914872454	0.045373072733169824	0.02721137908852472	0.04918151531837735	0.041674062106538214	0.007412579367368748	0.01977448535683106	0.029591365799935754	0.05385369119115428	0.009615061248714925	0.020149730062445755	0.007936507936507936	0.004405310239086898	0.019417592076357394	0.03869339460845518	0.03313800294496246	0.028724515327146708	0.01884736610310989	0.02952244681262208	0.04478109642981282	0.049077664937602725	0.025517480501615373	0.046953698209848294	0.03816442895782225	0.03994868633363335	0.008599404722199224	0.06130512018525837	0.0508773037466326	0.05561573473925664	0.05022896864415707	0.03362110981121327	0.02402840635155438	0.03178099227215121	0.02044862385896226	0.02056239877012412	0.04604119277165839	0.00761544071556147	0.008830922716991256	0.04245102472627541	0.03655729746080679	0.05239017121869405	0.020482726720266242	0.02242230176415386	0.0068346645654514294	0.029805232246139263	0.032351243068640026	0.00752020893514489	0.025938465412158142	0.010345362510051581	0.024443432118995117	0.024823057917264496	0.0	0.012038974357069005	0.028245560583881894	0.04020194367267764	0.01894766935390946	0.03585189222016826	0.04307465083960057	0.02064348510213552	0.005555555555555556	0.03057090472904412	0.025362560252427564	0.05109523101362322	0.00829027181203567	0.020816387860821912	0.044937900183633105	0.038590158366661735	0.02156902384856559
Foxo3	0.02679044866379241	0.004284371000936803	0.008582111729170252	0.030987008800082448	0.021750222030669605	0.041316690729282436	0	0.029068967436035924	0.022935510866617614	0.04634887674641911	0.027815835510325692	0.030619302242714752	0.03464186850725263	0.03794909912243287	0.024158878334046677	0.03244585196649173	0.04184017604581555	0.01004366827940761	0.011934598212854846	0.02380776002411131	0.037179532842160426	0.008236066469112487	0.017690750186050364	0.0058551140881601075	0.00803595191302601	0.013204722166084955	0.0349462714958488	0.032371579723007846	0.021888859225200317	0.025118998901034643	0.018303563237102673	0.036715312573918475	0.041640342279243854	0.022088583856213484	0.03861447234272705	0.03653179181186452	0.028852596156385694	0.00525606197859733	0.03550508526121111	0.03325281878436738	0.04306137408857574	0.04474722213053381	0.028283028497438596	0.017425423408591958	0.01923905395402613	0.012579669406716952	0.01878955646144256	0.03267169061614688	0.0025757324268574776	0.006087846444188328	0.03184483255032753	0.031091091387127578	0.047027396440795614	0.019983491130867222	0.014129547411213287	0.005850683562631212	0.023045827994332906	0.03517629910049436	0.005186820802174293	0.01771449156195479	0.007958138718256532	0.01272855157402518	0.022550260331883988	0.0	0.012730587237557768	0.01653863888275288	0.022624083789347722	0.007912068266540982	0.028509676153966164	0.030213201042746274	0.010238935391410027	0.003968253968253968	0.03902328058745971	0.015433822281880694	0.04673149779371667	0.002724709378996457	0.011354639004262587	0.041025087019798186	0.038042573374633154	0.020548086594275143
Arid5b	0.040189247018841044	0.0034498701682337883	0.015068611289081178	0.02615991668393072	0.015433411563481516	0.03972091989742374	0.03565260745207299	0	0.025686371805926624	0.06381732103418547	0.031986160040650254	0.04712951350189921	0.025557202017895967	0.03501415754666554	0.022661422664951247	0.040989115634517924	0.03747510507009612	0.00588495039625305	0.012369017857715197	0.02581412759186204	0.0423061824151144	0.01748164595436914	0.01430099656040392	0.005555555555555556	0.009033061870970001	0.014242890293882707	0.03843600946314634	0.03654745688553078	0.019506601622931233	0.021535016174818507	0.01622277116735636	0.03923858889197689	0.05008028825177725	0.016565529780268283	0.0343305476140098	0.03467607538545954	0.033495957127768726	0.00575282247060346	0.040510149976742134	0.04350355081822519	0.04749767971920138	0.04967071961078085	0.03024144952298571	0.015753272571412243	0.030919292810008586	0.013770786701265221	0.01830289475916355	0.02704509908514322	0.003220116585920625	0.004834936329451243	0.03440445544684226	0.022584596367409168	0.05197857969643918	0.011970447895616831	0.013646723600719515	0.0032215134275364802	0.023283844999575126	0.028107160187808334	0.006395919869298201	0.013153425596771181	0.012675299983208266	0.01569610538884606	0.021134069314251304	0.0	0.00823950853980901	0.03040216504685486	0.026896498694089038	0.011470387582610047	0.028274725185599266	0.045254064099998284	0.016205874324992608	0.0007936507936507937	0.03761423755816561	0.02068620434172429	0.036962965358006784	0.007947580831582948	0.021347397114119374	0.03506174950999656	0.043352062630130826	0.010181555959853195
Tcf3	0.08237891689604582	0.011555748274379692	0.03372365505260716	0.05703478677876622	0.03901960703512066	0.0906417850820001	0.0705826314649896	0.05213726943131714	0	0.14095156388673208	0.09364136768148008	0.08475877952998032	0.06571181326010045	0.06788481346968678	0.04426565202450612	0.10991877270795208	0.08451037174426125	0.029410431553056362	0.02874453000340847	0.06220290237580714	0.10163740195846797	0.0325575723263088	0.029866888208328782	0.014420575397970078	0.021819972725950168	0.04350378165767902	0.07291802442926797	0.07219830570135237	0.041478912661772976	0.0584066448635234	0.04049905955431399	0.10757789301134675	0.11696350107383538	0.04513560545966283	0.0770933173402635	0.07461741102640707	0.0807210732983257	0.013525848747827347	0.11092694066746057	0.11641700083355284	0.10923057208400196	0.1019166649038162	0.053843492419650286	0.04456184277511045	0.06255573062135242	0.03684573570098115	0.04024051056788435	0.07364187543419491	0.009032707277310452	0.019329773824933345	0.07724325541255221	0.07350940817816559	0.09923032356889303	0.02098026676687845	0.04117891888623041	0.008339891836234922	0.05251471558537552	0.08202759095112477	0.010744046724134535	0.040427299062936115	0.015305779140602042	0.036521341872716585	0.0407668746000898	0.0	0.03973169118438408	0.058189059235163564	0.08011812056607784	0.024966655713912506	0.05385187403424425	0.08053950190975649	0.025076913380608908	0.009523809523809523	0.07805752214431426	0.043265880495005044	0.10442144634771829	0.017168165095296412	0.04497758814850155	0.09750121585440637	0.08296975755740865	0.030822947101200163
Nfic	0.05840520704910805	0.0073571566343992225	0.023449338389018786	0.04507497229523047	0.02978076857744794	0.05752160060622978	0.061096337563864025	0.03461390069579862	0.040219083876312504	0	0.06312090924516947	0.06177712165537188	0.04681528290123121	0.04491527004756336	0.03294246055643973	0.08334120742653016	0.0753876783058572	0.01900798989281353	0.01515455357543498	0.04303320043917012	0.08141429383093708	0.024676417773470176	0.02868726194940726	0.009523809523809523	0.010374479928040001	0.026705541868563453	0.0559431895139201	0.052109024484748766	0.0337557346693255	0.04237972063700161	0.02990212717447793	0.07118979521384547	0.08124486598382435	0.03237541681703155	0.049662575397527296	0.0483661994119934	0.0639409658250101	0.011733887567896518	0.07780953189907533	0.05869850271067244	0.06108651337524846	0.0769720421054264	0.04301203517491077	0.03612246693262188	0.03808576908056823	0.027218611061428092	0.0311735332673602	0.06652096819978176	0.004497944326562577	0.016335195646829063	0.04514713823279265	0.05466017405498276	0.05981349112920859	0.025330697872355187	0.02845852181097095	0.007828578707270373	0.046390199320905656	0.06145307331780814	0.010208856046223437	0.0317933158383036	0.013939392454122384	0.028995757810854107	0.03868714405452785	0.0	0.021989558304034432	0.04443497705040142	0.04955251458630203	0.01757310421584339	0.030341199996192104	0.04623936947204117	0.03146131031122584	0.0047619047619047615	0.05138279233222178	0.03482894325573897	0.06334850881232679	0.012693394434347497	0.030618051721005415	0.07752592741918697	0.0591696340242182	0.030747994613721078
