TE	0	1	2	3	4	5	6	7	8	9
0	0	0.011599993506227245	0.022751057068856384	0.014670698009300343	0.03839142052077762	0.04501074864989492	0.06445903209603066	0.06817500801477809	0.005419326175375342	0.008320667160414678
1	0.014853442206699739	0	0.025499789567260137	0.007988443497318266	0.019579020954980014	0.0206657262418991	0.055686289143780654	0.05613351375738739	0.014664510583228936	0.015011825925252437
2	0.04062805293650739	0.021729444275327317	0	0.02515110198490639	0.05026995133864984	0.036283824263635626	0.06049045136315836	0.06745488639972708	0.0038120467849019585	0.014412858426539915
3	0.02348007155799486	0.010416258287127687	0.023530457234464515	0	0.04454600445397547	0.05260234161947986	0.07389749582759532	0.06670764842299388	0.005273530882345255	0.006452544948828162
4	0.012831241841675937	0.0029201958220330397	0.018855271042420456	0.022591889274349124	0	0.18323130324855624	0.1085876106210379	0.10062232792808748	0.020898399430323483	0.006252275193375545
5	0.006363430970747405	0.0029034903758365905	0.02821632355873233	0.01925434419795315	0.15664514029076995	0	0.09707396904868515	0.1058000394685968	0.008773525555909222	0.00784095806553017
6	0.024574776905895112	0.0038572753111981574	0.019776232567929243	0.009218939395331789	0.08959732862899181	0.10669753741026512	0	0.15304359593950448	0.005756959427497639	0.007803640064662994
7	0.018305999135950053	0.008498747510443959	0.018213284511161332	0.01099192919168058	0.10802558546238067	0.12052658361806727	0.14256994835428047	0	0.015745148698078394	0.023423356146241213
8	0.015992414377311782	0.015261848501305766	0.013538282701165142	0.0211588109326041	0.08218195460134962	0.07397411008068863	0.09565208336953793	0.09157810293040172	0	0.013655894949103744
9	0.025163769143635214	0.018659596795550498	0.025181002567954455	0.020118082280910683	0.041044737334313144	0.04712952835027916	0.09358783413586685	0.10552676573125254	0.015254882521533501	0
