TE	0	1	2	3	4	5	6	7	8	9
0	0	0.0022161857579895503	0.07162624424473665	0.10103716300908454	0.011027954552007259	0.026385118390469527	0.033344498574408236	0.030003091017020152	0.039886699884693746	0.02918699383989163
1	0.007649051733467363	0	0.05481020864734852	0.07472958235977378	0.00454120500494699	0.006371318310529518	0.034584545569092524	0.03538176461442262	0.04335730839139453	0.02786949673981577
2	0.07218499236958782	0.02202495920770607	0	0.09246452395642539	0.025271190474763047	0.02958706828692047	0.04340736273654488	0.03052888748118055	0.03885511763624069	0.03349199496465695
3	0.0750045378802652	0.03499338096408143	0.07781259580615765	0	0.03598975717981094	0.031617043063166164	0.036504119822205514	0.03202497739710665	0.049919501113075804	0.030657250520461202
4	0.060291858980297514	0.0010229639903106065	0.10444403639780574	0.08392934576676139	0	0.045316734076106466	0.014272236500121271	0.015880096934631664	0.018604261641057846	0.0013141505102867133
5	0.0529195873865393	0.003194102578583633	0.08967492209192007	0.08717548210725168	0.038475095118747686	0	0.0407388121286681	0.014539821983247872	0.029399958572585223	0.0074259997203309875
6	0.0608865998752724	0.010169674695408377	0.07779451210933183	0.055184562438798955	0.027720672521681762	0.019449920528693553	0	0.03173744657573918	0.019768827238564046	0.018822929558237025
7	0.058581325416125915	0.00814360690440219	0.08725474266444509	0.0871181938699931	0.034421764592742446	0.02177510983454391	0.046698358789461755	0	0.03670457571615197	0.03006008760358773
8	0.04770641971936232	0.024942502504258283	0.07853320333749127	0.06815970758653145	0.013848950163753619	0.01666339263673694	0.02860664798150183	0.02416217562240065	0	0.022711741165491992
9	0.04606676302645267	0.02410914021363106	0.07461608753768711	0.0947498939835575	0.014109165870620353	0.010816707093324556	0.04418540442325457	0.022142564546851845	0.027079147298872654	0
