TE	0	1	2	3	4	5	6	7	8	9
0	0	0.0037999001569607384	0.06343750034430039	0.08513116011003767	0.012506524100000034	0.03487915797937397	0.05595374639062281	0.041226078856619046	0.019281387382840555	0.017924800905221295
1	0.008550111395141015	0	0.04404622301422712	0.057026577211705176	0.005741874156317225	0.006517361458366358	0.038064065848628946	0.042403865887627235	0.028740396380648334	0.02181320848465262
2	0.059102999265936595	0.02573110112324349	0	0.08019249661597322	0.03248711434600193	0.039311702193383875	0.05554409280888449	0.03924119240252264	0.02889354994958565	0.02177455814611419
3	0.06552232590319354	0.03046959860464188	0.06640237147041148	0	0.03720984600790392	0.04857270719777408	0.038931162701062096	0.038926201374711075	0.0390145442973499	0.02382416778357617
4	0.040169892430579675	0.0016903572631957247	0.07666376949735229	0.06586853955926059	0	0.06172814128396568	0.027705401665813516	0.02285473501118123	0.017484389116775446	0.0009857978817393183
5	0.03760053447350675	0.0035998151960794466	0.07925652933706773	0.06855367174736227	0.04250714595686011	0	0.05338112804046921	0.018285050125639937	0.023462029213760633	0.004463515285864088
6	0.05168505294248116	0.007202512255183529	0.0657747150808445	0.04257340273968768	0.027457767335822236	0.028075320002723076	0	0.03913566341810689	0.01276089272749871	0.013101119988687413
7	0.04448215830958077	0.006171495311827655	0.07323950667650866	0.06966542127258066	0.03612311783433271	0.036893357431593964	0.06631402047844409	0	0.02428917053414675	0.02508864936112236
8	0.04712279484485234	0.026268934823210775	0.07494066816526679	0.055208414763866495	0.015162405530011393	0.03511621388176268	0.04229731025729524	0.032812640300552594	0	0.02190248087444796
9	0.04771037215083382	0.023462288111441715	0.07047964297148547	0.07456878273182554	0.012929750704053077	0.01443844341003737	0.05152937930853817	0.03323166540436123	0.023385483885638655	0
