TE	0	1	2	3	4	5	6	7	8	9
0	0	0.006817471091991537	0.02764017351031868	0.022105930126060807	0.05635272458005098	0.061698177215385626	0.09424793963873448	0.09331289380763058	0.007254199936246636	0.004634133792762374
1	0.016526295447922643	0	0.02521625542386033	0.011445334934127645	0.012703570534849686	0.01585913967450303	0.05021787491791458	0.059543204042746	0.01612108444177875	0.010791398154679638
2	0.04146957410995762	0.022781538880057135	0	0.032757168464630074	0.06294119618213018	0.04322059786632891	0.0880256843889868	0.09778963860343395	0.007679151899821882	0.014919166012793774
3	0.030799254456820843	0.015886212865588428	0.024693144163299333	0	0.059586662540399495	0.06975480708350727	0.11359987242011299	0.10353700172119235	0.016680952818983165	0.00463106767551251
4	0.012726258785720108	0.0022970636228300837	0.02078917995829566	0.03883704963829016	0	0.14577787916594587	0.14016641993845896	0.11080968937703739	0.0176926847044775	0.005890442534168021
5	0.008851050522024714	0.0028942547280280772	0.027666166897447515	0.026265897141526967	0.14828099861230432	0	0.12282488730584121	0.12469128766668366	0.009395456148752491	0.005396073123647759
6	0.021131168236771313	0.003052783957584724	0.023824186733341315	0.01147524812816872	0.11339646907479933	0.09662086982821498	0	0.16500785004224688	0.006621308027160483	0.009169627456740475
7	0.027287099842545074	0.009243147188469997	0.02239946569324415	0.025582734543277016	0.09188617501968181	0.11379677037326737	0.13949481789162257	0	0.013476538670701659	0.02082610674218993
8	0.017738735191267514	0.01723822746976974	0.022275877346106653	0.03366238593716095	0.09966085387285376	0.08210544344658574	0.1479816554217994	0.1143753768659766	0	0.012928530996463884
9	0.031922779214168154	0.01867036583158048	0.03040554955037713	0.03429965993464321	0.03237881764607522	0.04243226912251187	0.12920084759366463	0.1314295469214209	0.008866023063564234	0
