105,167,96,47,68,181,87,172,126,284,81,140,115,303,72,74,175,131
50,203,210,216,223,232,182,257,271,285,69,43,23,142,65,14,146,104
24,108,211,217,224,233,245,258,272,286,40,62,116,117,66,48,93,84
36,109,178,218,225,234,125,139,273,189,41,34,156,82,160,91,30,199
46,94,31,168,226,235,246,259,274,287,61,63,141,83,120,75,103,132
77,110,18,52,134,236,247,260,275,288,127,97,128,100,90,56,164,149
25,38,39,133,135,154,248,261,276,289,55,70,157,118,144,162,122,200
106,78,27,53,80,137,249,262,277,290,173,113,129,101,130,67,147,150
15,95,58,123,124,60,250,263,278,291,21,98,158,102,174,163,176,201
107,79,16,59,86,171,112,184,279,292,155,114,194,119,121,76,165,166
1,177,152,169,170,237,251,264,186,190,192,193,300,304,307,49,197,318
11,151,51,54,111,238,138,185,88,191,32,299,301,143,308,57,198,319
7,204,153,85,136,239,183,265,187,293,8,9,302,305,195,145,313,202
2,205,179,219,227,240,252,266,188,294,5,44,29,306,309,196,314,320
26,206,212,220,228,241,253,267,280,295,33,6,12,17,310,311,315,321
4,207,213,221,229,242,254,268,281,296,3,22,159,71,161,312,316,322
37,208,214,180,230,243,255,269,282,297,42,28,45,89,35,20,317,323
10,209,215,222,231,244,256,270,283,298,19,13,99,64,73,92,148,324
