303,155,80,212,29,98,173,193,238,279,246,213,248,138,224,77,121,4
18,265,288,231,2,123,95,48,150,264,159,62,225,102,156,284,149,311
198,317,190,294,293,166,6,157,160,202,27,23,57,79,185,111,135,301
65,260,302,237,277,177,172,84,89,254,184,60,76,144,115,55,261,178
195,222,298,312,169,291,282,220,151,168,107,46,10,87,54,31,99,176
88,130,165,319,321,241,262,310,276,83,24,12,36,38,93,189,139,49
175,252,164,197,289,315,235,257,210,267,163,16,67,40,58,32,116,47
78,92,75,154,297,322,318,240,232,199,234,25,194,37,110,191,28,13
242,142,39,167,35,320,247,316,258,283,180,120,112,51,45,170,103,26
117,147,100,217,146,148,300,306,323,239,243,101,145,97,109,72,113,53
324,128,34,200,11,137,56,192,181,275,295,253,132,219,179,209,94,19
313,15,64,221,22,141,5,17,215,285,292,233,266,273,114,203,129,41
227,85,43,187,50,81,136,71,131,229,296,299,256,272,208,259,69,21
255,133,108,171,1,73,59,30,228,218,226,127,314,251,268,290,182,14
119,162,124,214,8,68,70,104,152,236,196,216,263,309,269,287,122,74
207,106,204,61,33,161,3,105,91,201,274,134,90,206,305,245,271,286
63,278,140,230,7,125,20,52,174,281,96,66,143,188,280,304,250,223
186,308,205,42,44,211,9,118,126,183,158,153,86,82,270,249,307,244
