309,124,48,233,71,58,209,235,255,286,243,224,242,108,216,104,73,5
37,249,282,226,19,78,93,70,114,273,147,142,231,46,176,299,159,310
225,318,148,287,290,169,39,89,129,175,59,67,100,61,187,164,141,300
138,268,297,206,277,219,207,150,41,244,214,133,20,85,66,55,267,194
218,247,296,311,118,281,274,192,62,139,153,10,6,152,42,110,122,221
81,84,188,320,319,193,250,307,265,72,79,32,38,47,140,173,53,13
204,260,195,191,293,315,185,246,213,252,182,49,8,75,31,29,156,1
50,98,137,181,302,322,317,196,217,189,203,26,161,45,76,202,15,44
257,135,96,134,136,321,261,316,245,270,186,99,107,88,3,117,57,43
121,123,120,228,178,127,303,312,323,239,238,80,113,74,95,97,105,83
324,90,68,172,54,131,143,166,183,278,283,264,116,205,165,211,63,4
313,34,115,241,112,30,25,12,236,280,289,190,258,266,130,197,17,60
254,94,2,198,65,106,158,103,145,201,294,298,234,262,222,269,87,40
276,154,109,157,36,14,28,11,215,200,256,111,314,223,263,292,174,64
132,167,24,230,33,52,82,22,162,240,171,248,285,308,251,288,155,119
232,146,229,102,51,91,7,18,125,177,291,151,92,237,301,212,259,284
77,272,149,208,16,27,86,23,170,279,101,126,163,180,295,306,220,253
199,305,227,35,9,179,56,69,128,160,184,168,21,144,275,271,304,210
