303,153,78,214,29,90,175,201,242,282,246,213,249,137,221,79,118,4
19,263,288,231,2,122,94,49,149,267,155,71,224,96,159,285,150,311
202,318,188,294,295,168,7,151,158,198,27,25,58,77,184,120,134,300
72,261,302,236,277,183,174,91,83,251,186,65,67,141,111,54,262,179
197,223,297,312,166,289,279,219,148,165,110,47,10,97,53,34,102,180
85,127,170,319,321,238,260,310,274,82,26,11,35,37,104,190,135,48
176,253,169,196,290,315,230,256,208,265,164,16,60,41,56,31,124,46
75,93,80,160,298,322,317,237,232,200,233,22,192,36,109,194,23,13
245,144,43,163,42,320,250,316,257,281,178,121,112,52,45,167,99,24
119,145,105,216,152,147,301,308,323,240,244,101,143,92,107,73,113,55
324,126,33,195,12,139,59,191,182,275,293,255,131,218,173,206,88,17
313,15,66,222,30,138,5,18,217,284,292,229,264,273,115,203,123,38
234,86,40,187,50,84,140,74,132,226,296,299,254,272,207,259,69,21
258,133,106,171,1,64,57,28,227,212,235,128,314,248,269,291,181,14
125,162,116,215,8,63,68,100,154,239,193,220,268,309,266,287,129,76
211,108,205,62,32,157,3,103,98,199,276,136,87,210,304,243,270,286
61,278,142,228,6,117,20,51,172,280,95,70,146,189,283,305,247,225
185,307,204,39,44,209,9,114,130,177,161,156,81,89,271,252,306,241
