196,107,173,64,76,56,177,157,67,46,222,30,161,187,315,100,142,227
105,215,239,246,251,260,266,280,292,303,47,17,136,61,38,12,41,145
7,172,240,247,252,261,267,281,293,304,29,25,186,53,120,71,63,213
4,74,241,248,253,89,268,179,132,133,68,184,162,188,209,101,169,146
147,75,19,174,254,262,269,282,294,305,113,50,163,98,70,40,87,54
106,108,21,35,200,263,270,283,295,306,94,59,96,118,62,84,191,104
5,43,31,109,175,264,271,284,296,307,95,159,137,119,168,122,123,228
42,88,20,44,154,176,272,285,297,308,114,160,116,81,121,72,143,194
6,127,27,130,155,219,178,286,298,205,48,185,117,138,210,102,192,229
148,128,28,55,110,90,111,287,299,309,135,69,164,99,139,85,170,124
1,233,242,152,201,57,273,180,92,134,115,60,312,189,316,212,171,230
24,234,129,198,255,91,274,288,204,183,2,51,313,223,225,141,226,125
15,235,149,249,256,220,156,289,300,112,8,3,314,224,317,319,321,231
9,236,243,153,218,45,275,181,77,79,32,52,206,208,211,190,144,214
14,216,150,199,202,65,276,203,78,80,58,26,207,166,318,86,193,195
16,197,151,131,257,66,277,182,158,93,36,37,97,167,140,320,103,232
73,237,244,250,258,265,278,290,301,310,10,33,18,82,39,22,322,323
126,238,245,217,259,221,279,291,302,311,49,11,165,34,83,13,23,324
