290,55,105,93,188,189,244,178,141,300,172,261,222,158,74,124,190,115
238,106,266,240,32,104,126,33,133,288,67,218,144,95,197,225,248,249
212,313,227,291,284,123,136,8,143,235,99,168,114,10,36,107,256,198
265,275,303,92,268,304,199,25,109,258,145,155,129,60,2,50,59,203
242,53,308,314,159,255,241,49,52,272,76,147,111,16,83,174,103,223
154,27,230,315,310,219,211,274,166,254,28,69,184,5,185,64,82,163
269,217,102,263,295,305,122,207,209,287,142,179,89,23,26,29,66,43
228,78,247,116,251,302,316,250,267,229,22,165,169,30,37,24,31,97
259,79,237,39,192,216,320,273,193,297,47,213,162,62,17,77,156,65
182,134,236,71,112,175,312,323,321,270,152,187,94,57,14,46,54,87
324,61,70,135,80,195,150,140,84,289,194,281,278,215,157,91,137,86
232,63,120,51,19,173,181,35,202,319,317,257,292,206,40,88,151,138
296,58,204,9,3,128,201,18,205,301,139,322,246,180,233,56,125,220
311,6,72,44,13,224,100,21,108,307,131,271,285,234,280,167,186,41
286,34,68,75,15,121,96,20,146,293,149,262,239,243,132,299,253,176
276,183,73,12,7,177,113,45,196,283,171,200,231,130,294,117,309,170
161,298,160,48,1,118,85,11,191,277,127,153,214,38,282,318,252,208
260,245,221,101,4,81,98,42,90,279,110,226,164,148,119,264,306,210
