14,273,205,188,134,160,76,92,114,32,187,58,120,176,208,217,150,255
65,256,66,74,149,223,227,291,181,26,245,125,211,241,137,69,85,75
91,17,215,36,45,118,178,279,313,122,159,189,314,248,214,132,84,86
97,46,27,318,70,18,117,186,166,87,161,288,281,253,277,177,185,127
131,143,34,6,319,63,89,233,174,39,301,285,228,280,249,104,212,88
278,197,78,9,5,180,107,48,204,71,234,316,147,298,157,213,324,119
72,102,133,61,30,8,295,190,56,33,260,297,266,254,303,289,239,282
103,172,98,105,68,28,2,146,62,142,258,321,209,317,263,305,276,168
73,216,67,195,82,113,4,43,179,19,259,141,252,286,304,268,271,270
128,310,151,196,155,110,24,3,1,52,170,193,292,322,323,302,315,235
25,274,236,203,312,139,210,225,206,55,156,20,23,100,111,140,192,231
94,264,198,257,299,163,152,251,136,13,16,95,10,93,201,191,240,218
41,220,109,311,284,237,221,300,121,22,167,29,99,129,80,148,269,96
15,250,242,306,226,124,224,238,154,50,199,108,53,175,38,77,130,171
37,265,183,283,246,200,243,275,162,60,222,116,59,79,272,21,57,112
64,115,173,287,307,153,290,219,126,44,138,194,83,144,47,262,7,158
232,11,169,229,308,293,244,320,182,42,184,230,101,164,40,12,123,81
54,51,90,202,309,247,296,294,145,35,261,106,267,165,207,49,31,135
