298,89,118,141,206,173,243,210,158,309,134,262,208,148,122,132,185,113
234,147,252,246,81,74,151,35,57,299,49,217,126,55,223,253,266,256
236,311,193,285,277,179,143,7,80,232,92,167,6,45,82,123,267,225
270,283,300,58,257,301,184,23,60,248,137,140,66,68,63,160,31,218
214,129,308,313,71,247,230,109,50,268,1,135,59,86,127,211,110,245
150,65,258,315,310,183,215,265,153,240,9,47,181,8,187,117,4,200
284,241,154,272,293,303,97,176,220,280,64,133,78,56,17,85,90,16
228,101,250,191,255,304,314,213,254,207,26,106,139,3,77,20,25,149
274,103,263,84,209,226,317,269,159,291,46,197,163,39,40,99,100,42
170,79,235,95,136,190,312,323,318,264,161,168,73,43,34,41,28,91
324,48,114,130,36,203,138,115,76,297,182,275,271,205,198,165,146,107
239,67,128,69,13,199,156,11,180,322,320,233,289,212,51,125,119,145
290,5,201,14,12,144,166,29,189,302,178,321,224,202,229,88,52,221
316,32,87,24,44,231,98,54,83,306,75,260,273,204,279,192,174,30
296,33,111,53,37,171,94,21,102,294,96,249,244,238,112,295,261,195
278,194,120,27,10,188,72,19,169,282,177,175,242,186,286,121,305,164
155,292,131,18,15,105,93,2,162,276,108,124,237,142,287,319,216,222
259,251,219,152,22,104,61,38,62,288,70,227,116,172,157,281,307,196
