1.2788154,0.2864501,0.0005233223,0.005934866,0.026581403,0.010417066,0.52559716
1.5063175,0.38274184,0.021377997,0.0050194403,0.023939932,0.005958456,0.90281886
1.5512495,0.38590935,0.0068133264,0.019635776,0.0050516035,0.029674415,0.82739544
1.3638443,0.24211538,0.0014249746,0.011032246,0.019686079,0.0050720926,0.59188414
1.4117818,0.32119188,0.04557116,0.02139909,0.0036510108,0.0034485427,0.65321153
1.635256,0.41911182,0.009861269,0.0014041736,0.009675027,0.0010374215,0.7007848
1.3253003,0.5761784,0.013729571,0.03752339,0.0028737567,0.009660707,0.84192085
1.1430839,0.31029472,0.0021745376,0.010679919,0.005237816,0.012436942,0.96280944
1.455143,0.6004311,0.021527998,0.05884355,0.0015735414,0.013055331,0.8690801
1.9532437,0.6969699,0.0076389816,0.02543874,0.017312191,0.008389979,0.80051816
2.065319,0.27168432,0.023356723,0.23074444,0.010178859,0.529765,1.1375921
1.3228531,0.6156352,0.045024633,0.027293453,0.00084632053,0.00913661,1.2934679
1.6866466,0.42098352,0.0065488624,0.06341289,0.015601317,0.001186363,1.7936983
1.7359966,0.55413854,0.08797822,0.005361364,0.010699981,0.0026055845,1.6489887
1.4942181,0.71161646,0.019903986,0.012306399,0.0155697325,0.0056512374,1.5073643
1.5450003,1.0111736,0.004524786,0.034357533,0.010916677,0.005556657,1.0583926
1.5751214,0.47997245,0.0062185493,0.012836742,0.0044398196,0.0031290434,1.8722677
1.4901532,0.78953063,0.02980445,0.008428565,0.03037865,0.06023485,1.4105537
1.2998165,0.99269086,0.0036899694,0.0014364105,0.0088812895,0.041025396,1.3153442
1.4295422,1.1222018,0.006683293,0.0022847713,0.018824507,0.020559937,1.1991134
1.5511286,1.0643384,0.0011778802,0.061597325,0.031818215,0.03505208,1.6019323
2.4227266,0.7230251,0.052767158,0.03437196,0.012506665,0.0023914883,2.1289842
1.7428951,1.1159977,0.014064556,0.021362571,0.02715084,0.005984688,1.5110837
1.5186558,0.43141633,0.003162602,0.009704777,0.018700855,0.1504046,2.5346756
1.856149,0.8410047,0.0016377623,0.0029489547,0.0044237133,0.0138573665,2.1851285
1.9768474,0.9691289,0.0014790684,0.006570886,0.057996713,0.08197703,1.9559629
1.6578503,0.94406605,0.018061467,0.0071418677,0.021978226,0.031738423,2.2192414
1.862817,0.9570508,0.055984545,0.0035492573,0.12194282,0.000181223,2.086272
1.9207715,1.0093282,0.03714503,0.023321785,0.018640017,0.006926916,2.1429744
2.0211637,1.0933225,0.0020958656,0.0084468005,0.00089399057,0.012093991,1.7357769
1.5397218,1.1605035,0.027021095,0.024275701,0.017358514,0.022058746,1.9795486
1.7997752,1.9389755,0.00089375285,0.003282605,0.017168079,0.122097485,2.7078638
1.4594873,1.2989966,0.057912733,0.033395417,0.0012467642,0.05294097,1.5895119
1.5742844,1.954702,0.19928806,0.007821236,0.10107566,0.018352779,3.175068
1.9552926,1.3507577,0.008875181,0.025205838,0.020670785,0.0030428662,2.556181
2.4047925,1.2806658,0.025348311,0.07646712,0.013190515,0.013700099,2.0175133
1.719347,1.2726743,0.00033912022,0.0042666607,0.02159145,0.032510016,2.4737437
1.8362907,1.69752,0.00022504565,0.004084064,0.08337193,0.0798585,2.6753173
2.238669,1.379966,0.0462438,0.010201112,0.014031864,0.04311227,1.2461216
1.873093,2.47169,0.00027132197,0.0005323863,0.0037203333,0.06382496,2.563259
2.5067945,1.1450262,0.0063718227,0.008861322,0.0048140753,0.016276961,1.9347904
2.660761,1.5454276,0.0013843079,0.03870957,0.007824192,0.0005614587,2.283527
2.404183,1.2266771,0.0013573226,0.04736912,0.010841964,0.010227376,1.8863931
1.6992017,1.3553675,0.025417697,0.034872044,0.015264445,0.0033037397,1.5412675
1.4295126,1.339569,0.0072990083,0.0134925665,0.002928662,0.0041060746,2.2405493
1.5697808,1.2828398,0.033349566,0.0019491442,0.009526272,0.0006283113,2.1529076
1.663185,2.4127717,0.0069316234,0.0002481518,0.014594407,0.0030578466,2.3221538
1.6011097,1.5595165,0.001830841,0.014741753,0.018087275,0.0018476803,1.395964
1.6301153,1.7060922,0.3074172,0.020903084,0.040735543,0.019442739,2.5178223
2.1431673,2.9858024,0.07721643,0.07268046,0.0540191,0.015338176,1.9648558
1.6482664,2.6223793,0.3592963,0.039698258,0.022936411,0.0018785737,2.28394
1.6217104,1.7201726,0.17471564,0.01867702,0.050428502,0.007138659,2.473106
2.0268664,2.1946545,0.5271982,0.022451604,0.010776966,0.083582155,2.6115565
2.050204,1.3983567,0.021436544,0.010421377,0.002819557,0.0040004873,2.3578794
1.8721242,1.380141,0.021512965,0.002679836,0.002956183,0.024546482,1.5119277
1.5828447,1.9169537,0.21136564,0.0016501128,0.013926968,0.0043150475,2.4349113
1.8526369,1.6195985,0.32154906,0.027049359,0.003529978,0.02129454,2.6268635
