	dim1	dim2	pt
E69_326	-2.5489695	-2.2036488	0.40704
E815_556	-1.4356284	18.644037	0.69598
E719_745	-0.9589034	19.270597	0.93342
E233_49	21.322378	-4.4531174	0.05905
E151_46	21.190605	-4.4588428	0.05528
E964_387	-1.5215737	9.294346	0.48367
E598_381	-1.0121254	2.939863	0.47613
E467_566	-4.3571687	16.935078	0.70854
E485_82	20.677217	-6.9113235	0.1005
E243_329	-2.5726852	-3.2816377	0.4108
E822_569	-11.331955	-12.63793	0.71231
E526_81	21.860117	-7.053436	0.09925
E105_694	-4.127297	15.418444	0.86935
E836_679	-2.8208842	16.662659	0.8505
E83_429	-2.5896506	19.603361	0.53643
E461_716	-1.4686787	15.26527	0.89698
E753_573	-1.9016482	20.119825	0.71734
E287_628	-4.887019	18.002766	0.78643
E142_409	-5.0676117	-6.108156	0.51131
E772_254	1.2880026	-0.30591235	0.31658
E387_179	15.738912	-3.603124	0.22236
E587_723	-10.767053	-11.585205	0.90578
E63_677	-2.680142	16.270496	0.84799
E855_48	22.516474	-7.396801	0.05779
E431_85	18.927465	-5.5926714	0.10427
E975_106	13.889701	-2.7500143	0.13065
E908_249	4.3253922	-3.476237	0.3103
E164_219	14.148552	-4.0965123	0.27261
E831_563	-2.2257059	17.053167	0.70477
E493_559	-1.0209963	16.64717	0.69975
E70_680	-1.3091193	15.18092	0.85176
E266_243	-0.83080137	3.84018	0.30276
E381_148	14.053054	-3.1503165	0.18342
E420_397	-4.848344	-6.199943	0.49623
E255_699	-1.5543133	21.54627	0.87563
E627_333	-2.0121062	3.2192376	0.41583
E660_627	-0.97238624	17.1612	0.78518
E790_533	-11.505576	-11.817951	0.66709
E323_44	21.054081	-5.826645	0.05276
E837_72	21.062458	-6.4547524	0.08794
E312_120	17.882174	-5.3636107	0.14824
E889_204	7.5985208	-2.945754	0.25377
E129_322	-0.12691787	-2.5962167	0.40201
E235_108	16.70884	-5.7275124	0.13317
E332_8	24.43876	-8.483418	0.00754
E62_704	-3.453347	19.16186	0.88191
E198_199	12.806788	-5.69858	0.24749
E811_420	-1.9592406	4.2058206	0.52513
E675_754	-2.2429395	15.070649	0.94472
E189_230	5.5021267	-3.5948994	0.28643
E882_222	4.0327773	-1.6846137	0.27638
E41_2	24.854166	-8.957254	0.0
E327_322	0.7556854	-0.36638117	0.40201
E661_449	-14.288811	-11.69756	0.56156
E252_234	13.0649	-4.7892036	0.29146
E794_53	20.57454	-7.037721	0.06407
E645_350	-3.9517245	-4.633647	0.43719
E377_659	-14.2434635	-10.973862	0.82538
E292_578	-10.6608715	-13.854033	0.72362
E891_484	-3.638418	15.109705	0.60553
E87_268	5.767708	-2.8521175	0.33417
E824_252	5.081361	-2.4262905	0.31407
E245_28	24.371819	-8.17608	0.03266
E84_97	20.27946	-7.282766	0.11935
E200_239	13.139737	-5.246564	0.29774
E646_28	22.394213	-7.286656	0.03266
E679_59	20.451923	-6.3067536	0.07161
E621_377	-4.1622424	-4.7896266	0.47111
E940_469	-11.86963	-8.2909565	0.58668
E343_691	-3.8137536	18.759148	0.86558
E795_129	16.230124	-4.836067	0.15955
E574_254	-0.51014024	-2.3531463	0.31658
E496_16	23.401148	-7.4540505	0.01759
E732_199	15.277745	-3.2325706	0.24749
E901_317	-0.36071712	1.4118357	0.39573
E839_285	-1.9552542	-3.2533555	0.35553
E35_619	-14.473807	-11.177196	0.77513
E171_79	15.623643	-3.7673557	0.09673
E585_3	24.737787	-8.77023	0.00126
E520_478	-6.9086657	-7.277826	0.59799
E718_560	-3.4579036	14.976674	0.70101
E665_97	22.961338	-6.7618165	0.11935
E865_53	23.715584	-5.948263	0.06407
E184_781	-5.8357224	17.886967	0.97864
E182_667	-11.323332	-12.552553	0.83543
E32_248	6.7421603	-1.9698198	0.30905
E779_210	13.19588	-3.1725347	0.26131
E409_263	5.163192	-1.5195326	0.32789
E22_663	-2.7727058	17.19426	0.8304
E626_388	-2.1354895	8.200351	0.48492
E331_127	13.285415	-2.7089746	0.15704
E527_15	23.346289	-7.264739	0.01633
E39_419	-5.603124	-5.518959	0.52387
E126_364	-1.110988	3.6960216	0.45477
E27_110	13.646804	-4.1770167	0.13568
E912_216	-1.9011351	-3.0330029	0.26884
E357_131	14.898124	-4.840228	0.16206
E666_153	15.260372	-5.0225234	0.1897
E140_623	-1.1155815	17.09725	0.78015
E885_333	-2.005006	4.65049	0.41583
E529_514	-5.164666	15.807268	0.64322
E413_481	-4.970696	18.51284	0.60176
E934_792	-4.241733	17.709047	0.99246
E785_63	20.99377	-6.478565	0.07663
E10_245	5.1355524	-2.8968987	0.30528
E264_374	-0.48052794	2.5445118	0.46734
E445_403	-6.8159156	-6.7204456	0.50377
E752_347	-2.1274555	4.811692	0.43342
E489_100	21.055492	-5.9417377	0.12312
E607_227	12.64914	-4.38226	0.28266
E360_706	-3.0131354	18.896908	0.88442
E518_560	-2.2695897	18.657019	0.70101
E191_128	14.455203	-4.9729834	0.15829
E595_503	-3.54549	21.026403	0.6294
E28_278	-0.2915221	-1.514003	0.34673
E950_691	-1.5664961	21.452108	0.86558
E302_258	-0.09006547	1.8401746	0.32161
E688_384	-4.8156495	-5.3109126	0.4799
E694_643	-12.659283	-10.7305765	0.80528
E132_111	15.67514	-4.76916	0.13693
E536_301	-1.4239271	-1.8006005	0.37563
E478_142	13.648081	-5.7301235	0.17588
E581_340	-1.4038112	1.2452159	0.42462
E286_736	-3.8284075	20.752626	0.92211
E656_487	-4.8776107	-5.312411	0.6093
E31_526	-1.0267743	20.465242	0.65829
E642_231	4.364907	-2.1562235	0.28769
E335_651	-0.06723847	19.358868	0.81533
E681_479	-11.158976	-10.749394	0.59925
E750_705	-1.2883134	16.287346	0.88317
E592_728	-3.9640374	19.13082	0.91206
E349_634	-6.0011744	19.257977	0.79397
E615_555	-4.05065	19.64262	0.69472
E77_553	-3.706991	16.948725	0.69221
E363_689	-9.823514	-12.899566	0.86307
E410_750	-0.74284244	21.507154	0.9397
E827_557	-1.3362257	17.089031	0.69724
E682_64	23.022816	-7.137411	0.07789
E959_162	12.703352	-3.199162	0.20101
E464_573	-11.577025	-12.988206	0.71734
E408_778	-1.006566	20.270271	0.97487
E345_218	3.68005	-3.27497	0.27136
E231_515	-6.533341	18.228579	0.64447
E777_569	-4.7650986	18.728308	0.71231
E241_429	-1.0387193	5.4357786	0.53643
E309_141	14.729571	-4.4760303	0.17462
E400_590	-2.4431498	16.097286	0.73869
E303_692	-6.9205217	17.419216	0.86683
E119_755	-1.6693501	15.829327	0.94598
E135_300	3.1801298	-2.3190243	0.37437
E411_760	-0.5847955	20.115938	0.95226
E711_601	-12.640918	-12.379453	0.75251
E770_688	-1.5832607	18.501343	0.86181
E156_268	1.2580193	-1.2226369	0.33417
E304_415	-14.669882	-13.161832	0.51884
E366_241	4.278629	-2.3517356	0.30025
E905_784	-13.056043	-11.381264	0.98241
E599_356	4.082058	-1.5678626	0.44472
E110_175	15.548452	-5.982039	0.21734
E80_187	4.7069964	-2.8709512	0.23241
E91_321	-1.9003327	-4.1744123	0.40075
E315_379	-2.446492	-3.632004	0.47362
E149_723	-11.8746605	-10.183569	0.90578
E883_553	-12.190108	-12.997795	0.69221
E705_486	-2.030403	20.855066	0.60804
E121_180	13.912444	-5.4256825	0.22362
E760_293	3.9903135	-1.3861496	0.36558
E887_575	-11.751552	-13.189462	0.71985
E509_348	-5.4041557	-3.0191777	0.43467
E939_619	-10.23594	-10.418983	0.77513
E904_745	-5.2257786	19.297483	0.93342
E576_531	-3.2005577	15.220071	0.66457
E347_343	-2.2395296	4.6660705	0.42839
E416_542	-8.646196	-8.173019	0.67839
E13_489	-14.726263	-13.034323	0.61181
E227_69	22.196783	-5.665272	0.08417
E258_375	-1.4534827	4.6301117	0.46859
E298_772	-11.168191	-9.481467	0.96734
E297_282	3.741243	-1.8072845	0.35176
E98_475	-6.4684396	18.17327	0.59422
E845_472	-2.4624975	13.890538	0.59045
E888_154	12.958537	-3.8739402	0.19095
E166_248	-1.3577859	4.2992945	0.30905
E356_235	7.189051	-2.8702574	0.29271
E277_738	-4.1219654	19.311104	0.92462
E405_298	-0.42410007	0.48032126	0.37186
E981_170	4.859595	-1.0062815	0.21106
E763_498	-2.2578714	6.742307	0.62312
E145_100	21.20556	-5.0516763	0.12312
E468_314	-1.2436376	3.246935	0.39196
E333_145	14.853775	-5.024562	0.17965
E955_238	3.9323816	-1.9324087	0.29648
E514_91	21.979473	-5.691264	0.11181
E212_14	24.32186	-7.1145163	0.01508
E463_216	14.177166	-2.8310368	0.26884
E820_349	-1.5219713	5.0684967	0.43593
E195_128	19.2728	-5.9873967	0.15829
E123_486	-2.825696	11.006301	0.60804
E236_655	-4.470327	19.8569	0.82035
E768_216	4.1542783	-3.7178235	0.26884
E429_182	6.5207133	-2.6866827	0.22613
E50_236	5.993431	-2.143831	0.29397
E491_399	-9.064167	-11.693492	0.49874
E583_106	20.51497	-5.078871	0.13065
E454_582	-10.820963	-12.881102	0.72864
E120_95	13.68676	-4.2734494	0.11683
E232_119	15.936641	-5.4035935	0.14698
E624_764	-10.379539	-14.413618	0.95729
E179_85	21.391039	-7.267627	0.10427
E465_673	-13.192377	-9.680952	0.84296
E450_579	-6.303582	17.946003	0.72487
E742_403	-1.3006312	7.15589	0.50377
E390_379	-2.049536	5.954001	0.47362
E44_143	13.948822	-4.4694443	0.17714
E291_339	-0.84987116	5.348078	0.42337
E486_335	-0.21373469	1.9391694	0.41834
E844_18	23.427004	-8.111514	0.0201
E290_550	-11.651508	-12.395375	0.68844
E808_491	-2.3865333	11.070211	0.61432
E214_619	-1.1980996	21.379557	0.77513
E721_115	14.812438	-6.1427155	0.14196
E793_168	14.9446125	-5.558758	0.20854
E422_313	-1.099094	0.91585475	0.3907
E554_142	13.541978	-3.9801831	0.17588
E556_47	21.426365	-6.4646554	0.05653
E49_629	-14.127079	-10.064933	0.78769
E877_502	-1.3282776	17.067785	0.62814
E841_208	4.1453867	-0.6038	0.25879
E586_597	-13.253349	-14.429226	0.74749
E862_68	20.86196	-6.5710196	0.08291
E942_157	13.89192	-5.0043693	0.19472
E201_74	20.793379	-6.107067	0.09045
E498_549	-10.316066	-13.821956	0.68719
E977_387	-2.7366292	-3.9055386	0.48367
E639_119	20.704699	-4.253201	0.14698
E1_98	14.853327	-5.7022486	0.1206
E442_66	21.696157	-6.35058	0.0804
E33_43	20.77953	-6.7878246	0.05151
E475_759	-14.017104	-11.9537325	0.95101
E348_249	4.7946124	-0.8631093	0.3103
E870_224	3.6829402	-2.6587143	0.27889
E951_373	-1.3950392	2.7291775	0.46608
E65_440	-2.5544791	11.547852	0.55025
E190_63	21.279179	-6.5448895	0.07663
E610_378	-1.4266112	8.377537	0.47236
E993_488	-2.1905353	5.3729	0.61055
E531_701	-1.662085	15.617313	0.87814
E36_29	22.002754	-6.339994	0.03392
E565_412	-1.9132843	8.651367	0.51508
E55_647	-1.5675458	16.501389	0.8103
E643_452	-0.14604855	16.954065	0.56533
E223_547	-1.2871882	19.478224	0.68467
E676_417	-1.3268175	8.058509	0.52136
E460_66	23.831131	-6.2686887	0.0804
E250_185	14.82981	-3.0970547	0.2299
E746_120	13.175366	-3.452479	0.14824
E60_780	-2.4836006	18.884262	0.97739
E21_478	-4.8990436	-5.83095	0.59799
E856_510	-14.086766	-12.779641	0.63819
E647_640	-2.3854394	21.117031	0.80151
E57_465	-1.4820824	21.362614	0.58166
E421_572	-4.7620387	16.2968	0.71608
E67_202	11.425857	-4.3451104	0.25126
E807_410	-1.6837896	6.1805863	0.51256
E978_208	15.000046	-3.7837574	0.25879
E274_204	14.716559	-5.7694607	0.25377
E620_39	22.978636	-6.5940485	0.04648
E589_295	-1.1382203	4.4351277	0.36809
E625_444	-2.8718567	19.594494	0.55528
E873_358	-4.7320004	-3.2889593	0.44724
E276_715	-12.91911	-13.299807	0.89573
E966_378	-2.5016181	-3.470694	0.47236
E775_492	-2.494834	13.370452	0.61558
E294_80	19.525068	-7.0296965	0.09799
E629_705	-10.470617	-10.439149	0.88317
E206_767	-10.736369	-9.661399	0.96106
E898_737	-10.635684	-13.186986	0.92337
E702_113	13.410506	-3.6977363	0.13945
E628_745	-13.078895	-13.886675	0.93342
E229_351	-1.7057381	-2.8862388	0.43844
E404_6	24.545366	-8.694316	0.00503
E969_163	15.152683	-3.4856327	0.20226
E418_696	-14.028016	-14.078091	0.87186
E701_655	-4.477701	18.030367	0.82035
E700_634	-4.5187073	16.149603	0.79397
E919_37	23.158188	-6.403376	0.04397
E471_699	-3.4970648	16.02433	0.87563
E311_394	-1.930343	8.030664	0.49246
E521_383	4.727837	-2.029485	0.47864
E652_715	-5.1287565	19.37765	0.89573
E181_773	-9.973677	-11.749044	0.96859
E308_583	-9.98456	-9.029307	0.7299
E122_596	-11.311806	-8.4627	0.74623
E569_145	12.749272	-4.2013173	0.17965
E832_590	-10.481346	-11.429809	0.73869
E635_296	3.7999933	-2.236971	0.36935
E448_751	-3.6061244	19.261961	0.94095
E802_447	-0.89932084	5.141813	0.55905
E797_453	-3.7365127	17.018225	0.56658
E535_173	13.285305	-6.6278515	0.21482
E751_504	-2.1359606	10.002626	0.63065
E952_286	-2.5820732	6.0948043	0.35678
E857_600	-6.817747	18.62679	0.75126
E727_483	-7.7604656	-9.796133	0.60427
E601_235	4.2297225	-2.2083497	0.29271
E71_788	-8.4427395	-11.048465	0.98744
E334_604	-13.931285	-10.215631	0.75628
E449_422	-10.734916	-9.953622	0.52764
E986_592	-5.5554824	19.198463	0.74121
E194_448	-3.5306659	-4.3900766	0.5603
E56_445	-2.0760405	-3.4271064	0.55653
E784_442	-6.9745235	-7.1871624	0.55276
E324_356	-1.8422351	-2.3958628	0.44472
E370_592	-9.825156	-14.536955	0.74121
E451_173	13.356318	-2.767051	0.21482
E722_624	-4.330213	16.031342	0.78141
E488_529	-6.627183	18.09803	0.66206
E172_66	21.545906	-5.9929075	0.0804
E433_457	-0.5803201	20.679996	0.57161
E872_104	14.927936	-4.435077	0.12814
E650_401	-2.966479	9.292357	0.50126
E341_254	3.5026329	-1.7788489	0.31658
E992_138	13.328388	-3.9833302	0.17085
E501_258	4.8765273	-1.3812002	0.32161
E6_653	-9.735659	-13.532305	0.81784
E572_121	20.030031	-7.026738	0.1495
E778_661	-11.867331	-12.951358	0.82789
E225_192	14.149897	-4.5196133	0.23869
E691_620	-12.023351	-10.497614	0.77638
E968_495	-12.111812	-11.397982	0.61935
E577_392	-6.2767997	-6.931335	0.48995
E273_245	7.442705	-1.8769673	0.30528
E447_551	-12.573379	-12.112615	0.6897
E830_544	-13.111946	-14.649796	0.6809
E612_339	-1.2628255	7.031318	0.42337
E59_270	5.0936627	-3.3095555	0.33668
E813_781	-12.909966	-9.265529	0.97864
E670_15	23.306715	-7.311352	0.01633
E846_465	-13.30444	-11.952611	0.58166
E896_143	22.293497	-5.034462	0.17714
E261_415	-4.166587	-4.516818	0.51884
E285_366	-1.4824747	-3.521191	0.45729
E925_236	6.456092	-2.0394957	0.29397
E708_321	6.1736755	-1.073159	0.40075
E316_226	14.811493	-5.084099	0.28141
E762_26	23.707273	-6.273075	0.03015
E985_215	5.556072	-1.2659667	0.26759
E776_507	-3.4221158	16.513493	0.63442
E52_510	-11.188414	-14.161192	0.63819
E17_684	-2.8496993	17.455135	0.85678
E578_325	-0.68972874	-3.2993245	0.40578
E260_395	-4.3932347	-5.767928	0.49372
E88_249	2.1477187	-0.14965235	0.3103
E54_334	-1.7486107	4.5484476	0.41709
E594_167	15.333039	-4.7578807	0.20729
E197_394	-13.95397	-13.729679	0.49246
E34_770	-3.327183	18.04787	0.96482
E275_573	-13.363681	-15.787863	0.71734
E568_759	-3.7232313	19.165274	0.95101
E542_13	24.150688	-8.373037	0.01382
E640_672	-5.1974125	19.132502	0.84171
E178_486	-6.412536	17.17186	0.60804
E804_554	-9.054875	-10.713289	0.69347
E606_94	21.569294	-7.140977	0.11558
E228_68	23.158697	-5.9861455	0.08291
E555_456	-5.0543423	-5.885967	0.57035
E137_391	-5.1115904	-5.4228477	0.48869
E914_130	14.2604475	-3.1830783	0.1608
E789_411	-7.015643	-8.066226	0.51382
E238_128	18.346153	-6.6472993	0.15829
E320_491	-14.413259	-10.511659	0.61432
E897_16	23.778801	-6.8729463	0.01759
E116_542	-11.769912	-10.890462	0.67839
E15_555	-13.829098	-13.1420355	0.69472
E494_550	-10.001332	-9.748725	0.68844
E382_210	6.903112	-1.5644525	0.26131
E37_127	21.222218	-4.622216	0.15704
E686_714	-1.0537002	16.163965	0.89447
E406_489	-12.101182	-9.744721	0.61181
E242_393	-8.336296	-7.756143	0.49121
E947_15	23.253885	-7.880444	0.01633
E685_500	-0.934591	17.51015	0.62563
E706_314	-2.061155	3.8779697	0.39196
E561_18	24.100681	-6.6715746	0.0201
E744_176	5.181674	-1.5041167	0.21859
E350_463	-2.2929223	7.0376716	0.57915
E604_143	18.286331	-5.5350313	0.17714
E683_703	-4.360397	20.236881	0.88065
E131_377	-12.713648	-14.582501	0.47111
E396_205	11.658613	-4.1367803	0.25503
E155_550	-3.8098505	17.513926	0.68844
E161_176	15.384001	-3.3997643	0.21859
E982_732	-12.038132	-14.65571	0.91709
E567_738	0.23052047	18.938953	0.92462
E988_629	-0.29682687	18.718107	0.78769
E148_643	-13.968186	-11.801049	0.80528
E622_143	13.754934	-5.3690376	0.17714
E108_427	-9.557387	-10.844736	0.53392
E453_565	-10.397739	-13.825924	0.70729
E999_264	4.3225546	-1.9565586	0.32915
E436_626	-13.505275	-10.959931	0.78392
E158_641	-1.2114053	19.12175	0.80276
E991_742	-10.6221895	-11.9717455	0.92965
E506_677	-11.752142	-9.149316	0.84799
E497_65	21.810637	-4.9374957	0.07915
E678_642	-11.173822	-12.35894	0.80402
