0,22
0,67
0,71
0,74
0,121
0,179
0,296
0,306
0,353
0,383
0,469
0,563
0,604
0,613
0,644
0,729
0,766
0,774
0,800
0,801
0,820
0,852
0,965
0,980
0,77
0,93
0,129
0,294
0,531
0,536
0,784
1,47
1,69
1,126
1,131
1,169
1,196
1,289
1,291
1,298
1,301
1,409
1,526
1,581
1,592
1,651
1,678
1,744
1,749
1,786
1,812
1,862
1,878
1,904
1,941
1,107
1,167
1,168
1,190
1,198
1,250
1,339
1,370
1,402
1,420
1,483
1,519
1,541
1,544
1,591
1,630
1,723
1,762
1,832
1,864
1,906
1,986
1,996
2,29
2,73
2,99
2,123
2,272
2,282
2,315
2,378
2,382
2,415
2,424
2,520
2,534
2,597
2,636
2,658
2,675
2,679
2,685
2,714
2,790
2,900
2,944
2,981
2,405
2,498
2,884
2,898
2,929
3,35
3,62
3,160
3,233
3,267
3,356
3,471
3,472
3,474
3,499
3,521
3,558
3,564
3,578
3,624
3,628
3,674
3,741
3,763
3,849
3,909
3,920
3,922
3,945
3,182
3,223
3,362
3,414
3,452
3,480
3,509
3,529
3,607
3,619
3,752
3,760
3,880
3,886
3,935
3,939
4,31
4,67
4,71
4,74
4,77
4,93
4,140
4,189
4,290
4,306
4,324
4,505
4,531
4,563
4,729
4,766
4,774
4,800
4,801
4,817
4,820
4,892
4,962
4,980
4,118
4,129
4,765
4,784
5,38
5,90
5,102
5,162
5,194
5,367
5,418
5,430
5,451
5,461
5,465
5,468
5,507
5,577
5,661
5,662
5,694
5,738
5,739
5,811
5,843
5,882
5,903
5,98
5,640
6,12
6,124
6,125
6,186
6,212
6,220
6,227
6,280
6,391
6,400
6,412
6,442
6,458
6,459
6,502
6,568
6,579
6,641
6,668
6,716
6,725
6,807
6,831
6,967
7,19
7,26
7,68
7,152
7,217
7,221
7,254
7,334
7,388
7,407
7,457
7,525
7,566
7,588
7,598
7,609
7,650
7,697
7,699
7,857
7,930
7,932
7,970
7,979
7,64
7,65
7,172
7,475
7,495
7,542
7,570
7,646
7,802
7,990
8,52
8,126
8,131
8,133
8,231
8,291
8,323
8,371
8,377
8,409
8,444
8,492
8,526
8,533
8,544
8,678
8,748
8,782
8,862
8,914
8,919
8,924
8,968
8,975
8,40
8,156
8,285
8,583
8,906
8,989
9,17
9,37
9,81
9,88
9,141
9,174
9,369
9,379
9,440
9,443
9,479
9,560
9,621
9,656
9,706
9,718
9,733
9,756
9,828
9,834
9,865
9,877
9,905
9,998
9,202
9,208
9,234
9,515
9,565
9,686
9,698
9,797
9,959
10,84
10,92
10,173
10,205
10,240
10,318
10,333
10,354
10,365
10,449
10,460
10,476
10,481
10,487
10,510
10,637
10,638
10,732
10,793
10,811
10,826
10,912
10,933
10,955
11,38
11,66
11,159
11,162
11,218
11,281
11,283
11,303
11,342
11,351
11,399
11,423
11,430
11,468
11,528
11,626
11,681
11,719
11,747
11,770
11,789
11,833
11,934
11,964
11,34
11,82
11,394
11,524
11,573
11,596
11,634
11,683
11,708
11,739
11,885
11,896
12,16
12,60
12,106
12,125
12,186
12,280
12,391
12,400
12,412
12,458
12,459
12,543
12,579
12,641
12,642
12,716
12,725
12,807
12,831
12,940
12,967
12,982
12,653
13,30
13,224
13,225
13,364
13,428
13,523
13,537
13,555
13,567
13,617
13,677
13,692
13,743
13,783
13,859
13,891
13,942
13,948
13,950
13,953
13,954
13,971
13,972
13,976
13,39
13,75
13,385
13,411
13,779
13,837
13,853
14,18
14,21
14,122
14,133
14,262
14,291
14,323
14,373
14,395
14,482
14,517
14,526
14,599
14,742
14,753
14,754
14,799
14,808
14,863
14,878
14,910
14,919
14,946
14,968
15,184
15,187
15,263
15,264
15,305
15,308
15,312
15,327
15,335
15,372
15,380
15,384
15,446
15,474
15,484
15,493
15,516
15,586
15,590
15,750
15,755
15,902
15,953
15,983
15,41
15,108
15,255
15,587
15,601
15,788
15,837
15,908
16,109
16,114
16,125
16,200
16,280
16,343
16,361
16,412
16,427
16,458
16,494
16,506
16,600
16,641
16,716
16,807
16,824
16,940
16,993
16,642
16,653
16,668
16,725
16,854
17,37
17,81
17,88
17,141
17,174
17,309
17,369
17,440
17,443
17,479
17,538
17,621
17,654
17,718
17,733
17,745
17,756
17,828
17,834
17,865
17,877
17,905
17,998
17,87
17,515
17,560
17,686
17,797
18,51
18,122
18,133
18,183
18,262
18,284
18,291
18,373
18,395
18,517
18,574
18,599
18,651
18,664
18,742
18,754
18,799
18,808
18,878
18,910
18,919
18,923
18,946
18,482
18,554
19,152
19,217
19,218
19,254
19,281
19,303
19,311
19,345
19,354
19,355
19,388
19,399
19,407
19,437
19,476
19,566
19,609
19,697
19,719
19,789
19,793
19,912
19,917
19,930
19,26
19,68
19,205
19,213
19,221
19,222
19,237
19,240
19,258
19,334
19,439
19,449
19,525
19,588
19,598
19,646
19,650
19,702
19,770
19,840
19,860
19,867
19,934
20,44
20,99
20,149
20,153
20,171
20,180
20,246
20,341
20,421
20,434
20,436
20,448
20,497
20,622
20,636
20,685
20,714
20,731
20,829
20,856
20,870
20,916
20,961
20,981
20,83
20,325
20,366
20,405
20,569
20,839
20,929
20,944
21,52
21,61
21,115
21,128
21,133
21,239
21,262
21,278
21,297
21,328
21,395
21,438
21,450
21,488
21,526
21,614
21,754
21,787
21,794
21,799
21,838
21,863
21,914
21,919
21,40
21,51
21,80
21,156
21,210
21,323
21,350
21,753
21,777
21,781
21,861
21,910
21,951
21,991
22,36
22,121
22,294
22,296
22,307
22,353
22,375
22,383
22,469
22,604
22,606
22,613
22,644
22,717
22,729
22,800
22,801
22,820
22,852
22,873
22,888
22,965
22,980
22,120
22,419
23,182
23,233
23,277
23,362
23,414
23,441
23,462
23,480
23,521
23,564
23,578
23,607
23,619
23,657
23,752
23,760
23,798
23,816
23,883
23,886
23,899
23,935
23,939
23,945
23,144
23,347
23,376
23,670
23,701
23,928
24,41
24,108
24,305
24,308
24,335
24,380
24,384
24,385
24,398
24,484
