,0,1,2,3,4,5,6,7,8
0,1.0329224,0.104722105,0.010209559,0.008595359,0.013362231,0.013177152,0.012039287,0.009853629,0.022389784
1,1.2024746,0.1451026,0.008896095,0.014685573,0.012531086,0.0029573853,0.005743844,0.02308919,0.015450638
2,1.2382967,0.19537327,0.007507454,0.020949017,0.018082488,0.012463077,0.002474259,0.0050821626,0.04510597
3,1.2424321,0.17908315,0.019420007,0.009378744,0.0021270744,0.0036437386,0.008697509,0.014137355,0.0286266
4,1.2348678,0.32208857,0.008662648,0.024630915,0.007997635,0.005702903,0.008011046,0.07766433,0.0045146197
5,1.4624326,0.17836875,0.042339917,0.01236329,0.009994886,0.021168195,0.01,0.009394765,0.018251793
6,1.35741,0.54965293,0.05876537,0.031862937,0.05045349,0.016101824,0.030261738,0.008588301,0.03615415
7,1.5062162,0.541079,0.0118325325,0.014614399,0.018798549,0.03245107,0.00020720043,0.0037255695,0.021223329
8,1.5508667,0.47700045,0.07251826,0.039571512,0.0027123285,0.010136378,0.015169844,0.014085076,0.038846564
9,1.4995652,0.626086,0.02045289,8.321901e-05,0.05800415,0.014900042,0.0009873039,0.02038264,0.025527902
10,1.3336055,0.690867,0.08777735,0.023056123,0.03969356,0.020451527,0.009537993,0.027818214,0.20562746
11,1.430265,0.72438425,0.0022358634,0.057730604,0.00062130444,0.0003898261,0.0039505158,0.004181324,0.006980785
12,1.6678404,0.5980724,0.0035301351,0.008773157,0.0007858,0.0035113727,0.0015087834,0.030731324,0.039418582
13,1.6735331,0.6471893,0.026367817,0.0005610172,0.0018611186,0.0038906364,0.00053096015,0.017509142,0.018863581
14,1.8643485,0.438962,0.0038278245,0.004636637,0.009118506,0.046898797,8.606886e-05,0.022124253,0.0013075649
15,1.6316191,0.79745734,0.0039446317,0.00085877924,0.10022804,0.011833907,0.0014310696,0.017228324,0.00013622077
16,1.8292557,0.7293399,0.03437005,0.03724778,0.06010952,0.017189225,0.0030824377,0.013629754,0.0038132195
17,2.0552142,0.55839854,0.04178691,0.006225,0.010926915,0.0012473032,0.016732533,0.05373068,0.05840278
18,2.0300093,0.5908015,0.0020418006,0.014556754,0.03136242,0.016600046,0.008674781,0.00380592,0.0044028494
19,1.8484067,0.7875839,0.015470436,0.0008088494,0.038375035,0.0042524133,0.025518192,0.015520773,0.0026163515
20,1.5781206,0.9194976,0.04089882,0.07095735,0.04834431,0.016378019,0.02065057,0.030555697,0.007043889
21,0.9301544,0.03786485,0.01811156,0.63497746,0.0017307614,0.66988,0.15678252,0.004103499,0.004499308
22,2.115381,0.82463735,0.0153840855,0.03731222,0.015718963,0.0062998715,0.018095225,0.000639242,0.024501655
23,1.7752664,1.1205566,0.13076001,0.0025671124,0.1973602,0.015502114,0.0010592217,0.0137058515,0.00078614074
24,1.8043042,1.1343762,0.031132614,0.009780171,0.054083604,0.0051402394,0.07369401,0.020350939,0.007119237
25,1.5225352,1.2244413,0.011157136,0.0015402153,0.0038021142,0.046921458,0.020096853,0.011654139,0.0023679484
26,1.9644248,1.2258885,0.007733692,0.0030439522,0.057768382,0.005025051,0.0016955795,0.002164151,0.018308176
27,1.6957003,1.3363335,0.029991785,0.020350587,0.032092333,0.00439718,0.0005753004,0.008640869,0.0028949582
28,2.0046651,1.2834818,0.023315364,0.04304652,0.00034586428,0.07113995,0.027805839,0.0017602382,0.011398569
29,1.9527273,1.3526071,0.01991723,0.016579902,0.007475777,0.008800743,0.11863536,0.007649454,0.004639627
30,2.1130543,1.1923499,0.0030988215,0.0014567571,0.031361498,0.009484417,0.0021552108,0.072538964,0.02633551
31,1.6958795,1.3422152,0.02514224,0.041217208,0.009872627,0.009439707,0.017050548,0.012433679,0.12261364
32,2.064085,1.314218,0.0035937899,9.758846e-05,0.0056391237,0.0004903185,0.021298235,0.033685382,0.018095896
33,1.5368792,1.3326174,0.0031969117,0.00463161,0.004837633,0.06545433,0.0038500454,0.0011222644,0.10315139
34,1.7750617,1.4480529,0.0011671234,0.002505998,0.011212159,0.008534929,0.0013743059,0.09916952,0.0046928236
35,1.7558793,1.4625186,0.026808808,0.06893712,0.00042227752,0.0028273144,0.003062283,0.034418605,0.004211365
36,2.0462942,1.3765755,0.008632009,0.0038877937,0.027741024,0.031240625,0.007630791,0.0008935993,0.011024035
37,1.9873512,1.5517665,0.008117527,0.005878185,0.013072778,0.012877407,0.023697063,0.020196058,0.030842295
38,1.9212689,1.6676193,0.059221562,0.002810401,0.0010430661,0.034543872,0.010434314,0.009631114,0.0067401067
39,1.8029616,1.5361176,0.12245725,0.00094515434,0.008307494,0.008951293,0.04627926,0.014190143,0.0049207304
40,1.8430046,1.6554902,0.018273748,0.0077794394,0.0019708122,0.10982547,0.00070922537,0.005921049,0.04737032
41,1.3229196,1.4019619,0.016364403,0.011578864,0.0102972165,0.0009900586,0.029250365,0.007979531,0.038427766
42,1.8373114,1.6114681,0.129589,0.032565054,0.010598859,0.006746935,0.00046483465,0.00085680606,0.0067869374
43,1.6458062,1.5769607,0.0011675883,0.044861846,0.06871562,0.002656319,0.028160404,0.0015036499,0.06894214
44,1.5750253,1.4950529,0.0062178634,0.010767433,0.015735207,0.004911212,0.077832505,0.0027001856,0.0004636443
45,1.7506152,1.6829033,0.0013806216,0.054226957,0.1434275,0.0008681003,0.020586874,0.03606367,0.042111017
46,1.8970784,1.765472,0.040565018,0.062288254,0.03521836,0.007985379,0.025859114,0.00017044765,0.041850362
47,2.1199226,1.3517088,0.089812696,0.021221062,0.00339471,0.0024385017,0.04405934,0.0017627912,0.011000785
48,1.8146778,1.8007431,0.0006520161,4.9212522e-05,0.005877772,0.0059577334,0.021987636,0.0336207,0.013541215
49,2.105361,1.5032114,0.0050405683,0.00911586,0.07537583,0.06880564,0.06698566,0.019768698,0.006868191
50,1.7648528,1.7674992,0.06452926,0.14388616,0.0007230372,0.0004086922,0.010111564,0.00035812982,0.015813103
51,1.9357382,1.8822924,0.013121122,0.014029665,0.05106744,0.0038279612,0.022467395,0.0031596806,0.009436437
