	dim1	dim2	pt
E346_628	13.832299	-0.101738915	0.78967
E152_72	-21.877472	-1.5239123	0.08942
E9_579	7.0511827	2.6630251	0.72796
E930_627	14.748425	0.29284823	0.78841
E378_620	12.950804	-0.55459285	0.7796
E175_340	-2.6599598	6.224905	0.42695
E504_261	-10.093195	0.23282982	0.32746
E624_212	-17.029617	-1.0197434	0.26574
E570_102	-19.501274	-1.3500156	0.1272
E748_545	9.075308	0.81740576	0.68514
E891_33	-24.821295	-1.0120652	0.0403
E622_245	-7.7516356	-0.53267384	0.3073
E584_754	20.275747	1.2243174	0.94836
E724_338	-2.6189623	5.485143	0.42443
E879_634	14.734207	1.1861767	0.79723
E941_112	-20.360266	-0.89701915	0.1398
E862_290	-2.1723292	-5.005712	0.36398
E529_26	-24.676054	-1.0173211	0.03149
E228_29	-23.662989	-0.27314308	0.03526
E551_728	25.37862	0.85571045	0.91562
E780_47	-25.525208	-1.0625867	0.05793
E876_208	-6.8326406	-1.427218	0.26071
E38_180	-8.447682	-0.4744309	0.22544
E935_132	-15.32357	-1.1766084	0.16499
E665_163	-8.583111	0.37608516	0.20403
E892_756	24.029142	-0.09550369	0.95088
E480_188	-10.181699	-0.42475888	0.23552
E822_285	-8.579252	0.10445756	0.35768
E323_358	0.8319529	-3.9830985	0.44962
E31_43	-21.933235	-0.9693157	0.0529
E163_256	-3.5847235	5.8636084	0.32116
E451_707	24.85909	-0.1749481	0.88917
E50_645	24.304453	1.5004911	0.81108
E178_170	-10.226274	0.16851783	0.21285
E556_348	-2.769727	4.2570057	0.43703
E587_423	0.5358086	-5.2615585	0.53149
E678_279	-3.648488	-3.3487005	0.35013
E765_706	15.196342	-0.5117237	0.88791
E26_21	-23.896938	-1.6823282	0.02519
E541_791	18.659433	0.5118879	0.99496
E205_531	6.633085	2.9928365	0.66751
E2_393	0.48287112	6.056609	0.4937
E112_778	23.66708	-0.29640278	0.97859
E813_483	6.440009	2.9124472	0.60705
E593_540	15.15481	0.3855726	0.67884
E227_253	-13.147518	-0.15192159	0.31738
E562_532	11.6378565	-0.7418806	0.66877
E900_326	-2.6989944	-4.3726497	0.40932
E355_471	10.418075	0.6903061	0.59194
E548_604	7.8860974	-0.8921809	0.75945
E884_382	0.15299432	5.9727855	0.47985
E860_349	1.6107819	6.225371	0.43829
E277_660	20.221924	0.9612109	0.82997
E815_626	12.881492	0.6933942	0.78715
E533_568	2.966724	5.3379536	0.71411
E113_608	14.761304	-0.65163994	0.76448
E507_711	24.76062	1.3320196	0.89421
E72_766	24.56856	1.7287843	0.96348
E855_59	-24.642378	-0.014189794	0.07305
E430_204	-7.5195775	0.5589419	0.25567
E832_721	20.853127	0.5090479	0.9068
E846_469	0.9316395	7.220424	0.58942
E683_646	11.62422	-1.6315371	0.81234
E778_234	-6.8921494	-0.6591105	0.29345
E601_783	23.842743	0.4874832	0.98489
E695_787	25.20546	1.0941325	0.98992
E222_365	-0.2999267	6.439682	0.45844
E715_482	7.31133	-2.3954072	0.60579
E795_94	-16.500834	-2.4287906	0.11713
E939_686	18.908741	0.12518768	0.86272
E579_398	-2.7061765	6.3160276	0.5
E270_469	7.8547225	1.4473903	0.58942
E789_373	6.1549435	-2.1369135	0.46851
E857_2	-25.821547	-0.63072765	0.00126
E925_27	-23.825003	-0.054621913	0.03275
E595_248	-6.8965445	-0.38722545	0.31108
E3_623	18.267796	-0.10413253	0.78338
E647_599	13.484974	0.37679267	0.75315
E322_178	-17.272356	-1.5326089	0.22292
E321_688	24.326721	0.3284416	0.86524
E864_267	-7.3674755	0.93727523	0.33501
E65_62	-22.377464	-2.231191	0.07683
E337_131	-12.059115	-0.5945203	0.16373
E744_69	-21.711966	-2.1149848	0.08564
E754_102	-21.274618	-2.4579957	0.1272
E306_752	24.55776	-0.49153	0.94584
E563_173	-12.151942	-1.363835	0.21662
E771_426	-0.4202009	-4.6366615	0.53526
E120_462	-1.8789223	-4.098442	0.5806
E64_123	-20.834412	-1.2304283	0.15365
E331_519	12.34611	-1.6399274	0.65239
E885_606	7.216529	2.6928446	0.76196
E692_334	-4.795412	4.702326	0.4194
E903_776	24.225721	0.1479654	0.97607
E588_706	17.944038	0.14196783	0.88791
E611_84	-19.77978	-1.6183937	0.10453
E658_651	20.894253	0.09646887	0.81864
E908_58	-21.352879	-1.5057747	0.07179
E111_204	-6.893376	0.62228847	0.25567
E987_74	-22.753397	-1.306467	0.09194
E212_354	-1.4718724	-4.8919253	0.44458
E357_419	-2.9601552	4.621227	0.52645
E912_253	-7.803762	0.33563146	0.31738
E154_234	-15.981423	-0.2282278	0.29345
E938_493	14.493151	-0.10891964	0.61965
E267_612	13.852371	0.125496	0.76952
E586_474	6.4603243	-2.5221825	0.59572
E613_278	-7.29865	0.25543228	0.34887
E181_706	24.135208	-0.5884217	0.88791
E572_72	-22.071234	-1.6555263	0.08942
E772_795	24.551634	0.6513031	1.0
E279_23	-23.280552	-1.3796457	0.02771
E823_608	12.84281	0.36073568	0.76448
E984_295	-1.2181405	5.3002124	0.37028
E817_373	1.6358591	-5.4893503	0.46851
E604_636	14.3397455	-0.47593075	0.79975
E197_441	0.8207845	6.6902685	0.55416
E707_773	19.999832	0.11939254	0.97229
E237_402	-2.3034456	-4.9731007	0.50504
E366_23	-25.11737	-0.8491142	0.02771
E311_525	6.3477826	2.6186454	0.65995
E580_21	-23.208904	-0.6710636	0.02519
E298_96	-16.136318	-1.1713345	0.11965
E515_566	7.4186053	2.6446438	0.71159
E947_348	-0.7014062	-4.898268	0.43703
E681_790	24.144764	0.67561674	0.9937
E851_793	23.599771	0.3467665	0.99748
E495_319	-5.892024	2.372013	0.4005
E340_662	19.479517	0.40788886	0.83249
E326_756	24.535385	0.57898575	0.95088
E304_592	18.560837	-0.16788472	0.74433
E383_752	24.106758	0.44337347	0.94584
E169_170	-14.675254	-1.1275532	0.21285
E906_389	1.0647342	6.3592615	0.48866
E540_86	-21.301167	-1.1691085	0.10705
E806_577	6.064549	3.4381814	0.72544
E199_485	5.7184477	3.392673	0.60957
E440_420	1.6191622	5.8335886	0.52771
E882_542	0.77040845	-6.0214787	0.68136
E896_766	19.117094	-0.2957632	0.96348
E56_372	0.4084838	6.1621885	0.46725
E995_725	23.63637	1.7861904	0.91184
E150_682	18.701767	-0.58043265	0.85768
E499_677	14.350662	1.6695395	0.85139
E147_167	-16.437649	-2.3535078	0.20907
E11_139	-15.725784	-1.8152915	0.1738
E798_712	13.110216	-0.5314753	0.89547
E603_80	-21.741589	-1.3402085	0.0995
E735_563	8.316309	0.529101	0.70781
E274_60	-24.200941	-0.74844396	0.07431
E62_300	-2.2067142	-4.276633	0.37657
E21_284	-7.9966984	-0.91725326	0.35642
E874_19	-25.248413	-0.76228875	0.02267
E901_395	-1.5429517	-4.726558	0.49622
E190_246	-8.214794	0.48021993	0.30856
E788_126	-18.123028	-1.7863314	0.15743
E320_85	-22.847303	-0.7965208	0.10579
E917_413	2.0808191	6.898012	0.51889
E412_226	-7.754668	-0.5982931	0.28338
E790_152	-15.333246	-0.7133902	0.19018
E22_613	17.308449	-0.4292231	0.77078
