	dim1	dim2	pt
E82_164	16.798536	-9.276088	0.16181
E356_746	-1.7899805	18.641047	0.74673
E703_827	-16.189539	-5.744258	0.82814
E478_281	4.705861	-5.5975456	0.2794
E457_474	2.2924569	8.543514	0.47337
E756_712	0.71441895	14.663813	0.71256
E840_328	1.5559013	-4.511977	0.32663
E893_311	-0.33048448	-4.458631	0.30955
E36_967	-18.498285	-5.2834024	0.96884
E848_151	10.189763	-7.8747845	0.14874
E173_509	-10.594418	-5.9723744	0.50854
E787_325	3.5549598	3.354493	0.32362
E955_394	3.0009215	6.861352	0.39296
E269_297	4.820611	1.3647579	0.29548
E978_371	4.013383	0.5433778	0.36985
E878_735	0.9005233	11.556558	0.73568
E757_343	-0.69581467	-4.661421	0.34171
E129_582	2.0307877	8.393121	0.58191
E572_877	-18.262674	-5.9989343	0.87839
E651_823	-1.3800186	17.409933	0.82412
E15_813	-1.3310043	17.64979	0.81407
E522_567	-10.941125	-5.781632	0.56683
E73_514	-4.6480346	-5.7876463	0.51357
E896_914	-15.561191	-6.0598483	0.91558
E852_107	16.541624	-10.17738	0.10452
E601_996	-18.724012	-6.1002884	0.99799
E593_342	4.3435903	0.7869507	0.3407
E167_626	0.98045325	10.65813	0.62613
E557_462	-2.335715	-5.411084	0.46131
E624_590	16.712671	-11.476674	0.58995
E9_388	0.27032876	-4.2451878	0.38693
E648_61	15.937045	-10.397291	0.05829
E520_827	-2.7796426	20.168612	0.82814
E86_769	-3.2243621	19.78112	0.76985
E107_457	2.397167	8.394821	0.45628
E23_449	2.3881774	6.7020597	0.44824
E712_727	-12.294804	-5.229936	0.72764
E919_629	-10.333775	-5.6610208	0.62915
E168_4	18.97289	-11.428905	0.00101
E875_949	-2.3194637	21.18317	0.95075
E548_443	3.4865701	5.034086	0.44221
E68_413	-3.7308686	-4.9264855	0.41206
E906_526	2.659161	8.757992	0.52563
E688_705	0.25610524	11.043635	0.70553
E782_272	4.5057592	-4.5215635	0.27035
E175_64	15.285063	-10.512234	0.06131
E577_58	17.71751	-10.841973	0.05528
E914_747	1.7052945	9.702302	0.74774
E832_811	-18.087612	-6.259773	0.81206
E119_141	10.949783	-9.096985	0.13869
E387_254	5.6763935	-4.2822456	0.25226
E534_58	16.311441	-10.648939	0.05528
E456_451	-5.1998277	-5.3594246	0.45025
E85_431	3.6631198	5.067514	0.43015
E365_564	-9.884466	-4.896	0.56382
E190_630	-10.416063	-5.207293	0.63015
E726_774	0.027796796	12.992527	0.77487
E838_856	0.96440405	12.173555	0.85729
E37_889	-1.2600648	17.847878	0.89045
E294_322	4.383147	1.5269467	0.3206
E182_795	-3.2925403	20.571823	0.79598
E442_351	3.6341872	3.9497092	0.34975
E609_125	15.101854	-9.979217	0.12261
E193_361	2.8972244	-4.5880375	0.3598
E598_704	-0.6661806	15.936716	0.70452
E264_27	17.662079	-10.711493	0.02412
E463_965	-18.77719	-5.9034343	0.96683
E563_654	-11.938853	-5.7505097	0.65427
E21_513	3.1774654	1.2119058	0.51256
E725_752	-0.70297194	15.011146	0.75276
E55_530	-9.397622	-5.1464257	0.52965
E995_586	-8.168402	-5.1446486	0.58593
E590_186	10.330776	-7.0646644	0.18392
E324_540	-8.880932	-5.2850986	0.5397
E283_79	12.496164	-8.519461	0.07638
E505_269	3.1265507	-3.5230694	0.26734
E895_903	-2.831377	20.987139	0.90452
E968_114	12.373306	-8.128069	0.11156
E953_342	4.194133	0.54275256	0.3407
E485_837	-2.31393	21.026567	0.83819
E412_620	-9.884851	-6.0921154	0.6201
E115_543	0.18234046	12.293181	0.54271
E842_879	-17.45706	-6.0464306	0.8804
E240_270	9.983717	-8.131169	0.26834
E491_759	-12.567554	-6.028819	0.7598
E54_27	16.798841	-10.547968	0.02412
E957_530	-9.337647	-5.722166	0.52965
E669_970	-3.0347698	20.214682	0.97186
E965_800	-18.961578	-6.6928124	0.80101
E502_282	5.3472633	-5.119577	0.2804
E615_465	-7.819684	-4.9707046	0.46432
E811_456	-5.305554	-5.36081	0.45528
E747_631	0.46334088	11.293526	0.63116
E402_864	-18.2019	-6.537921	0.86533
E204_421	3.166798	6.517111	0.4201
E846_279	4.633417	1.5730184	0.27739
E137_22	17.828669	-11.248774	0.0191
E490_273	4.7698245	-5.678052	0.27136
E161_644	1.3278002	11.482054	0.64422
E156_284	0.8865726	-3.9446669	0.28241
E655_359	-0.11382751	-4.5333757	0.35779
E52_536	1.0895139	11.776081	0.53568
E523_105	16.154171	-10.519296	0.10251
E296_833	-1.5695791	20.426296	0.83417
E24_623	-9.3854475	-5.7541723	0.62312
E453_350	4.295199	-0.55393714	0.34874
E827_382	3.7939887	4.1847467	0.3809
E477_180	10.346237	-7.4772325	0.17789
E900_439	-4.628559	-5.831974	0.43819
E680_70	16.366089	-10.55588	0.06734
E479_484	2.226933	9.165021	0.48342
E647_627	0.97977924	10.659888	0.62714
E419_401	-2.3670356	-4.2682967	0.4
E510_119	10.641805	-8.950906	0.11658
E849_392	2.2691102	6.4928203	0.39095
E105_749	-15.227342	-5.909574	0.74975
E587_320	3.830821	0.5193652	0.31859
E526_287	0.615254	-4.284878	0.28543
E525_354	-3.4547894	-4.9292145	0.35276
E597_815	-17.884092	-6.452033	0.81608
E445_261	11.589116	-7.0697737	0.2593
E12_141	10.350282	-8.484351	0.13869
E135_364	3.805088	0.8940767	0.36281
E276_763	-1.0490361	17.513067	0.76382
E60_104	15.951689	-11.473427	0.10151
E361_699	-0.24853316	14.448996	0.6995
E818_619	1.3512009	10.808832	0.6191
E899_982	-3.1089966	20.631441	0.98392
E707_745	-0.75092113	14.949324	0.74573
E924_687	-0.07535519	13.348251	0.68744
E853_213	4.823734	-4.535933	0.21106
E638_781	0.23911227	14.618071	0.78191
E251_769	-15.697072	-6.1319323	0.76985
E581_795	-0.6569923	15.232791	0.79598
E378_278	3.981054	-4.7689123	0.27638
E64_841	-17.407707	-6.4000216	0.84221
E605_193	10.881555	-7.7858467	0.19095
E315_233	9.842712	-7.052407	0.23116
E991_820	-0.68451303	14.626943	0.82111
E677_886	-2.166805	20.452055	0.88744
E205_672	0.046804994	12.451917	0.67236
E256_176	11.202713	-6.9437747	0.17387
E415_407	2.8444617	1.9899731	0.40603
E169_166	12.472089	-8.153607	0.16382
E170_63	18.722246	-11.004642	0.0603
E738_204	10.916742	-7.741523	0.20201
E140_886	-18.869589	-5.5914965	0.88744
E213_74	15.488166	-10.956097	0.07136
E792_194	12.267704	-7.1121244	0.19196
E773_658	-10.984054	-5.6759396	0.65829
