,PseudoTime
E257_1123,0.748995983935743
E624_1117,0.7449799196787149
E458_574,0.3815261044176707
E200_103,0.06626506024096386
E815_828,0.5515394912985274
E300_669,0.44511378848728245
E576_405,0.2684069611780455
E643_918,0.6117804551539491
E958_1017,0.678045515394913
E421_783,0.5214190093708166
E277_687,0.4571619812583668
E234_935,0.6231593038821954
E117_229,0.15060240963855423
E731_383,0.2536813922356091
E247_508,0.3373493975903614
E140_1071,0.714190093708166
E378_834,0.5555555555555556
E671_888,0.5917001338688086
E898_1458,0.9732262382864793
E746_1401,0.9350736278447122
E100_1196,0.7978580990629184
E427_536,0.35609103078982596
E941_1426,0.9518072289156626
E46_282,0.18607764390896922
E554_989,0.6593038821954484
E588_1160,0.7737617135207496
E825_221,0.14524765729585007
E75_778,0.5180722891566265
E89_1260,0.8406961178045516
E906_580,0.3855421686746988
E899_733,0.4879518072289157
E258_69,0.04350736278447122
E742_1004,0.6693440428380187
E679_380,0.25167336010709507
E151_1266,0.8447121820615796
E332_746,0.4966532797858099
E397_953,0.6352074966532798
E411_752,0.500669344042838
E556_277,0.1827309236947791
E613_574,0.3815261044176707
E67_559,0.3714859437751004
E450_452,0.2998661311914324
E562_551,0.36613119143239625
E600_95,0.06091030789825971
E520_703,0.4678714859437751
E615_363,0.24029451137884872
E465_1242,0.8286479250334672
E128_182,0.11914323962516733
E281_748,0.4979919678714859
E198_657,0.43708165997322623
E311_87,0.05555555555555555
E696_1304,0.8701472556894244
E936_804,0.535475234270415
E626_200,0.13119143239625167
E760_455,0.30187416331994643
E597_862,0.5742971887550201
E956_933,0.6218206157965194
E359_101,0.06492637215528782
E157_1017,0.678045515394913
E748_203,0.13319946452476572
E584_373,0.2469879518072289
E895_66,0.041499330655957165
E855_709,0.4718875502008032
E821_271,0.178714859437751
E522_582,0.3868808567603748
E512_97,0.06224899598393574
E909_1183,0.7891566265060241
E8_1074,0.7161981258366801
E884_606,0.4029451137884873
E53_426,0.2824631860776439
E974_901,0.6004016064257028
E670_1301,0.8681392235609103
E265_1457,0.9725568942436412
E286_1378,0.9196787148594378
E867_665,0.4424364123159304
E56_1305,0.8708165997322623
E229_725,0.4825970548862115
E717_324,0.214190093708166
E564_378,0.250334672021419
E759_688,0.4578313253012048
E961_405,0.2684069611780455
E383_837,0.5575635876840697
E130_1286,0.85809906291834
E932_754,0.5020080321285141
E336_1204,0.8032128514056225
E725_973,0.6485943775100401
