TE	0	1	2	3	4	5	6	7	8	9
0	0	0.012819627966417979	0.1008798593975344	0.06020039549374283	0.02752423367860835	0.034486203670248974	0.03760392735853142	0.05373252364339247	0.03333713949023985	0.04105159881151231
1	0.014618665518508591	0	0.06597845723925792	0.05899778137102106	0.005585396747570421	0.005300570662998963	0.024285927115268297	0.03896255558108535	0.03417459599055178	0.04049242688954329
2	0.05030291669856955	0.021775590421633628	0	0.05182617954339647	0.029700994378032794	0.04007275824269602	0.033299317023668056	0.049918317322670505	0.03738587822277621	0.04087783256707864
3	0.0778500423374041	0.04408789700205196	0.06232227974899434	0	0.03375808750265521	0.04551560451041724	0.035656907180280015	0.03612542380570058	0.04706949223422124	0.03628318200894756
4	0.06134813503675484	0.0025252183587443503	0.10152751650980196	0.06616317513828729	0	0.06170149404887439	0.027082786284724793	0.03821219769661677	0.036785957750411505	0.006743947953421022
5	0.07569923209580115	0.003549956701891629	0.11144090378565541	0.07979348896121201	0.06149221305934138	0	0.04940418407970477	0.030959192558647652	0.0356999942774034	0.015518676049195915
6	0.06596678806051659	0.0111986857083614	0.06431056633329613	0.08302961250566993	0.030704342555350015	0.04758564357140313	0	0.061709260608237254	0.03801921407951012	0.01643774427437246
7	0.06058337926024252	0.015095360200749591	0.08991190160930654	0.08573153614662296	0.018619012029525893	0.04828550040428538	0.04486888966961963	0	0.05547920455552516	0.034519653859059765
8	0.05436242503748844	0.022820376040488685	0.09006619106338658	0.06400307734116958	0.021131676210533062	0.0462462223863801	0.026232432971735976	0.04761737029677863	0	0.044265787362764084
9	0.05861807612218877	0.03391947782191134	0.0769522654218111	0.05655607619979397	0.009844435702511905	0.018823941324053402	0.03619435191876675	0.03980120503909094	0.03393371809341314	0
