TE	0	1	2	3	4	5	6	7	8	9
0	0	0.015366388825237488	0.04168913860408247	0.018948454569035152	0.03778442854366706	0.04077805178304238	0.0577047473025489	0.05368050891649135	0.03275425154596072	0.010219412528368135
1	0.03844477172493595	0	0.03585777176753693	0.022728639448587714	0.03092583331882558	0.04104644259371143	0.04745047884597431	0.04542254653616047	0.028478810142578952	0.014604657410303302
2	0.035725011871543935	0.018484758494189027	0	0.016819737246184706	0.03051825630841469	0.04323476952198536	0.048328147573704044	0.04912451842360598	0.014420798607303163	0.011474540118354231
3	0.020323990856483024	0.01368055313815095	0.05410382226860273	0	0.037270709627092134	0.0490412846422922	0.04688964404976702	0.06160328756773172	0.010979289839916194	0.008114082137506633
4	0.015657824897057727	0.006363426222872792	0.030702854205383913	0.016505358063011257	0	0.2009181143644501	0.07561731090908334	0.07452294783804027	0.07666989193063714	0.012620878420156143
5	0.01424377490680274	0.003981484377967681	0.026112791763348304	0.025486835395073966	0.19885545003399582	0	0.10192046623031072	0.05475628793476666	0.04291910416486187	0.0103865159276177
6	0.019434516932446657	0.02007518390999398	0.011671953239611085	0.018043859653828275	0.0796793790606098	0.13398822466089444	0	0.16051021545878988	0.05068620678277619	0.022950406330040456
7	0.005620095105598328	0.013510520121505113	0.023792886852835718	0.02059722708149498	0.08103479348511876	0.08635623496201393	0.167371433214897	0	0.0438795626477191	0.017995216860879213
8	0.013880507021277778	0.016073662873530823	0.02233974582674131	0.020639771700518002	0.13360027238465727	0.10373346081737354	0.09030337585205502	0.0892015825957329	0	0.024561329456346467
9	0.02628184483969833	0.026031480424935232	0.02426180145079148	0.011114183597566484	0.07860232974084726	0.07788360365170985	0.07020565960755383	0.04067673323480011	0.056127136094109784	0
