TE	0	1	2	3	4	5	6	7	8	9
0	0	0.011541663198032077	0.08176186444685489	0.05706922497415641	0.03014663683993709	0.04249552171327528	0.04655811166797016	0.07373564104198047	0.03223208331864828	0.03919079782064103
1	0.01312572187980894	0	0.051926109114861715	0.05065057028805196	0.0060376849443912655	0.006427897733454931	0.02162111940671462	0.03225169586511678	0.03587452800044795	0.03291535074186832
2	0.041514172468194915	0.02297165578896796	0	0.04562901215894299	0.028591506115068565	0.04452987407943145	0.045867119357141065	0.052140931538120605	0.0330508658956053	0.037377532984285824
3	0.06518391045233789	0.046773685073481404	0.04149269910129921	0	0.035039282599426014	0.04162562950899651	0.043326048464639694	0.04977143368043697	0.028803381160070265	0.03736610605348576
4	0.04170262077636413	0.0030068238568110124	0.08725325250253878	0.056044391762268386	0	0.06937378639591205	0.03644779306872231	0.054713996319019007	0.03992181638363453	0.006327137306794826
5	0.07121040723441571	0.003518875439073876	0.09910505173840033	0.0664030122389536	0.08264695270968131	0	0.05097807753405959	0.04244679209309985	0.03542903204416267	0.0134421328467733
6	0.054800886802565174	0.010448751395329487	0.04979205513249292	0.052503389020362556	0.05315200922825723	0.05969484873721487	0	0.07136901440881539	0.040487794073949146	0.02070988033042074
7	0.05612345587238965	0.01431212659266099	0.07268135094781142	0.07063207840135999	0.03323972944575447	0.053619383653508344	0.047021068054409705	0	0.049606943938824595	0.03356090998070323
8	0.04111944403139702	0.022424240971659955	0.0653809929188291	0.055996882993297206	0.04136774694149292	0.05414418565574536	0.038401074790950084	0.0660112975475316	0	0.04574452853199007
9	0.047800322846349795	0.03135326874408215	0.059474594764193596	0.060522366846420234	0.009637143787456122	0.023461932541721544	0.03983411552355862	0.045999933303912235	0.03213713943525326	0
