TE	0	1	2	3	4	5	6	7	8	9
0	0	0.010276505749220555	0.12461073919726025	0.07056027674561828	0.02024394087605246	0.025730738283466507	0.027693950883111253	0.04144876871653074	0.046201845480422214	0.04971446443580054
1	0.016633652120809625	0	0.07924916807063857	0.06416095292542014	0.005198764781011148	0.004145843450285055	0.023091866633053817	0.038279674076350856	0.046195942956293236	0.041546743392458826
2	0.06153926029314789	0.019379437901604808	0	0.06404222353570534	0.023533960083281614	0.03393520969715238	0.020886253537868965	0.03685561870821438	0.05498981935039457	0.049703589671296296
3	0.09192796559597348	0.042756016429185605	0.08770031972867505	0	0.03381529221001248	0.029756177282697107	0.02297068863824925	0.03119339311973827	0.05079516037287476	0.03639296663649388
4	0.07753809311548082	0.002470284780947793	0.1311301765264363	0.09399280852703751	0	0.054036560803599545	0.021974067031113556	0.0327100416826566	0.03240143863730018	0.006104241676223633
5	0.08825982228254244	0.0030900214867736987	0.13787624463155632	0.08247441662780114	0.050817895231468006	0	0.03822341203836298	0.02274732477499489	0.03419028716863232	0.012394884458008673
6	0.07593859671556738	0.009019142928839022	0.10564673550772785	0.10110010132859394	0.020553405131096207	0.039288576173174376	0	0.05366119016135101	0.041715978354474464	0.015482205806153261
7	0.07200629499091907	0.01688577918634491	0.10417028462395411	0.09752354426440644	0.018538975883552397	0.0423099698864251	0.04482342694218277	0	0.05751367682177579	0.035370843720240124
8	0.07039259226448637	0.031142106478736425	0.10506575364881285	0.08326459011415017	0.012487576463081877	0.02746041029323406	0.01832850697854774	0.041213447855771364	0	0.04382790845039893
9	0.06452202970356438	0.028778279025929828	0.09689838171974809	0.06483208948914847	0.00912056415211635	0.01358160309558325	0.02639209081630195	0.035500843539544226	0.04788722623937363	0
