,PseudoTime
E890_758,0.44542772861356933
E697_77,0.04365781710914454
E859_1089,0.6407079646017699
E689_1075,0.6324483775811209
E744_611,0.35870206489675516
E766_889,0.5227138643067847
E853_1682,0.9905604719764012
E632_94,0.05368731563421829
E137_1323,0.7787610619469026
E730_1324,0.7793510324483776
E16_438,0.25663716814159293
E835_1108,0.6519174041297935
E453_1035,0.6088495575221239
E135_1328,0.7817109144542773
E782_219,0.12743362831858407
E778_1073,0.6312684365781711
E540_32,0.01710914454277286
E966_1558,0.9174041297935103
E110_1531,0.9014749262536873
E148_1408,0.8289085545722714
E723_620,0.3640117994100295
E245_1389,0.8176991150442477
E889_734,0.4312684365781711
E163_730,0.4289085545722714
E715_633,0.37168141592920356
E205_441,0.2584070796460177
E920_390,0.22831858407079647
E897_478,0.28023598820059
E409_1065,0.6265486725663717
E627_1522,0.896165191740413
E762_1127,0.6631268436578172
E864_1605,0.9451327433628318
E75_1548,0.911504424778761
E427_785,0.46135693215339235
E444_1673,0.9852507374631269
E324_341,0.19941002949852507
E622_1338,0.7876106194690266
E824_1043,0.6135693215339233
E266_620,0.3640117994100295
E875_956,0.5622418879056047
E720_137,0.07905604719764012
E305_1114,0.6554572271386431
E993_1094,0.6436578171091445
E665_490,0.2873156342182891
E123_1134,0.6672566371681415
E296_1256,0.7392330383480826
E501_285,0.1663716814159292
E658_3,0.0
E89_1368,0.8053097345132744
E344_1417,0.8342182890855457
E925_520,0.30501474926253686
E70_714,0.4194690265486726
E551_43,0.02359882005899705
E203_1484,0.8737463126843658
E37_1066,0.6271386430678466
E426_1080,0.6353982300884956
E40_142,0.08200589970501475
E823_310,0.18112094395280237
E128_390,0.22831858407079647
E1_438,0.25663716814159293
E142_735,0.431858407079646
E460_1337,0.7870206489675516
E23_1328,0.7817109144542773
E280_1251,0.736283185840708
E602_611,0.35870206489675516
E660_648,0.3805309734513274
E306_767,0.45073746312684365
E933_1050,0.6176991150442478
E606_1593,0.9380530973451328
E471_158,0.09144542772861357
E57_188,0.10914454277286136
E422_1001,0.5887905604719764
E582_935,0.5498525073746313
E258_1593,0.9380530973451328
E325_620,0.3640117994100295
E847_970,0.5705014749262537
E188_1002,0.5893805309734513
E959_637,0.37404129793510327
E670_1631,0.96047197640118
E729_994,0.5846607669616519
E186_1594,0.9386430678466077
E546_1165,0.6855457227138643
E445_1360,0.800589970501475
E38_46,0.02536873156342183
E164_486,0.2849557522123894
E439_1071,0.6300884955752213
E405_579,0.3398230088495575
E548_364,0.2129793510324484
E884_867,0.5097345132743363
E791_115,0.06607669616519174
E790_1679,0.9887905604719764
E22_8,0.0029498525073746312
E217_816,0.479646017699115
E938_1188,0.6991150442477876
E979_1604,0.9445427728613569
E441_377,0.22064896755162242
E677_1675,0.9864306784660767
E699_403,0.2359882005899705
E52_21,0.010619469026548672
E342_32,0.01710914454277286
E673_305,0.17817109144542773
E735_578,0.3392330383480826
E554_1271,0.7480825958702065
E544_169,0.09793510324483776
E772_1199,0.7056047197640118
E103_589,0.3457227138643068
E837_218,0.12684365781710916
E31_203,0.11799410029498525
E235_1521,0.8955752212389381
E543_405,0.23716814159292035
E481_1079,0.6348082595870207
E208_660,0.38761061946902653
E319_380,0.2224188790560472
E721_1628,0.9587020648967551
E918_1189,0.6997050147492625
E165_481,0.2820058997050148
E924_394,0.23067846607669618
E242_1026,0.6035398230088496
E408_753,0.4424778761061947
E398_1576,0.928023598820059
E87_1268,0.7463126843657817
E84_208,0.12094395280235988
E98_1014,0.5964601769911504
E287_1502,0.8843657817109144
E536_689,0.40471976401179943
E447_671,0.39410029498525073
E483_393,0.23008849557522124
E860_489,0.2867256637168142
E896_1414,0.8324483775811209
E982_715,0.4200589970501475
E486_455,0.26666666666666666
E800_738,0.4336283185840708
E675_810,0.4761061946902655
E396_99,0.05663716814159292
E406_1463,0.8613569321533924
E465_1604,0.9445427728613569
E619_1644,0.968141592920354
E620_784,0.4607669616519174
E76_1229,0.7233038348082595
E553_1217,0.7162241887905605
E367_117,0.06725663716814159
E93_266,0.15516224188790562
E970_1424,0.8383480825958702
E629_600,0.35221238938053095
E463_685,0.4023598820058997
E999_1449,0.8530973451327434
E96_94,0.05368731563421829
E132_1101,0.647787610619469
E179_1664,0.9799410029498525
E484_1574,0.9268436578171091
E561_239,0.1392330383480826
E923_1457,0.8578171091445428
E373_458,0.26843657817109146
E989_1426,0.8395280235988201
E298_104,0.05958702064896755
E528_400,0.23421828908554573
E192_375,0.21946902654867256
E739_1598,0.9410029498525073
E624_1408,0.8289085545722714
E310_1401,0.8247787610619469
E241_534,0.31327433628318585
E663_1089,0.6407079646017699
E895_583,0.3421828908554572
E655_1544,0.9091445427728614
E753_209,0.1215339233038348
E792_150,0.08672566371681416
E639_354,0.20707964601769913
E949_1234,0.7262536873156342
E246_292,0.1705014749262537
E275_467,0.2737463126843658
E343_263,0.15339233038348082
E626_676,0.39705014749262535
E467_19,0.00943952802359882
E77_760,0.44660766961651915
E868_942,0.5539823008849557
E685_48,0.02654867256637168
E19_169,0.09793510324483776
E770_1263,0.7433628318584071
E934_877,0.5156342182890855
E41_74,0.04188790560471976
E661_1483,0.8731563421828908
E986_772,0.45368731563421827
E539_645,0.3787610619469027
E284_152,0.08790560471976401
E156_1172,0.6896755162241888
E183_190,0.11032448377581121
E66_1231,0.7244837758112095
E271_586,0.343952802359882
E855_869,0.5109144542772861
E360_1411,0.8306784660766962
E455_701,0.41179941002949855
E18_1125,0.6619469026548672
E470_796,0.4678466076696165
E299_1123,0.6607669616519174
E693_950,0.5587020648967551
E882_550,0.32271386430678467
E550_289,0.1687315634218289
E216_1229,0.7233038348082595
E21_803,0.471976401179941
E26_786,0.46194690265486726
E359_1286,0.7569321533923303
E573_1058,0.6224188790560472
E707_1687,0.9935103244837759
E71_1524,0.8973451327433628
E734_673,0.3952802359882006
E0_281,0.1640117994100295
E283_165,0.09557522123893805
E457_702,0.41238938053097346
E894_183,0.10619469026548672
E487_493,0.2890855457227139
E404_638,0.3746312684365782
E477_1655,0.9746312684365782
E375_622,0.36519174041297936
E363_877,0.5156342182890855
E977_169,0.09793510324483776
E2_1577,0.9286135693215339
E604_864,0.5079646017699115
E803_458,0.26843657817109146
E11_1061,0.6241887905604719
E694_1655,0.9746312684365782
E657_1382,0.8135693215339233
E65_914,0.5374631268436578
E313_454,0.26607669616519175
E187_1402,0.8253687315634218
E504_1535,0.9038348082595871
E353_533,0.31268436578171094
E802_827,0.4861356932153392
E696_1478,0.8702064896755162
E350_1336,0.7864306784660767
E817_1007,0.592330383480826
E277_1451,0.8542772861356932
E337_222,0.12920353982300886
E39_723,0.4247787610619469
E301_1603,0.943952802359882
E170_1395,0.8212389380530973
E503_755,0.44365781710914454
E381_135,0.07787610619469026
E390_144,0.0831858407079646
E826_1622,0.9551622418879055
E900_219,0.12743362831858407
E565_1684,0.991740412979351
E149_877,0.5156342182890855
E79_267,0.15575221238938053
E371_328,0.19174041297935104
E541_539,0.31622418879056047
E716_1121,0.6595870206489676
E49_140,0.0808259587020649
E167_623,0.36578171091445427
E461_1091,0.6418879056047198
E458_938,0.551622418879056
E815_1004,0.5905604719764012
E443_329,0.19233038348082596
E719_1698,1.0
E862_1487,0.8755162241887906
E125_477,0.27964601769911507
E775_503,0.2949852507374631
E244_874,0.5138643067846608
E330_1159,0.6820058997050148
E254_1369,0.8058997050147493
E870_175,0.10147492625368731
E219_426,0.24955752212389382
E202_1461,0.8601769911504424
E194_1637,0.9640117994100295
E502_1375,0.8094395280235989
E226_654,0.384070796460177
E237_634,0.3722713864306785
E580_663,0.3893805309734513
E53_873,0.5132743362831859
E85_204,0.11858407079646018
E416_1247,0.7339233038348083
E908_667,0.391740412979351
E302_954,0.5610619469026549
E569_1658,0.976401179941003
E811_1636,0.9634218289085545
E935_1218,0.7168141592920354
E892_438,0.25663716814159293
E468_667,0.391740412979351
E58_1424,0.8383480825958702
E963_327,0.1911504424778761
E807_316,0.18466076696165193
E727_1008,0.5929203539823009
E309_494,0.2896755162241888
E927_1540,0.9067846607669616
E750_1187,0.6985250737463127
E121_491,0.287905604719764
E234_1311,0.7716814159292036
E402_417,0.24424778761061947
E812_789,0.46371681415929206
E288_396,0.23185840707964603
E700_1264,0.743952802359882
E967_1237,0.728023598820059
E683_184,0.10678466076696165
E492_1353,0.7964601769911505
E352_973,0.5722713864306784
E877_1173,0.6902654867256637
E213_1410,0.8300884955752212
E765_1687,0.9935103244837759
E331_977,0.5746312684365782
E584_405,0.23716814159292035
E654_202,0.11740412979351032
E206_1463,0.8613569321533924
E797_115,0.06607669616519174
E589_839,0.49321533923303834
E906_527,0.30914454277286135
E522_154,0.08908554572271386
E814_1147,0.6749262536873156
E771_943,0.5545722713864307
E909_1067,0.6277286135693215
E856_1442,0.8489675516224189
E307_310,0.18112094395280237
E616_115,0.06607669616519174
E451_773,0.45427728613569324
E936_405,0.23716814159292035
E805_1599,0.9415929203539823
E116_310,0.18112094395280237
E152_1605,0.9451327433628318
E512_485,0.2843657817109145
E364_295,0.17227138643067846
E126_112,0.06430678466076696
E798_1134,0.6672566371681415
E898_1599,0.9415929203539823
E377_471,0.2761061946902655
E509_1443,0.8495575221238938
E755_573,0.336283185840708
E294_223,0.12979351032448377
E54_194,0.11268436578171091
E955_1293,0.7610619469026548
E833_656,0.3852507374631268
E339_96,0.05486725663716814
E520_5,0.0011799410029498525
E852_10,0.004129793510324484
E250_1171,0.6890855457227139
E432_88,0.05014749262536873
E392_230,0.13392330383480827
E641_46,0.02536873156342183
E329_1221,0.7185840707964601
E274_127,0.07315634218289085
E801_1396,0.8218289085545722
E599_1008,0.5929203539823009
E608_839,0.49321533923303834
E43_1391,0.8188790560471977
E273_748,0.43952802359882004
E493_121,0.0696165191740413
E198_1104,0.6495575221238938
E834_1537,0.9050147492625369
E263_49,0.027138643067846607
E678_317,0.18525073746312684
E567_797,0.46843657817109147
E388_1411,0.8306784660766962
E36_1698,1.0
E836_1228,0.7227138643067846
E446_735,0.431858407079646
E34_1186,0.6979351032448378
E478_108,0.061946902654867256
E67_926,0.5445427728613569
E300_1023,0.6017699115044248
E166_1441,0.848377581120944
E32_695,0.40825958702064896
E312_1372,0.807669616519174
E978_1081,0.6359882005899705
E562_1127,0.6631268436578172
E785_1616,0.9516224188790561
E494_1040,0.6117994100294986
E605_1154,0.6790560471976401
E964_466,0.27315634218289087
E267_1208,0.7109144542772862
E754_1670,0.983480825958702
E86_624,0.3663716814159292
E818_650,0.3817109144542773
E736_82,0.04660766961651917
E122_1017,0.5982300884955752
E362_69,0.03893805309734513
E464_306,0.17876106194690267
E764_1348,0.7935103244837758
E221_1071,0.6300884955752213
E747_843,0.49557522123893805
E249_1598,0.9410029498525073
E498_245,0.14277286135693215
E983_1562,0.91976401179941
E841_611,0.35870206489675516
E270_1693,0.9970501474926253
E139_332,0.19410029498525075
E80_1063,0.6253687315634219
E514_405,0.23716814159292035
E524_1207,0.7103244837758113
E597_1137,0.6690265486725664
E786_1539,0.9061946902654867
E182_431,0.25250737463126843
E590_92,0.052507374631268436
E961_1273,0.7492625368731564
E140_995,0.5852507374631268
E303_653,0.3834808259587021
E576_1168,0.6873156342182891
E822_699,0.41061946902654867
E92_358,0.20943952802359883
E3_460,0.2696165191740413
E537_1478,0.8702064896755162
E968_1002,0.5893805309734513
E51_1128,0.6637168141592921
E872_139,0.08023598820058997
E285_843,0.49557522123893805
E227_48,0.02654867256637168
E526_571,0.3351032448377581
E223_310,0.18112094395280237
E953_183,0.10619469026548672
E751_855,0.5026548672566372
E252_1522,0.896165191740413
E780_929,0.5463126843657817
E17_913,0.5368731563421829
E883_1272,0.7486725663716814
E957_1244,0.7321533923303835
E887_618,0.36283185840707965
E389_328,0.19174041297935104
E449_503,0.2949852507374631
E61_614,0.36047197640117995
E820_908,0.5339233038348082
E120_1101,0.647787610619469
E247_1332,0.784070796460177
E112_348,0.20353982300884957
E327_183,0.10619469026548672
E717_1339,0.7882005899705015
E433_949,0.5581120943952802
E335_1676,0.9870206489675516
E585_1620,0.9539823008849557
E133_262,0.1528023598820059
E189_607,0.35634218289085545
E317_157,0.09085545722713864
E136_304,0.1775811209439528
E456_61,0.03421828908554572
E238_177,0.10265486725663717
E220_316,0.18466076696165193
E357_421,0.24660766961651917
E971_395,0.2312684365781711
E115_947,0.5569321533923304
E965_1019,0.5994100294985251
E102_1187,0.6985250737463127
E442_1461,0.8601769911504424
E948_658,0.3864306784660767
E552_1473,0.8672566371681416
E482_185,0.10737463126843658
E212_631,0.3705014749262537
E623_1154,0.6790560471976401
E33_1566,0.9221238938053097
E962_530,0.31091445427728615
E159_326,0.1905604719764012
E35_1305,0.768141592920354
E601_1118,0.6578171091445427
E286_272,0.15870206489675517
E101_61,0.03421828908554572
E718_1671,0.984070796460177
E374_993,0.584070796460177
E861_861,0.5061946902654867
E28_1444,0.8501474926253687
E9_57,0.03185840707964602
E945_1063,0.6253687315634219
E858_173,0.10029498525073746
E794_892,0.5244837758112094
E239_1399,0.8235988200589971
E878_1458,0.8584070796460177
E939_1089,0.6407079646017699
E913_1280,0.7533923303834809
E68_249,0.14513274336283186
E259_687,0.40353982300884955
E332_971,0.5710914454277286
E124_84,0.047787610619469026
E745_439,0.25722713864306784
E355_586,0.343952802359882
E571_367,0.21474926253687315
E349_179,0.10383480825958702
E318_684,0.40176991150442476
E391_184,0.10678466076696165
E642_1525,0.8979351032448377
E776_700,0.4112094395280236
E846_1645,0.9687315634218289
E607_483,0.2831858407079646
E603_295,0.17227138643067846
E108_765,0.4495575221238938
E701_1091,0.6418879056047198
E586_187,0.10855457227138643
E113_26,0.013569321533923304
E111_645,0.3787610619469027
E867_1210,0.712094395280236
E871_1512,0.8902654867256637
E423_1574,0.9268436578171091
E420_907,0.5333333333333333
E728_296,0.1728613569321534
E636_1659,0.9769911504424779
E691_1569,0.9238938053097345
E378_1556,0.9162241887905604
E568_1351,0.7952802359882006
E915_349,0.20412979351032448
E902_113,0.06489675516224189
E62_117,0.06725663716814159
E383_1507,0.8873156342182891
E333_646,0.3793510324483776
E549_981,0.5769911504424778
E946_82,0.04660766961651917
E874_1010,0.5941002949852507
E452_966,0.5681415929203539
E345_1401,0.8247787610619469
E572_124,0.07138643067846608
E73_1337,0.7870206489675516
E917_832,0.48908554572271384
E157_451,0.26430678466076696
E466_1541,0.9073746312684365
E462_863,0.5073746312684366
E106_990,0.5823008849557522
E703_914,0.5374631268436578
E291_719,0.4224188790560472
E899_1006,0.591740412979351
E854_448,0.26253687315634217
E760_584,0.34277286135693213
E653_76,0.043067846607669616
E643_128,0.07374631268436578
E395_157,0.09085545722713864
E472_1030,0.6058997050147492
E385_167,0.0967551622418879
E821_1690,0.9952802359882006
E117_238,0.13864306784660768
E662_1242,0.7309734513274336
E630_397,0.23244837758112094
E268_1514,0.8914454277286136
E7_430,0.2519174041297935
E415_567,0.3327433628318584
E336_1359,0.8
E272_1050,0.6176991150442478
E592_522,0.30619469026548674
E231_1387,0.8165191740412979
E706_19,0.00943952802359882
E438_131,0.07551622418879056
E633_1666,0.9811209439528024
E555_417,0.24424778761061947
E469_1527,0.8991150442477877
E431_1554,0.9150442477876106
E320_548,0.3215339233038348
E119_451,0.26430678466076696
E595_1236,0.727433628318584
E326_1340,0.7887905604719764
E611_258,0.1504424778761062
E666_717,0.42123893805309737
E425_1442,0.8489675516224189
E542_1224,0.720353982300885
E490_799,0.4696165191740413
E510_1341,0.7893805309734513
E614_702,0.41238938053097346
E145_369,0.215929203539823
E842_1482,0.8725663716814159
E829_161,0.09321533923303835
E60_1503,0.8849557522123894
E479_366,0.21415929203539824
E430_1444,0.8501474926253687
E994_391,0.22890855457227138
E684_950,0.5587020648967551
E849_1411,0.8306784660766962
E361_77,0.04365781710914454
E184_1038,0.6106194690265486
E926_1264,0.743952802359882
E448_1038,0.6106194690265486
E507_855,0.5026548672566372
E369_1009,0.5935103244837758
E711_1079,0.6348082595870207
E737_466,0.27315634218289087
E648_192,0.11150442477876106
E248_943,0.5545722713864307
E810_1122,0.6601769911504425
E228_335,0.1958702064896755
E397_641,0.376401179941003
E201_1638,0.9646017699115044
E713_212,0.12330383480825959
E825_1342,0.7899705014749262
E316_1195,0.7032448377581121
E118_555,0.3256637168141593
E880_1652,0.9728613569321534
E131_623,0.36578171091445427
E370_132,0.07610619469026549
E107_1105,0.6501474926253688
E346_841,0.4943952802359882
E976_1486,0.8749262536873156
E910_1331,0.783480825958702
E417_42,0.023008849557522124
E419_302,0.17640117994100296
E499_882,0.5185840707964602
E869_210,0.12212389380530973
E253_1437,0.8460176991150442
E428_35,0.01887905604719764
E680_1587,0.9345132743362832
E830_594,0.3486725663716814
E819_1598,0.9410029498525073
E637_487,0.2855457227138643
E615_280,0.16342182890855458
E511_300,0.1752212389380531
E518_962,0.5657817109144543
E380_503,0.2949852507374631
E295_1353,0.7964601769911505
E828_1657,0.975811209439528
E169_1574,0.9268436578171091
E574_508,0.29793510324483774
E517_961,0.5651917404129794
E886_1141,0.671386430678466
E515_657,0.3858407079646018
E876_383,0.22418879056047197
E141_640,0.375811209439528
E30_1642,0.9669616519174041
E881_1219,0.7174041297935103
E996_162,0.09380530973451327
E328_1490,0.8772861356932153
E940_258,0.1504424778761062
E177_967,0.568731563421829
E583_545,0.31976401179941005
E843_391,0.22890855457227138
E10_297,0.17345132743362832
E233_206,0.11976401179941003
E738_805,0.4731563421828909
E621_786,0.46194690265486726
E985_831,0.48849557522123893
E50_1040,0.6117994100294986
E193_1291,0.759882005899705
E297_819,0.4814159292035398
E702_138,0.07964601769911504
E197_177,0.10265486725663717
E130_1201,0.7067846607669617
E759_1253,0.7374631268436578
E560_653,0.3834808259587021
E240_1156,0.68023598820059
E311_712,0.4182890855457227
E950_1577,0.9286135693215339
E174_811,0.4766961651917404
E749_865,0.5085545722713865
E178_447,0.26194690265486725
E781_1125,0.6619469026548672
E987_740,0.43480825958702063
E708_1373,0.8082595870206489
E491_1177,0.6926253687315634
E151_853,0.5014749262536873
E806_517,0.3032448377581121
E534_1364,0.8029498525073746
E901_204,0.11858407079646018
E893_1076,0.6330383480825958
E816_43,0.02359882005899705
E594_384,0.2247787610619469
E787_1511,0.8896755162241888
E742_1028,0.6047197640117994
E652_1095,0.6442477876106195
E645_465,0.27256637168141595
E143_677,0.3976401179941003
E13_679,0.39882005899705014
E865_236,0.13746312684365783
E150_1183,0.696165191740413
E476_348,0.20353982300884957
E224_1372,0.807669616519174
