Gene,_SCORE_GRP12_,_SCORE_GRP5_,_SCORE_GRP1_,_SCORE_GRP4_,_SCORE_GRP10_,_SCORE_GRP2_,_SCORE_GRP8_,_SCORE_GRP3_,_SCORE_GRP7_,_SCORE_GRP6_,_SCORE_GRP9_,_SCORE_GRP11_,_SCORE_GRP13_,GRP1|19_GO:1903706|-11.896|regulation of hemopoiesis,GRP1|19_GO:0045637|-11.371|regulation of myeloid cell differentiation,GRP1|19_GO:0045646|-12.798|regulation of erythrocyte differentiation,GRP1|19_GO:0045639|-8.418|positive regulation of myeloid cell differentiation,GRP1|19_GO:1902105|-6.806|regulation of leukocyte differentiation,GRP1|19_GO:0002761|-6.039|regulation of myeloid leukocyte differentiation,GRP1|19_GO:0045638|-3.654|negative regulation of myeloid cell differentiation,GRP1|19_GO:0002763|-4.029|positive regulation of myeloid leukocyte differentiation,GRP2|19_GO:0002521|-8.595|leukocyte differentiation,GRP2|19_GO:0030099|-10.143|myeloid cell differentiation,GRP2|19_GO:0002573|-9.135|myeloid leukocyte differentiation,GRP2|19_GO:0030851|-7.490|granulocyte differentiation,GRP2|19_GO:0050865|-5.998|regulation of cell activation,GRP2|19_GO:0002694|-6.271|regulation of leukocyte activation,GRP2|19_GO:0050867|-5.024|positive regulation of cell activation,GRP2|19_GO:0002696|-5.154|positive regulation of leukocyte activation,GRP2|19_GO:0071396|-3.256|cellular response to lipid,GRP2|19_GO:0071219|-3.388|cellular response to molecule of bacterial origin,GRP2|19_GO:0071222|-3.444|cellular response to lipopolysaccharide,GRP2|19_GO:0071216|-3.246|cellular response to biotic stimulus,GRP2|19_GO:0032496|-3.014|response to lipopolysaccharide,GRP2|19_GO:0002237|-2.930|response to molecule of bacterial origin,GRP2|19_GO:0050778|-2.157|positive regulation of immune response,GRP2|19_GO:1903530|-2.038|regulation of secretion by cell,GRP2|19_GO:0045165|-3.502|cell fate commitment,GRP2|19_GO:0008285|-3.690|negative regulation of cell population proliferation,GRP2|19_GO:0001503|-3.594|ossification,GRP2|19_GO:0030500|-3.805|regulation of bone mineralization,GRP2|19_GO:0030279|-4.650|negative regulation of ossification,GRP2|19_GO:0070167|-3.555|regulation of biomineral tissue development,GRP2|19_GO:0030278|-3.186|regulation of ossification,GRP3|19_GO:0048568|-8.213|embryonic organ development,GRP3|19_GO:0001701|-4.385|in utero embryonic development,GRP3|19_GO:0001890|-4.210|placenta development,GRP3|19_GO:0001892|-4.977|embryonic placenta development,GRP3|19_GO:0060711|-4.259|labyrinthine layer development,GRP3|19_GO:0071241|-2.511|cellular response to inorganic substance,GRP3|19_GO:0071248|-2.932|cellular response to metal ion,GRP3|19_GO:0010038|-2.246|response to metal ion,GRP3|27_WP447|-3.268|Adipogenesis genes,GRP4|19_GO:0001501|-3.420|skeletal system development,GRP4|19_GO:0060348|-3.725|bone development,GRP4|19_GO:0048729|-3.048|tissue morphogenesis,GRP4|19_GO:0035162|-7.304|embryonic hemopoiesis,GRP4|19_GO:0060216|-5.636|definitive hemopoiesis,GRP4|19_GO:0000902|-3.640|cell morphogenesis,GRP4|19_GO:0000904|-4.304|cell morphogenesis involved in differentiation,GRP4|19_GO:0048871|-2.968|multicellular organismal homeostasis,GRP4|19_GO:0048872|-4.341|homeostasis of number of cells,GRP4|19_GO:0034101|-4.808|erythrocyte homeostasis,GRP4|19_GO:0030218|-4.977|erythrocyte differentiation,GRP4|19_GO:0002262|-4.355|myeloid cell homeostasis,GRP4|6_R-MMU-8878171|-4.111|Transcriptional regulation by RUNX1,GRP4|19_GO:0036344|-7.935|platelet morphogenesis,GRP4|19_GO:0030220|-8.113|platelet formation,GRP4|19_GO:0030219|-5.173|megakaryocyte differentiation,GRP4|19_GO:0060215|-6.740|primitive hemopoiesis,GRP4|19_GO:0061515|-3.820|myeloid cell development,GRP4|19_GO:0051100|-2.897|negative regulation of binding,GRP4|6_R-MMU-983231|-3.387|Factors involved in megakaryocyte development and platelet production,GRP5|19_GO:0097659|-5.730|nucleic acid-templated transcription,GRP5|19_GO:0006351|-5.736|DNA-templated transcription,GRP5|19_GO:0032774|-5.664|RNA biosynthetic process,GRP5|19_GO:0006366|-3.226|transcription by RNA polymerase II,GRP5|19_GO:0045648|-5.310|positive regulation of erythrocyte differentiation,GRP6|19_GO:0010720|-5.590|positive regulation of cell development,GRP6|19_GO:1903708|-5.340|positive regulation of hemopoiesis,GRP6|19_GO:1902107|-5.340|positive regulation of leukocyte differentiation,GRP6|19_GO:0045619|-3.876|regulation of lymphocyte differentiation,GRP6|19_GO:0051249|-3.439|regulation of lymphocyte activation,GRP6|19_GO:0051251|-3.163|positive regulation of lymphocyte activation,GRP6|19_GO:0071559|-4.631|response to transforming growth factor beta,GRP6|19_GO:0071560|-4.692|cellular response to transforming growth factor beta stimulus,GRP6|19_GO:0071363|-2.671|cellular response to growth factor stimulus,GRP6|19_GO:0070848|-2.617|response to growth factor,GRP6|19_GO:0050864|-3.143|regulation of B cell activation,GRP6|19_GO:0001775|-3.583|cell activation,GRP6|19_GO:1903131|-4.059|mononuclear cell differentiation,GRP6|19_GO:0045321|-2.075|leukocyte activation,GRP6|19_GO:0046649|-2.391|lymphocyte activation,GRP6|19_GO:0042113|-2.598|B cell activation,GRP6|19_GO:0030098|-2.123|lymphocyte differentiation,GRP6|19_GO:0030217|-2.723|T cell differentiation,GRP6|19_GO:0042110|-2.001|T cell activation,GRP7|19_GO:0001944|-4.198|vasculature development,GRP7|19_GO:0001568|-4.351|blood vessel development,GRP7|19_GO:0035239|-3.653|tube morphogenesis,GRP7|19_GO:0048514|-2.698|blood vessel morphogenesis,GRP7|19_GO:0048598|-2.168|embryonic morphogenesis,GRP7|19_GO:0048863|-2.642|stem cell differentiation,GRP7|19_GO:0060485|-2.526|mesenchyme development,GRP8|19_GO:0031347|-2.704|regulation of defense response,GRP8|19_GO:0031349|-3.942|positive regulation of defense response,GRP8|19_GO:0032103|-2.394|positive regulation of response to external stimulus,GRP8|19_GO:0002683|-3.473|negative regulation of immune system process,GRP8|24_mmu05200|-2.428|Pathways in cancer - Mus musculus (house mouse),GRP8|24_mmu05202|-3.861|Transcriptional misregulation in cancer - Mus musculus (house mouse),GRP8|24_mmu05221|-4.101|Acute myeloid leukemia - Mus musculus (house mouse),GRP8|19_GO:0002244|-3.117|hematopoietic progenitor cell differentiation,GRP8|19_GO:0019221|-2.185|cytokine-mediated signaling pathway,GRP9|19_GO:0045786|-3.089|negative regulation of cell cycle,GRP9|19_GO:0007346|-2.519|regulation of mitotic cell cycle,GRP9|19_GO:1901990|-2.106|regulation of mitotic cell cycle phase transition,GRP9|19_GO:0045661|-3.835|regulation of myoblast differentiation,GRP10|19_GO:0045596|-2.765|negative regulation of cell differentiation,GRP10|19_GO:0010721|-3.282|negative regulation of cell development,GRP10|19_GO:1903707|-3.356|negative regulation of hemopoiesis,GRP10|19_GO:0045598|-3.109|regulation of fat cell differentiation,GRP11|19_GO:0022407|-2.547|regulation of cell-cell adhesion,GRP11|19_GO:0045621|-3.213|positive regulation of lymphocyte differentiation,GRP11|19_GO:0022409|-2.155|positive regulation of cell-cell adhesion,GRP11|19_GO:1903039|-2.362|positive regulation of leukocyte cell-cell adhesion,GRP11|19_GO:1901342|-2.234|regulation of vasculature development,GRP11|19_GO:0045765|-2.250|regulation of angiogenesis,GRP12|19_GO:0007610|-2.772|behavior,GRP13|19_GO:0045664|-2.521|regulation of neuron differentiation,_SORT_,_SORT_GRP1_,_SORT_GRP2_,_SORT_GRP3_,_SORT_GRP4_,_SORT_GRP5_,_SORT_GRP6_,_SORT_GRP7_,_SORT_GRP8_,_SORT_GRP9_,_SORT_GRP10_,_SORT_GRP11_,_SORT_GRP12_,_SORT_GRP13_
24136,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.5714285714285714,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,7,0,8,2,0,0,0,0,0,0
12606,0.0,0.6,0.125,0.0,1.0,0.391304347826087,0.8888888888888888,0.8888888888888888,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.4,0.4,0.3,0.4,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.3,0.3,0.0,0.1,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.2,0.1,0.2,0.3,0.0,0.1,0.2,0.0,0.0,0.0,0.1,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,11,7,2,0,6,0,0,2,7,2,0,0,0
23849,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,0,10,0,0,0,0,10,0,0,0,0,0
21413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,12,0,0,0,0,0,10,0,0,0,0,5,0,2
12394,1.0,0.0,0.875,0.2,0.75,0.43478260869565216,0.5555555555555556,0.2222222222222222,0.0,0.5263157894736842,0.0,1.0,0.0,0.5,0.5,0.0,0.4,0.4,0.4,0.2,0.3,0.4,0.5,0.4,0.0,0.3,0.4,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.2,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.0,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.0,5,2,6,7,6,0,5,0,3,0,3,1,2,0
13134,1.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,13,0,14,0,0,0,0,0,0,0,0,0,1,0
12192,0.0,0.0,1.0,0.0,0.5,0.17391304347826086,0.0,0.5555555555555556,0.8571428571428571,0.8947368421052632,1.0,0.0,0.0,0.5,0.5,0.5,0.4,0.4,0.4,0.2,0.3,0.4,0.0,0.0,0.0,0.3,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.2,0.2,0.0,0.3,0.3,0.1,0.1,0.2,0.2,0.3,0.1,0.1,0.0,0.1,0.1,0.1,0.3,0.3,0.2,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.2,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,9,5,0,0,2,3,0,1,5,0,0,0
239985,0.0,0.0,0.25,0.05,0.0,0.17391304347826086,0.0,0.0,0.0,0.3157894736842105,0.75,0.6666666666666666,0.0,0.5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.1,0.0,0.0,0.0,0.0,15,10,8,0,10,0,6,0,0,2,0,3,0,0
14605,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,0,0,0,0,0,8,0,0,0,0,0
22038,0.0,0.0,0.0,0.05,0.0,0.43478260869565216,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.3,0.4,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,4,0,9,0,0,0,5,0,0,0,0,0
