314,129,56,95,24,213,144,276,229,313,221,267,178,163,36,48,189,37
260,120,258,232,2,63,12,106,119,295,245,168,156,137,79,164,304,248
321,305,155,294,238,263,27,43,30,261,184,196,38,14,23,65,21,291
272,115,319,150,288,44,116,18,126,280,211,173,107,83,47,151,302,99
278,81,266,299,39,74,215,152,142,311,200,195,122,102,91,186,175,41
270,159,230,283,306,118,252,298,49,236,185,121,69,46,26,97,104,35
287,153,199,176,303,255,34,273,169,293,234,160,85,105,45,75,51,31
277,78,149,82,285,292,310,214,187,246,190,127,134,98,77,62,28,96
233,84,15,8,223,265,316,320,208,268,219,177,131,68,61,73,148,53
289,111,33,55,22,204,124,322,282,275,228,197,201,147,112,125,101,76
324,86,117,66,52,72,109,224,165,244,284,312,145,140,92,216,123,110
323,58,40,87,4,139,50,166,130,240,286,256,231,249,146,239,207,54
317,114,20,59,133,93,13,194,154,251,241,301,225,188,279,158,94,128
300,108,19,16,7,217,5,135,138,269,247,253,262,182,210,235,205,170
254,71,3,57,1,70,6,171,179,257,281,203,162,309,206,271,250,212
318,60,88,11,32,218,25,172,100,242,222,183,136,202,274,198,297,192
264,90,174,181,42,143,29,103,80,220,193,113,157,180,243,315,167,307
259,290,226,17,9,64,10,141,67,237,227,209,89,161,132,296,308,191
