311,154,74,36,18,228,177,290,240,312,170,254,162,172,76,52,188,38
251,109,239,236,55,46,63,134,45,280,249,186,161,111,84,201,299,266
322,296,103,277,246,275,93,29,8,241,139,123,2,13,30,12,96,289
259,181,318,98,272,106,131,11,70,285,190,168,126,65,23,189,300,136
263,81,288,298,47,143,195,178,101,310,196,179,104,142,88,220,198,56
287,197,253,295,305,112,235,292,59,221,163,100,34,14,9,158,5,113
302,193,217,219,313,255,75,257,184,279,229,125,17,37,20,43,3,42
281,119,199,156,307,306,308,166,200,234,165,97,95,7,53,51,58,147
218,48,21,90,262,284,317,320,182,256,192,149,108,82,6,99,137,35
282,155,62,130,122,231,191,321,291,270,214,171,153,89,26,127,92,10
324,121,71,94,54,114,86,227,141,265,268,309,115,148,72,225,145,124
323,67,19,78,91,176,79,169,57,233,274,232,226,247,120,252,215,83
316,102,1,85,133,117,60,206,151,264,267,293,205,183,271,173,110,68
314,25,27,28,80,208,40,167,50,278,245,243,242,146,224,244,209,180
248,39,15,33,22,61,32,160,116,269,294,213,150,301,159,273,261,210
319,4,128,64,140,230,87,204,77,238,203,152,132,187,258,135,286,223
283,129,202,207,105,175,41,107,16,212,164,69,174,216,250,315,73,297
260,276,222,118,49,31,24,157,44,237,211,194,66,185,138,304,303,144
