314,133,58,88,20,216,150,278,231,313,215,263,177,163,37,47,193,34
258,118,257,232,2,64,12,113,110,294,245,169,156,132,81,168,303,250
322,305,148,290,239,265,29,43,23,261,178,185,32,8,21,65,25,291
266,131,318,143,283,50,121,18,120,281,209,172,112,80,45,159,301,102
276,82,271,300,38,84,214,154,138,311,199,195,119,109,90,196,180,41
275,167,235,288,307,116,249,297,49,234,182,117,66,40,22,105,97,39
292,162,203,183,304,256,35,269,171,289,233,152,78,99,44,73,42,31
279,83,157,94,293,295,310,207,191,242,190,124,129,85,74,63,28,103
229,79,15,13,230,268,316,320,204,264,217,174,128,70,57,75,146,52
287,123,33,61,30,212,137,321,284,274,227,194,197,139,106,126,101,71
324,92,111,72,53,76,107,225,158,248,280,312,141,142,89,219,127,115
323,59,36,87,5,147,51,165,125,238,282,251,228,247,144,240,210,54
317,114,16,60,134,93,14,198,153,255,244,299,223,188,277,160,91,122
302,100,19,17,10,218,4,140,130,273,246,253,262,179,213,236,208,170
254,68,3,55,1,69,6,166,173,259,286,205,155,309,201,272,252,211
319,56,95,11,46,222,26,176,98,241,221,181,136,202,270,189,296,200
267,96,175,184,48,149,27,104,77,220,192,108,161,187,243,315,151,306
260,285,224,24,9,62,7,145,67,237,226,206,86,164,135,298,308,186
