4,161,247,313,226,108,125,47,44,18,286,136,159,187,222,237,158,272
51,283,102,72,243,210,263,152,198,39,101,156,191,229,249,110,38,54
30,29,301,48,57,41,162,155,200,114,242,297,298,309,265,213,190,37
55,95,19,292,56,173,214,293,218,28,202,219,215,250,275,122,49,134
45,167,52,27,239,172,150,146,199,8,185,220,264,203,216,128,147,189
93,111,81,26,16,285,82,21,135,119,183,273,271,305,276,196,324,217
32,113,117,70,17,71,320,88,83,43,100,221,289,321,281,299,306,287
77,208,137,127,24,15,13,223,78,80,180,270,256,322,266,278,268,178
67,277,284,233,76,46,5,1,132,68,171,245,274,290,323,253,182,294
20,211,295,235,209,112,106,10,3,34,103,201,228,280,316,262,259,312
6,224,303,260,258,184,197,118,175,63,64,9,181,160,251,84,193,169
2,291,310,308,248,168,232,142,164,115,104,107,59,87,138,61,94,254
11,279,311,288,207,170,227,97,126,75,74,60,131,124,40,151,206,255
12,300,317,318,231,140,257,153,205,50,86,121,109,244,66,62,90,129
99,238,315,319,314,307,282,163,225,58,65,105,154,14,204,33,35,91
7,194,179,234,195,123,212,141,188,98,143,174,166,157,89,241,36,73
79,116,92,120,176,145,267,240,296,139,236,246,133,130,69,23,302,22
53,31,96,192,261,304,269,148,186,85,165,144,252,149,177,42,25,230
