,PseudoTime
E101_173,0.3460764587525151
E849_25,0.0482897384305835
E138_152,0.3038229376257545
E223_164,0.32796780684104626
E246_155,0.30985915492957744
E91_382,0.7665995975855131
E623_75,0.1488933601609658
E568_229,0.45875251509054327
E271_237,0.47484909456740443
E10_159,0.317907444668008
E390_200,0.40040241448692154
E194_215,0.4305835010060362
E449_362,0.7263581488933601
E202_247,0.4949698189134809
E14_369,0.7404426559356136
E699_251,0.5030181086519114
E977_35,0.06841046277665996
E157_291,0.5835010060362174
E245_7,0.012072434607645875
E945_358,0.7183098591549296
E464_439,0.8812877263581489
E827_221,0.4426559356136821
E120_270,0.5412474849094567
E869_353,0.7082494969818913
E280_247,0.4949698189134809
E690_144,0.28772635814889336
E237_443,0.8893360160965795
E467_231,0.46277665995975853
E287_70,0.13883299798792756
E885_130,0.2595573440643863
E341_352,0.7062374245472837
E286_201,0.4024144869215292
E572_392,0.7867203219315896
E307_173,0.3460764587525151
E454_341,0.6841046277665996
E911_232,0.4647887323943662
E585_313,0.6277665995975855
E573_334,0.670020120724346
E291_86,0.1710261569416499
E710_298,0.5975855130784709
E990_303,0.607645875251509
E798_446,0.8953722334004024
E213_253,0.5070422535211268
E368_164,0.32796780684104626
E201_370,0.7424547283702213
E776_311,0.6237424547283702
E46_425,0.8531187122736419
E131_217,0.4346076458752515
E142_36,0.07042253521126761
E151_136,0.2716297786720322
E264_276,0.5533199195171026
E791_39,0.07645875251509054
E743_234,0.4688128772635815
E24_36,0.07042253521126761
E316_339,0.6800804828973843
E540_449,0.9014084507042254
E311_402,0.806841046277666
E394_251,0.5030181086519114
E893_202,0.4044265593561368
E967_363,0.7283702213279678
E747_459,0.9215291750503019
E720_386,0.7746478873239436
E598_178,0.3561368209255533
E185_418,0.8390342052313883
E32_138,0.27565392354124746
E415_129,0.2575452716297787
E531_387,0.7766599597585513
E319_486,0.9758551307847082
E155_204,0.4084507042253521
E686_373,0.7484909456740443
E591_410,0.8229376257545271
E925_423,0.8490945674044266
E939_372,0.7464788732394366
E517_227,0.45472837022132795
E515_393,0.7887323943661971
E547_421,0.8450704225352113
E988_153,0.3058350100603622
E839_450,0.903420523138833
E358_248,0.4969818913480885
E379_433,0.869215291750503
E240_93,0.1851106639839034
E468_378,0.7585513078470825
E607_378,0.7585513078470825
E492_444,0.8913480885311871
E767_203,0.40643863179074446
E94_323,0.647887323943662
E588_391,0.7847082494969819
E134_374,0.7505030181086519
E242_296,0.5935613682092555
E887_426,0.8551307847082495
E164_102,0.20321931589537223
E896_453,0.9094567404426559
E309_31,0.060362173038229376
E141_136,0.2716297786720322
E954_438,0.8792756539235412
E569_90,0.1790744466800805
E930_45,0.08853118712273642
E285_48,0.09456740442655935
E510_124,0.24748490945674045
E403_460,0.9235412474849095
E408_365,0.7323943661971831
E666_159,0.317907444668008
E582_300,0.6016096579476862
E294_393,0.7887323943661971
E186_322,0.6458752515090543
E6_153,0.3058350100603622
E133_334,0.670020120724346
E88_24,0.04627766599597585
E970_180,0.36016096579476864
E397_216,0.43259557344064387
E500_352,0.7062374245472837
