	dim1	dim2	pt
E142_402	-1.9128431	-7.890303	0.50314
E842_39	20.107561	6.2932997	0.04768
E414_372	1.8499686	-6.0739427	0.4655
E139_416	-6.013108	0.8619282	0.5207
E408_760	-23.24954	-3.4028664	0.95232
E186_603	-14.538661	-2.4973123	0.75533
E267_485	-7.0380077	-4.0856514	0.60728
E642_21	20.297977	8.826542	0.02509
E530_636	-18.7153	-2.7059567	0.79674
E690_266	4.109513	0.288377	0.3325
E963_448	-2.3885915	-6.9323444	0.56085
E443_781	-24.967764	-3.017336	0.97867
E475_226	6.0339103	0.027200036	0.28231
E782_533	-19.813185	-3.9696987	0.6675
E653_599	-6.3923	-4.3880825	0.75031
E177_739	-24.927435	-2.3802881	0.92597
E294_714	-19.657581	-2.4682586	0.8946
E752_675	-21.118778	-2.9455907	0.84567
E451_470	-7.7348385	0.3120669	0.58846
E620_257	4.3935027	-2.2379358	0.3212
E400_364	1.2163244	-6.8969016	0.45546
E959_179	13.607826	3.9911318	0.22334
E325_58	18.953503	7.7541776	0.07152
E286_173	7.544688	1.7341248	0.21581
E165_107	20.854855	6.3250575	0.133
E442_258	5.6815085	-1.0005802	0.32246
E506_47	21.012953	7.396647	0.05772
E894_538	-12.277381	-0.9731925	0.67378
E334_81	19.934578	7.2191525	0.10038
E804_75	20.454117	6.292979	0.09285
E295_525	-8.821713	-2.4195132	0.65747
E622_631	-13.763242	-2.457835	0.79046
E588_316	1.8276181	1.9020174	0.39523
E596_464	-5.7980933	-5.516835	0.58093
E865_301	-0.48831537	1.92151	0.37641
E695_669	-26.485846	-3.6306648	0.83814
E12_403	-1.5776613	2.4775608	0.50439
E737_543	-7.080244	0.6037201	0.68005
E656_484	-6.2963595	-4.4121256	0.60602
E187_257	6.8404317	-1.2184458	0.3212
E285_178	12.907751	4.608018	0.22208
E96_492	-6.602562	-4.2981253	0.61606
E696_557	-10.919173	-5.0270677	0.69762
E607_213	5.9023495	-0.21618906	0.266
E971_404	0.34557918	2.298536	0.50565
E300_471	-1.7009802	-6.8580585	0.58971
E918_699	-20.220734	-2.230893	0.87578
E500_510	-3.9977534	2.3036716	0.63864
E739_785	-24.124249	-3.845506	0.98369
E512_370	0.45010278	2.5902674	0.46299
E127_298	0.35372272	1.6056828	0.37265
E321_604	-19.74255	-2.172477	0.75659
E200_279	3.2883444	0.5822801	0.34881
E545_328	5.9825077	-0.5143812	0.41029
E828_571	-21.62615	-2.6350203	0.71518
E519_639	-15.212835	-3.578989	0.8005
E832_609	-13.941417	-2.5610766	0.76286
E55_518	-6.746089	0.40544045	0.64868
E93_270	2.213893	-4.9479556	0.33752
E78_713	-25.321703	-2.6244216	0.89335
E35_789	-25.065302	-3.3682618	0.98871
E257_25	20.805141	9.453283	0.03011
E760_664	-9.56008	-2.4288921	0.83187
E490_541	-13.829318	-4.971386	0.67754
E224_219	12.875109	3.8689497	0.27353
E749_51	22.007858	7.9296756	0.06274
E66_316	0.5368607	1.143509	0.39523
E744_259	3.3661106	-3.6013863	0.32371
E662_365	1.5125225	-6.3790493	0.45671
E765_31	22.086843	8.017652	0.03764
E599_552	-5.440419	0.9185028	0.69134
E707_202	11.749911	4.583318	0.2522
E755_258	4.7511296	-1.4546565	0.32246
E555_785	-22.65007	-3.188343	0.98369
E172_735	-25.970198	-4.1240396	0.92095
E889_511	-10.437573	-2.3572588	0.6399
E287_315	-0.2811135	2.6792383	0.39398
E110_55	21.18116	7.557704	0.06775
E932_749	-20.596342	-2.2996159	0.93852
E83_245	5.5404315	-1.7033519	0.30615
E204_582	-12.483543	-3.111438	0.72898
E592_151	20.589003	6.081239	0.18821
E202_761	-25.181057	-3.3490424	0.95358
E375_343	0.45510748	-4.216389	0.42911
E906_2	24.415424	7.684005	0.00125
E178_741	-20.097397	-3.3883493	0.92848
E611_335	0.15433195	1.4620178	0.41907
E976_787	-25.303982	-3.5785933	0.9862
E137_11	23.362743	7.282927	0.01255
E405_472	-2.1847403	-6.8010707	0.59097
E722_404	-2.6131134	-6.677483	0.50565
E554_333	4.8875155	-1.2753724	0.41656
E908_471	-7.1541767	-0.17203882	0.58971
E128_376	3.3961766	-3.9211287	0.47051
E228_90	18.219206	7.648979	0.11167
E763_539	-6.4491487	0.79647833	0.67503
E236_208	5.652491	-1.169244	0.25972
E670_269	4.187898	-1.762388	0.33626
E386_243	2.6653867	1.4040552	0.30364
E989_746	-26.008717	-2.7928765	0.93476
E353_1	24.50279	7.6937523	0.0
E364_239	6.7305765	-1.1672907	0.29862
E983_792	-25.116854	-3.8420255	0.99247
E751_407	-1.1761667	2.6561317	0.50941
E326_447	-4.3144813	-6.1038094	0.5596
E431_130	11.727638	6.414851	0.16186
E332_549	-14.847982	-3.125886	0.68758
E560_534	-12.196371	-1.1162578	0.66876
E704_271	5.894996	-1.0053736	0.33877
E608_452	-4.177164	-6.0948944	0.56587
E939_521	-12.675461	-3.6388407	0.65245
E404_702	-13.725995	-4.306992	0.87955
E606_289	2.5570724	-4.6662154	0.36136
E698_305	3.2584064	-3.9564688	0.38143
E730_114	13.490607	6.26916	0.14178
E463_270	4.1092715	0.040270224	0.33752
E251_681	-12.729086	-2.6851258	0.8532
E988_704	-21.235184	-3.3479507	0.88206
E541_409	3.1266649	1.2572373	0.51192
E513_477	-3.4911938	-6.2383795	0.59724
E428_246	7.298911	-0.9080366	0.3074
E320_724	-17.196922	-3.0776868	0.90715
E770_529	-14.60703	-1.8719369	0.66248
E308_270	6.1874757	-1.6541282	0.33752
E753_452	-4.121425	1.7643151	0.56587
E806_581	-5.673246	-5.6635823	0.72773
E820_608	-3.3346205	3.060852	0.76161
E198_787	-25.976357	-3.0489423	0.9862
E508_60	22.117508	7.86292	0.07403
E710_596	-5.6917286	1.085658	0.74655
E821_257	1.9084065	2.4120526	0.3212
E861_322	5.3823624	-1.0773242	0.40276
E222_580	-12.904531	-2.236334	0.72647
E437_651	-26.634361	-1.9764766	0.81556
E460_192	14.45375	5.3667808	0.23965
E867_131	13.40974	6.411902	0.16311
