TE	0	1	2	3	4	5	6	7	8	9
0	0	0.005110806881620564	0.03761229273680444	0.017517278518557267	0.057424021827011236	0.055374330812816945	0.0868967432010752	0.09162527467448046	0.0127943677060019	0.011068255584223802
1	0.009544170418735837	0	0.03546418569719769	0.018202495780048445	0.01611929852456771	0.008960684264583569	0.03865673797222789	0.06375466781912627	0.01302213582437927	0.012135380511412993
2	0.030191485743549552	0.025226748461708956	0	0.035213292101564195	0.08306978327333106	0.07647357749586889	0.1000166556021906	0.08006318224668243	0.022118134490319317	0.005472881721605853
3	0.01938059414854238	0.018562227611687562	0.025188058947607297	0	0.07907857021765718	0.07054290062329129	0.06655685839800962	0.09350399513259883	0.018998536065495727	0.00688293070149819
4	0.034776572868007956	0.006961958860134491	0.04027599873633751	0.021768019830923798	0	0.1566990674294974	0.11692585713741863	0.08277450746861678	0.022872392095635075	0.006741022421524012
5	0.008597692587544834	0.00862817706760032	0.04247251187562982	0.0255920819431777	0.1486603678044449	0	0.09833813900217972	0.10617228196807425	0.018510510337618365	0.0015747203262135403
6	0.028771105180846378	-0.00025076486515092085	0.032325038199956	0.022897417495381524	0.10647993552651096	0.08664630982834079	0	0.11743449137534111	0.014862805453722544	0.010421633482211036
7	0.027187531158424063	0.009035724963788285	0.031053219917486823	0.027808823834654828	0.10684267836268312	0.10167182209289478	0.11588796555116157	0	0.03300676544300045	0.011118124746532917
8	0.037654133653130896	0.022050480192873773	0.03238135789906722	0.02398666348093335	0.08792143953100524	0.10429948903456661	0.08612891698991999	0.1327471301008381	0	0.01667266764328087
9	0.026429464718862625	0.030714615747541873	0.03324078762421149	0.02375522430151496	0.034236533285121724	0.041134979718938494	0.10675683748824313	0.09940146052678316	0.01394620637779531	0
