TE	0	1	2	3	4	5	6	7	8	9
0	0	0.01372315545142292	0.027401895904929596	0.020716569915957418	0.04206201568033426	0.04135234428858913	0.05732254936099941	0.05432329047483025	0.015129850703849333	0.01989444990064866
1	0.04500260513434809	0	0.024027224074311643	0.018374846352184077	0.03626909429014888	0.03883407896063418	0.052044346573278936	0.05983424156120182	0.011453507441210648	0.019294839738989326
2	0.026255511179817614	0.03722330250420178	0	0.02551800945949471	0.0428345472465777	0.02926240296300234	0.040329961756732646	0.057161947374532444	0.014007897734302964	0.011215930458143704
3	0.012913730299147648	0.018722535819463725	0.03916206298796709	0	0.03805731017719979	0.03752878202684693	0.05519573069700821	0.05061536025537131	0.01687725309802259	0.01138624101866455
4	0.028160699969742815	0.007718572673655496	0.02665482127623456	0.018214528440652404	0	0.22685956951165245	0.07771243537723443	0.07438943290619535	0.0393246820082179	0.024942668053775457
5	0.007492440719217027	0.006441438161075714	0.03693643872730393	0.023152873567620157	0.19506457132237331	0	0.08494476237019594	0.06425852571527015	0.020680226294153194	0.006674291928332945
6	0.019042691467012728	0.01401805748300854	0.023767227466285352	0.016629416046685296	0.09060262333178548	0.11412534578859855	0	0.1627123725448674	0.02361856011322147	0.018453530966295404
7	0.014704621755553668	0.02032327073348833	0.025519187924763046	0.020205534113815052	0.11277909818539336	0.10683058851152062	0.18298853381407054	0	0.03309812972413001	0.01606804257040573
8	0.02489189432772137	0.01770407090888355	0.026117414653280872	0.015549010292881905	0.08300000871007131	0.09475618403671582	0.06006188349086251	0.061358928223130806	0	0.02567903494486217
9	0.02914703046316613	0.03470809425163239	0.027193925030960575	0.022110329536793174	0.08513900329250257	0.08471931105354068	0.06806328377083506	0.05462359760055928	0.027860760800794596	0
