TE	0	1	2	3	4	5	6	7	8	9
0	0	0.005900963262374585	0.027670396116707262	0.019215080197669928	0.035986928216981906	0.029993871634105825	0.06272024493736628	0.07479278361454028	0.014871263968134544	0.013521846855448742
1	0.0159515196474969	0	0.02373458360764836	0.012915529703065875	0.018742008002985887	0.014867450254067405	0.03797526627430582	0.06027230151737009	0.012902767511959918	0.014823318728059197
2	0.02816705273919897	0.028656787145260536	0	0.0242500614905778	0.05387489567536483	0.04096058376647519	0.05387841701571702	0.059221209389206636	0.01850643617217879	0.006084740567230743
3	0.014516459292363863	0.010116960581353404	0.028616920229126507	0	0.04767350606316305	0.04806040853795876	0.052966660671112616	0.05668561815685228	0.017107185385577973	0.00745918694210873
4	0.025717348636766012	0.007069916595983366	0.034405607875604094	0.019564551273961065	0	0.15351114690889456	0.07991004183593677	0.06933673313564345	0.02694158969862524	0.01032755172328296
5	0.007674538254556978	0.008662478604507634	0.0345529230268436	0.019480119189607365	0.1486351539605529	0	0.07868764351680409	0.08394412397864816	0.017936498751549502	0.0023880141265056275
6	0.013528120304008736	-0.0016601969545990123	0.020975060759642495	0.01869284656746151	0.09751042402927189	0.07160985406612035	0	0.12190637900881385	0.017897569994539543	0.011472002796693526
7	0.013105968722841024	0.010170306498441493	0.014959358119578117	0.016146631325430216	0.09525298627913671	0.09049875384990858	0.1290009430614988	0	0.027220263208646657	0.009826614199596363
8	0.021463888518744298	0.01708203722741129	0.02494057465700401	0.015289776874011021	0.07898993436409475	0.0896427989696563	0.08294648120277263	0.1182870205696369	0	0.021752708164721576
9	0.016568849365596695	0.02886883322487416	0.024360380268876304	0.02244267889374737	0.04718596764558427	0.0459987885030119	0.07104902342575946	0.07860001412299626	0.0219066207441393	0
