TE	0	1	2	3	4	5	6	7	8	9
0	0	0.0018864406064301891	0.09131191327962628	0.06290301294912658	0.02342327192205746	0.02691263160116774	0.01898509830084582	0.041620413022883974	0.03140497519285616	0.022341823638394754
1	0.008465882008444732	0	0.07493570050640279	0.05915572134489085	0.0077083240801825385	0.0013084341091601861	0.012942820719537045	0.02732142822108516	0.03576727774143404	0.036628120125966
2	0.05216428968219954	0.03175056057074997	0	0.06255694317390997	0.021202085288063312	0.025938513940072128	0.021444684855591513	0.026651948959888414	0.04255596252951348	0.02662169028651173
3	0.06891494897682131	0.03664612082008587	0.09620712408587302	0	0.020314561138323698	0.032911702188821994	0.01595981400367304	0.025563676862919098	0.035085231956131176	0.020131225757751652
4	0.07303726266358898	0.0026417128292388725	0.1256656179787469	0.08019824799621228	0	0.0595523870247003	0.023613317643576263	0.051688650459838746	0.03570439267646836	0.0028552771465681854
5	0.050774756820198115	0.008573900890425697	0.10586255575070956	0.06911842677531373	0.04562212331307695	0	0.030815724172278024	0.02629223822642496	0.01651501134102879	0.003471220908462526
6	0.0673975072148921	0.0016419503246185	0.10000680584342465	0.0708956208626239	0.026243688485243968	0.042451134348845655	0	0.0572084555328442	0.039370136523577556	0.011521510782950366
7	0.061138354903227894	0.014904737258137603	0.07270843105937144	0.07172316030042056	0.017237968185455636	0.025592904980373154	0.03152050412831916	0	0.019885819166330483	0.021189643412178008
8	0.06217583177503836	0.02882186532637715	0.09812069765310832	0.0691063076747018	0.025378284382247294	0.03418173414113951	0.03466621492915972	0.04369539640446692	0	0.01860431253136458
9	0.05466038211427688	0.022377013820091413	0.10555444559293849	0.05967912937436476	0.010332174839125333	0.01708900630396194	0.030076279030378114	0.05451112697310676	0.027282953013320562	0
