TE	0	1	2	3	4	5	6	7	8	9
0	0	0.0019142877997254375	0.058440280409221175	0.026239142084959217	0.055836443359860585	0.049150106690818735	0.06971204625007667	0.11942133139084367	0.01753880972250981	0.009934030969541053
1	0.008805347911714861	0	0.05011766855780765	0.02138989434247556	0.013123425783682361	0.005143404479973984	0.025820531237758657	0.06865778039962077	0.02114097260516196	0.01609545929964067
2	0.038035069274744995	0.033481685569390164	0	0.03245660555575006	0.070862806642045	0.07232248853915257	0.0862214841231659	0.09875584400732605	0.028814163810588666	0.0086843554361384
3	0.021284491949264097	0.027038276257034716	0.03468126107392494	0	0.07114936791135584	0.06538352491901261	0.06028027597371851	0.07564816734446807	0.0289996726579163	0.009397556304432257
4	0.0420760555414397	0.00506669009371357	0.054768319176878466	0.03511712436048744	0	0.12623179568644213	0.1313683996206323	0.09661412828402074	0.025483773105050584	0.0018803888784530327
5	0.019026866494811046	0.009249702366315154	0.050103326746896375	0.04163640953532082	0.13481434345700308	0	0.08724109105372857	0.10015051789856633	0.018162723442447157	0.001527800104554591
6	0.0369117084979406	0.0014515524349062274	0.04435674956467954	0.02560847602799853	0.08916615196986834	0.0763589908394289	0	0.12194517404194206	0.012538845134351566	0.01057944114350016
7	0.033714027156285284	0.01226739180349428	0.03339011493858277	0.04576836590257784	0.10116052664748103	0.07534156690922147	0.10825987001969777	0	0.033679020424084695	0.011526179429094825
8	0.04279110675500526	0.024582368395820408	0.04311019644798715	0.03688185708390995	0.08410751259038783	0.08780814623535584	0.08992748500667087	0.1303307846957851	0	0.016495853349012168
9	0.02810339040944378	0.024172748665412958	0.05061235275495177	0.025746704925904158	0.038275814919443554	0.034924473859434646	0.09700064994282298	0.10570714130342829	0.019859716072067893	0
