TE	0	1	2	3	4	5	6	7	8	9
0	0	0.0034492575259755104	0.07834383925377868	0.040120451645884986	0.03714398218555921	0.04039393892798974	0.05284925007949651	0.053023549961432076	0.009062560541808299	0.009370521605488414
1	0.01227122565237723	0	0.07546633462175854	0.043820257375629654	0.006296803042462927	0.007859033419450859	0.02064655759715039	0.028012353053776473	0.012862583145729046	0.013267291657423125
2	0.05431645041559299	0.04227787277787779	0	0.04709741328563607	0.04978835698163158	0.05828125990105055	0.07523044624779399	0.0570291887587068	0.009138434759765644	0.01780202436286872
3	0.04660930925110624	0.032049448369657424	0.0685021426573605	0	0.058287227859866994	0.06297098603044975	0.06665246475095968	0.08361826523355716	0.025886590997691698	0.018128742162627897
4	0.03274477955666637	0.004110039595144007	0.04975200040404546	0.050725945130151266	0	0.08742424069888506	0.07272204234607811	0.08543229222659797	0.014558862190256277	0.003077157150648842
5	0.044127682508058284	0.0043066791943628885	0.07665841060187498	0.05626155111264937	0.08886023027483457	0	0.06940771150043461	0.06604977239119982	0.010741670683245504	0.011382298682244963
6	0.050452067650798696	0.008573693021782151	0.06931342787274003	0.061303600803124386	0.05343763906771694	0.057689013805934934	0	0.09079127612639541	0.02226823025661081	0.014960576109426112
7	0.032027613501903106	0.008935184013967767	0.05515116727387901	0.047584857688764505	0.04391754486038677	0.06687046933874512	0.08046504751789868	0	0.023472563248890306	0.02443946467562664
8	0.04314479508955483	0.02333091676400062	0.06990480494384473	0.03693628184584103	0.06620830365886982	0.08063510224392441	0.099447559656312	0.09836291153699303	0	0.017402749641467066
9	0.03333466280902886	0.0247481805539243	0.061885439324212345	0.041009566586920884	0.017202912974627373	0.017146435952519246	0.09058378619824387	0.07846355303502231	0.007335389137642558	0
