TE	0	1	2	3	4	5	6	7	8	9
0	0	0.0057076571686558	0.09712323835662538	0.07323774394642989	0.022173393630134118	0.029610489554276042	0.034406421471101505	0.021019894496987303	0.03175111087436834	0.020861721627600974
1	0.006479156327169355	0	0.05130257465324562	0.05807122518006217	0.004641302265136	0.008147340001746578	0.014798820452959983	0.013417896644646083	0.028378861290296716	0.023765696003810205
2	0.043182731262886805	0.04096118747110055	0	0.0678202292141462	0.023496743804918157	0.03469495631120635	0.03137509490321168	0.026173667471986514	0.01983153500236719	0.024902457719491247
3	0.06514022477916903	0.04283469538042774	0.09088564586127608	0	0.02775887994226817	0.04171834737315887	0.032851101786262826	0.032448118605638614	0.03185464140750656	0.029384777303237356
4	0.06482848625693671	0.003588213302439621	0.0893690293228903	0.07275222698996346	0	0.05628765325986446	0.031904601877352334	0.059530106629285186	0.01899986384876431	0.0017286863831742782
5	0.06308893616231794	0.003870917977203219	0.11548557278119143	0.09169072650605936	0.04963992659829109	0	0.037344744800749036	0.02895030082777526	0.024831546940359932	0.008288211076872866
6	0.06161363467059737	0.007472175029570853	0.08860763179222209	0.07487989434495959	0.015424597714344738	0.02797766258758648	0	0.045404886357761944	0.030062417454141177	0.01764872513861683
7	0.04945266393843625	0.0076103774176025825	0.0889468160241055	0.08208133924882946	0.021516550756989595	0.03376745012630359	0.04151245858905753	0	0.029404300522362255	0.02490008815750299
8	0.03179737276362367	0.021992202353692196	0.09641356701974749	0.06747085029740467	0.018104605465991835	0.026505602947888694	0.021228495604481725	0.03927819024077153	0	0.01486251817514662
9	0.029813903610866496	0.03064552598556272	0.0805171073115617	0.07541258783598667	0.0137479994258793	0.010412773137145377	0.03732493178168116	0.033189002771838616	0.015291620508802927	0
