TE	0	1	2	3	4	5	6	7	8	9
0	0	0.01339026214096189	0.01962075108112304	0.02850875664175994	0.049048400817971335	0.05848959167666368	0.0444180424867564	0.07297885816521998	0.007564703626755262	0.015435653479158007
1	0.030707798351919214	0	0.029112412018542283	0.031200132783714696	0.04270345369624989	0.043091084026642544	0.04220272692241316	0.06109878719428887	0.014046701355298888	0.01862052141239454
2	0.04800214442287937	0.03359996521203898	0	0.03749026711054357	0.044079453153687824	0.04884064296863272	0.051256980191419325	0.05771957549009949	0.010773053332074903	0.009123797003142755
3	0.026099858957003765	0.019126002175545553	0.04297605530457252	0	0.05387085633818423	0.04913395572856629	0.07391871685894479	0.07061745519988961	0.022988687650575004	0.011200751457337446
4	0.021504432174596175	0.0156932449068035	0.021422472759938957	0.01204452318191802	0	0.2651365130989984	0.08980720387711236	0.1005787475949577	0.03886948843629645	0.007152979833776399
5	0.0206375270022719	0.018393828941074296	0.03371421716407291	0.020966754758698282	0.2857793777169719	0	0.09140755852440823	0.08155859890699789	0.014117895007738145	0.027899321931860455
6	0.029000729588435407	0.006289462701468447	0.0318205776411649	0.022195909804909292	0.10973280719930781	0.15278584492593625	0	0.2198704780602535	0.02334710157462867	0.008531299275905273
7	0.020158285177631897	0.023663158596247992	0.02230910843071737	0.022967145180362192	0.15327877441801502	0.10395726974372584	0.20743167623335554	0	0.02250409865391434	0.02829558490651859
8	0.021891298283280833	0.028499057263788527	0.02153473015819513	0.023357937196259768	0.09698121643071597	0.07267626332507848	0.057784477943515836	0.0644932247317881	0	0.023745644407826484
9	0.03291142052853146	0.03811914170585051	0.012414424610106358	0.01603489229348913	0.07800062052714651	0.08340348929669994	0.04750530431117968	0.04714002728717265	0.02310551031609648	0
