TE	0	1	2	3	4	5	6	7	8	9
0	0	0.00531311924696306	0.067507652925374	0.03685267495579263	0.05383501527799672	0.04685360602292565	0.06710361681977846	0.08136315648779238	0.007519454731491026	0.009845042160678845
1	0.013067305352154213	0	0.0655843630047705	0.04554975128684894	0.010749086636101609	0.010222794332855662	0.02960511125802824	0.03407159276743841	0.012341008818302206	0.01260650984557414
2	0.05382381454747008	0.025956595900210364	0	0.047651641862613656	0.08421687486312897	0.06443036505396288	0.09018858739280203	0.08931962579994865	0.011394435245236381	0.008712972488717318
3	0.04423206351269846	0.0319522850471754	0.04863621127068861	0	0.07994419544367357	0.07461341355203777	0.07235607322881406	0.11534805416816404	0.0213995548062916	0.004675904162031836
4	0.028406150557440314	0.005868474657267214	0.04134554425162528	0.045782875912151785	0	0.12527748735585867	0.10945736987035516	0.10945415503618557	0.010297752666560698	0.0036085487162187467
5	0.035052741598271986	0.006047532876836524	0.059849872983809005	0.03184991040473682	0.12473093928877076	0	0.09370006087118586	0.1133769271554188	0.008264090436690689	0.013724693965909819
6	0.04850271409261828	0.0037719035720534203	0.06677177402347624	0.04391595980315914	0.07987433755221898	0.07386270941273257	0	0.12323555558104293	0.01185419772519133	0.011419453620074476
7	0.029564669569403644	0.008318862701052318	0.035460898739889286	0.04551946174316029	0.0910938578941322	0.08937692474312202	0.11630736644437535	0	0.02434104549317374	0.023253625424573703
8	0.034651827131861185	0.020472006298090418	0.07093201562665101	0.03518120193841159	0.09854096645640636	0.08594462536499209	0.13297252919809693	0.12658547791574182	0	0.017826994358801466
9	0.03083411425444057	0.02725565841147108	0.052916844732129875	0.03912516092025332	0.03035302490104629	0.027760961660700398	0.10844545268327707	0.10888269633698226	0.00923699928005483	0
