	dim1	dim2	pt
E727_721	8.924222	10.640872	0.72189
E748_436	4.3299274	-2.1972756	0.43574
E816_72	9.966443	-17.37417	0.07028
E740_850	-20.145897	6.6549597	0.85141
E638_917	-15.78545	3.8606567	0.91867
E844_112	7.298007	-14.286244	0.11044
E603_324	4.0337353	-7.8146734	0.32329
E189_618	-13.289228	3.1979618	0.61847
E234_818	-14.980269	4.261882	0.81928
E441_956	11.17202	16.439903	0.95783
E966_934	-21.163519	6.4082427	0.93574
E113_785	9.622923	15.646157	0.78614
E327_137	9.475117	-16.877813	0.13554
E55_835	9.699213	16.259295	0.83635
E818_566	-8.084351	-0.48283026	0.56627
E786_508	-6.9840436	-1.0616932	0.50803
E668_463	6.5108666	3.4794874	0.46285
E503_378	-1.5655787	-4.8443933	0.37751
E741_782	-13.470548	3.472588	0.78313
E567_881	3.8556616	-7.2535605	0.88253
E859_942	10.763395	16.592072	0.94378
E391_420	3.2803783	-2.8967698	0.41968
E641_88	10.4434395	-18.039818	0.08635
E500_535	-6.4949985	-1.1064672	0.53514
E39_545	-11.017513	0.7412168	0.54518
E222_12	12.286144	-18.101776	0.01004
E123_195	3.6291847	-8.042681	0.19378
E399_129	9.654841	-16.812965	0.12751
E650_520	7.9010653	5.6015205	0.52008
E229_51	10.414217	-18.470049	0.0492
E192_113	8.687846	-18.076857	0.11145
E794_359	-0.11913836	-5.3822255	0.35843
E504_773	9.698809	14.690662	0.7741
E174_402	4.8309927	-1.3715874	0.40161
E263_323	4.887473	-0.77643377	0.32229
E231_970	10.099997	16.532326	0.97189
E797_998	-19.567375	5.1830387	1.0
E517_311	3.7509496	-2.5590699	0.31024
E762_9	11.69088	-18.476866	0.00703
E896_815	8.47056	10.803326	0.81627
E133_918	-19.59707	6.2986465	0.91968
E22_317	-4.802861	-2.8616607	0.31627
E925_132	8.057038	-14.6475525	0.13052
E501_724	-13.265867	2.8018963	0.7249
E942_430	-0.5534845	-3.8891876	0.42972
E262_760	-13.3678875	3.1167996	0.76104
E851_451	5.937566	1.423018	0.4508
E142_637	7.3518834	4.8763514	0.63755
E495_176	5.848673	-13.256837	0.1747
E32_127	7.988035	-17.87577	0.1255
E406_686	8.077403	8.58469	0.68675
E680_908	10.361514	15.887959	0.90964
E876_211	3.081016	-7.261105	0.20984
E250_223	5.4949636	-10.693214	0.22189
E640_141	6.209855	-14.086392	0.13956
E675_577	7.0390105	5.258566	0.57731
E929_679	-13.683856	2.92323	0.67972
E298_836	11.20934	15.68012	0.83735
E585_574	-10.737953	0.22829601	0.5743
E418_617	-11.586969	1.2058209	0.61747
E160_716	-10.264473	0.48098633	0.71687
E769_272	4.4814606	-7.744981	0.27108
E745_428	6.042584	1.710864	0.42771
E552_306	3.8127415	-2.8002517	0.30522
E479_340	-2.7929273	-3.4887187	0.33936
E128_602	-10.302555	0.07273323	0.60241
E179_486	7.8946605	5.177723	0.48594
E358_938	10.3742	16.786367	0.93976
E360_849	-20.762169	7.241652	0.8504
E204_39	10.460641	-17.986221	0.03715
E363_575	8.047242	7.444469	0.5753
E485_884	-20.22456	7.150255	0.88554
E890_883	-20.895508	6.480466	0.88454
E535_338	1.0832325	-5.552243	0.33735
E611_190	4.6892796	-10.769642	0.18876
E661_364	4.9049506	-0.03172045	0.36345
E716_906	-16.282383	4.150349	0.90763
E388_343	3.9005044	-2.8738258	0.34237
E372_594	7.8075337	8.353444	0.59438
E525_35	9.598123	-18.280893	0.03313
E66_23	11.787075	-18.359915	0.02108
E595_957	9.537696	16.057314	0.95884
E842_712	7.8045645	7.7748384	0.71285
E717_538	-8.96128	-1.0220041	0.53815
E913_808	9.738574	15.001772	0.80924
E260_578	-12.697548	1.5366063	0.57831
E324_780	9.915338	13.920097	0.78112
E597_140	6.559329	-13.037052	0.13855
E228_76	9.109391	-18.015877	0.0743
E497_613	-8.413476	-0.99933034	0.61345
E343_788	10.266482	15.749368	0.78916
E900_600	7.9641643	6.4344835	0.6004
E146_992	10.278521	16.102093	0.99398
E369_304	-0.50621915	-4.574277	0.30321
E531_998	9.997659	16.772312	1.0
E138_851	6.002845	-12.3902645	0.85241
E98_815	8.918731	16.603447	0.81627
E891_476	-2.6727858	-3.75571	0.4759
E902_497	6.9366813	4.853357	0.49699
E469_24	10.247326	-18.58631	0.02209
E777_770	8.786276	11.459731	0.77108
E132_216	4.5983353	-11.497226	0.21486
E599_614	7.869538	9.910274	0.61446
E857_254	5.732082	-10.839013	0.25301
E458_267	4.8435664	-10.293039	0.26606
E907_906	10.049492	13.890799	0.90763
E92_507	-8.014974	-0.9815451	0.50703
E987_358	-0.8692866	-4.908996	0.35743
E78_378	5.5168843	0.81710625	0.37751
E286_623	9.184228	13.090304	0.62349
E227_422	4.147678	-2.1259348	0.42169
E422_107	7.8023105	-17.545212	0.10542
E88_331	5.281758	-0.120496154	0.33032
E339_194	5.6812253	-11.47473	0.19277
E822_662	-11.466078	0.7432892	0.66265
E238_972	11.352477	15.854429	0.9739
E785_471	13.300457	-18.268398	0.47088
E828_85	7.667991	-16.521467	0.08333
E997_187	6.2045336	-11.367945	0.18574
E377_838	-19.760017	6.627498	0.83936
E454_573	7.0615277	4.601205	0.57329
E865_986	9.452788	16.459084	0.98795
E932_180	6.0324106	-14.814613	0.17871
E819_569	7.1823025	5.2388883	0.56928
E2_598	-10.412181	0.341689	0.59839
E347_693	7.6519785	-13.668061	0.69378
E464_791	11.190239	16.343672	0.79217
E757_526	7.8412375	4.6843557	0.5261
E904_548	7.7559814	5.8474874	0.54819
E122_3	12.398826	-18.314138	0.001
E150_145	10.32015	-16.71548	0.14357
E708_111	8.677557	-14.9433565	0.10944
E790_274	3.675654	-6.426003	0.27309
E289_509	8.144531	8.165799	0.50904
E714_629	-11.01716	1.5515012	0.62952
E407_918	-20.431047	6.930451	0.91968
E950_757	-14.7235985	3.5185099	0.75803
E371_980	9.753582	16.066006	0.98193
E703_193	3.3925154	-7.7273264	0.19177
E667_107	6.7375364	-13.475965	0.10542
E591_695	-15.835554	4.8052616	0.69578
E4_103	8.577945	-17.152859	0.10141
E543_846	9.6811495	14.103989	0.84739
E800_76	9.08532	-17.66654	0.0743
E172_75	9.444257	-17.63877	0.07329
E940_557	7.2817545	5.6468153	0.55723
E860_65	9.876564	-18.116814	0.06325
E558_348	1.4122548	-3.451096	0.34739
E102_522	7.175886	5.701911	0.52209
E384_592	8.187873	7.328209	0.59237
E103_472	-6.12195	-1.4437578	0.47189
E457_803	-19.829865	5.614264	0.80422
E202_152	6.713828	-14.338861	0.1506
E411_697	-14.800938	3.3179865	0.69779
E994_19	11.741697	-17.95127	0.01707
E735_834	-17.162542	4.743926	0.83534
E683_235	3.9014494	-7.9257092	0.23394
E90_607	-6.3907638	-1.1814443	0.60743
E267_98	9.987299	-16.914366	0.09639
E271_862	9.215688	12.192992	0.86345
E334_274	3.9406404	-7.9148145	0.27309
E993_172	6.4926066	-12.39887	0.17068
E58_813	-15.156687	3.9893646	0.81426
E903_256	1.6648276	-4.018935	0.25502
E773_818	10.476568	15.015999	0.81928
E685_970	-20.655989	6.530197	0.97189
E33_17	11.248741	-18.097755	0.01506
E814_635	-9.824019	0.6394057	0.63554
E961_486	6.116901	3.3130696	0.48594
E731_610	-11.99753	2.2062333	0.61044
E108_219	3.1390042	-8.155397	0.21787
E188_278	-0.94097424	-4.402651	0.27711
E111_882	10.711616	15.996632	0.88353
E885_730	-13.870995	2.6160915	0.73092
E508_981	-19.960617	7.1681585	0.98293
E895_399	-4.9411335	-2.899373	0.39859
E56_713	8.567081	9.709609	0.71386
E162_900	-16.380238	4.697168	0.90161
E155_148	4.4668612	-9.650778	0.14659
E312_613	-12.066976	1.1364899	0.61345
E436_276	4.1642714	-2.4860337	0.2751
E869_449	6.4066367	3.3502624	0.4488
E953_175	5.7721176	-12.953389	0.17369
E383_405	6.343884	3.409458	0.40462
E933_713	-14.133897	2.570108	0.71386
E837_228	3.4332128	-7.912731	0.22691
E835_469	-5.1320143	-2.3329787	0.46888
E958_646	-11.642363	0.7953726	0.64659
E758_927	10.716559	15.4672	0.92871
E928_503	6.9220395	4.27357	0.50301
E49_956	-19.28492	6.398313	0.95783
E118_61	8.924834	-17.389923	0.05924
E556_142	6.5278826	-13.691265	0.14056
E322_630	-11.277141	1.7511235	0.63052
E296_48	9.782097	-17.771645	0.04618
E408_471	6.630532	3.7879753	0.47088
E620_660	8.764064	10.625867	0.66064
E999_991	-21.347162	6.1360464	0.99297
E613_759	-18.865881	5.786677	0.76004
E666_89	9.516613	-16.655249	0.08735
E840_772	9.18869	13.866641	0.77309
E783_34	11.218494	-18.515696	0.03213
E767_157	7.1271696	-12.586475	0.15562
E168_923	10.416775	15.10926	0.9247
E320_613	5.605384	-13.6229315	0.61345
E89_202	7.0337696	-12.42609	0.2008
E258_519	7.5920634	5.2366567	0.51908
E607_382	5.4988756	-0.9431306	0.38153
E996_203	4.015017	-7.782259	0.20181
E981_567	-6.228388	-1.2191081	0.56727
E983_501	-7.9886823	-0.73154205	0.501
E488_105	8.380738	-14.732156	0.10341
E490_904	9.54483	14.612187	0.90562
E702_737	7.98239	8.598877	0.73795
E319_266	4.015937	-6.8416104	0.26506
E318_504	-5.6344156	-1.7871957	0.50402
E612_716	8.394506	9.036396	0.71687
E665_746	8.960473	11.936245	0.74699
E738_474	-5.5565724	-1.4562488	0.4739
E205_320	0.33719975	-3.884953	0.31928
E602_423	-6.155373	-1.3233255	0.42269
E333_276	4.7290745	-10.795054	0.2751
E836_687	9.812165	13.749438	0.68775
E600_14	10.722131	-17.61347	0.01205
E959_59	10.508279	-18.71685	0.05723
E161_98	7.588838	-16.675747	0.09639
E115_112	7.049118	-13.194911	0.11044
E461_570	7.763985	6.5576777	0.57028
E970_524	8.184524	6.5028577	0.5241
E998_569	-10.078227	1.0571066	0.56928
E653_686	8.34931	8.641553	0.68675
E720_204	5.094499	-12.384119	0.20281
E709_941	9.576736	16.038244	0.94277
E223_100	6.474192	-12.94823	0.09839
E40_476	6.8659415	4.1339493	0.4759
E167_288	3.8483717	-8.367602	0.28715
E279_229	4.069167	-6.41344	0.22791
E803_423	5.926955	1.2788969	0.42269
E514_745	-19.466389	6.2707253	0.74598
E493_995	-20.885359	7.2668457	0.99699
E449_812	9.787609	13.315197	0.81325
E140_789	9.34977	13.267328	0.79016
E184_499	-6.942014	-1.030596	0.499
E414_968	-18.242226	5.7233734	0.96988
E729_706	7.575986	7.2736506	0.70683
E580_769	-16.854609	4.1623344	0.77008
E375_640	-11.068324	1.4833412	0.64056
E561_549	-8.872158	-0.11091013	0.5492
E805_113	9.580229	-16.05705	0.11145
E771_458	-5.026987	-3.0527885	0.45783
E310_282	3.4329677	-7.1159177	0.28112
E847_69	9.617422	-17.03764	0.06727
E534_554	7.2648263	5.221172	0.55422
E635_77	8.673665	-17.133284	0.0753
E542_122	5.193171	-14.363984	0.12048
E634_12	12.292844	-18.359318	0.01004
E97_32	10.434757	-18.662798	0.03012
E275_889	-19.369724	7.17038	0.89056
E86_647	-15.713795	4.693436	0.64759
E68_772	9.741302	15.627882	0.77309
E197_108	8.401535	-15.883728	0.10643
E947_347	0.6291595	-4.2494345	0.34639
E344_540	-7.9843283	-0.31748328	0.54016
E417_948	-16.753475	4.3512797	0.9498
E643_362	-2.7633262	-3.4880874	0.36145
E0_507	-5.092848	-2.6291401	0.50703
E278_190	5.118925	-10.425192	0.18876
E927_426	6.199158	2.5316203	0.4257
E200_859	9.734371	12.783071	0.86044
E402_820	9.337054	13.213825	0.82129
E195_746	-16.140917	4.5872903	0.74699
E177_114	10.004438	-17.474733	0.11245
E423_591	-10.939703	1.0557513	0.59137
E218_352	-4.0582623	-2.9293005	0.35141
E825_722	-14.166036	2.7140176	0.72289
E587_858	3.6692724	-7.6778817	0.85944
E813_39	9.355594	-18.361996	0.03715
E352_446	-4.0910597	-3.01089	0.44578
E287_61	10.295808	-19.26358	0.05924
E616_178	5.1947126	-12.979613	0.17671
