1.1719588,0.21997264,0.021284888,0.007828732,0.0130192395,0.02479906,0.009034139,0.41135433
1.2552204,0.16409555,0.0005061651,0.0082346015,0.009217971,0.00942076,0.0020541812,0.51057786
1.2034211,0.40538868,0.016901594,0.032726865,0.031519346,0.004398984,0.0014688438,0.7594425
1.0399,0.20293283,0.03231774,0.014174146,0.009336892,0.0040336414,0.009275809,0.35840547
1.4637226,0.23523945,0.004716682,0.017366447,0.02453818,0.018992772,0.024924854,0.5047005
1.4485099,0.29668087,0.032583673,0.009747275,0.00016106988,0.0008788473,0.024308309,0.7419381
1.3973023,0.35400587,0.00023697768,0.0023035484,0.020806406,0.012673789,0.0037703365,0.94859713
1.3802758,0.3188975,0.007128578,0.0024970565,0.0027733813,0.03940504,0.00091040425,1.1987823
1.5774208,0.4507879,0.023217117,0.012136411,0.0014885174,0.048523422,0.028343553,1.0542443
1.3956819,0.8719754,0.0009263312,0.03390525,0.010498581,6.484441e-05,0.001651572,0.88902533
2.1354444,0.026420955,0.00014837715,0.057309024,0.0067418893,0.09306936,0.0049453247,1.2061199
1.8801079,0.5283122,0.024524268,0.019419877,0.065410145,0.028029863,0.029749716,1.3436083
1.7889256,0.541334,0.013337801,0.0989248,0.06074339,0.0050152605,0.018929794,1.4131047
1.6210976,0.5282466,0.008096517,0.0077360854,0.0019265315,0.014995556,0.010868392,1.5115409
1.4797586,0.9951366,0.029252125,0.013183045,0.0063082883,0.0434741,0.09453803,1.0429668
1.7861744,0.6469564,0.010943184,0.030599637,0.018929547,0.0037167652,0.003106732,1.4898939
1.9964477,0.5450032,0.0008580307,0.008317169,0.008208292,0.022591561,0.005124825,1.6144081
2.2732365,0.32174033,0.06254056,0.0010593127,0.024153836,0.09473524,0.02176553,1.4818372
1.7950597,0.91087675,0.035527136,0.03547443,0.023109967,0.022352764,0.0027026832,1.3667568
2.0440168,0.63177395,0.0019534277,0.065391734,0.0020275714,0.0063044117,0.026259962,1.5396668
2.1422427,0.16636306,0.023176145,0.018063515,0.082676336,0.008376602,0.0007665413,1.655334
1.5891314,0.9558954,0.0051396997,0.038026825,0.011620288,0.006105067,0.012083666,1.5848112
1.8711042,0.25126815,0.038106937,0.0015743915,0.04056606,0.0017397744,0.043338418,1.9657508
2.0984366,0.69903415,0.008759548,0.0059437016,0.006480316,0.0014710344,0.002700983,1.8188542
1.8291004,0.95149577,0.0007660277,0.0035921298,0.011459146,0.0072254967,0.0026898258,1.6009358
1.5551622,1.2070656,0.027360309,0.025243644,0.0011486063,0.0009642675,0.0023768914,1.3835146
1.6671165,1.2709252,0.006573661,0.066449106,0.010676459,0.008306755,0.024729984,1.2462755
2.3213618,0.7624395,2.1053618e-06,0.016575133,0.010377424,0.06553886,0.008811149,1.7737266
1.7549331,1.2873396,0.018012425,0.011095118,0.0044492222,0.022278557,0.019020118,1.2812376
1.7502539,0.6159101,0.022197908,0.061136767,0.10525365,0.032851912,0.046811048,2.3081017
2.6072006,0.98313844,0.047301054,0.008433059,0.09225835,0.005081746,0.0049007894,1.6365302
1.9914623,0.9988597,0.0033092883,0.013791971,0.001429941,0.020891318,0.003096955,2.005431
2.393945,0.89049506,0.0040805973,0.0057427655,0.022581492,0.0052016815,0.02571408,2.099294
1.6368543,1.1241819,0.02039234,0.0044960813,0.0039474447,0.014654222,0.023855502,1.7663175
2.2267692,1.1180515,0.014795983,0.011243001,0.01917705,0.004328319,0.0073849666,1.822925
2.9031258,0.92026037,0.0009894682,0.0074705323,0.05846306,0.0054416945,0.0317705,1.7499506
1.7970455,1.2214278,0.008603502,0.0045338157,0.0052701687,0.0019426413,0.033656724,1.5430852
1.7834272,1.16625,0.054355614,0.0008667997,0.05445852,0.0014417181,0.09587436,1.8148656
2.128817,1.2542156,0.0034544806,0.0035598148,0.0912349,0.009183402,0.010026723,1.5655932
2.0651748,0.8496793,0.00069414964,0.019138299,0.014227298,0.043217055,0.0041297,2.355722
1.948805,1.2025635,0.016516238,0.026279265,0.031338226,0.04923846,0.0011542425,1.8466306
1.9626067,1.3842814,0.007591237,0.027447334,0.0074618068,0.01307522,0.010120738,1.4025917
1.474348,1.3938617,0.0026342007,0.019694328,0.0032044677,0.0027819208,0.007668321,1.5386542
1.8786198,1.2972411,0.011890145,0.025621274,0.08778233,0.0006925803,0.07564162,1.6277175
1.7756313,1.4513628,0.15202245,0.0058483337,0.0060544987,0.012649692,0.01127443,1.2965591
1.7421538,1.4607575,0.046687942,0.010850196,0.0069334405,0.08150631,0.07696501,1.455631
2.2251606,1.2743053,0.0051317397,0.016732596,0.011063418,0.008923841,0.021271704,1.724286
1.6922793,1.1200209,0.039999954,0.11529385,0.002432806,0.012150502,0.0080737965,2.2076669
2.252201,1.3355606,0.00050244987,0.00580773,0.06412692,0.05451955,0.009227488,1.6387877
1.4309404,1.5451962,0.0069483463,0.0059513785,0.049356315,0.0023745452,0.006357287,1.6302806
1.663316,1.1641641,0.0019056967,0.04480841,0.0021368032,0.038890455,0.010299289,2.2210727
2.0714865,1.2772163,0.0344797,0.11380789,0.0032573335,0.01300557,0.014474751,1.8429002
2.019355,1.2763932,0.0027930078,0.032313082,0.048202846,0.011717039,0.011920715,2.139917
1.9234095,1.3336188,0.0005702674,0.014168107,0.001317219,0.005416952,0.026777364,1.700238
