	dim1	dim2	pt
E178_399	-0.4612665	18.385632	0.49937
E492_224	2.6611097	1.0927845	0.2798
E956_103	10.213858	-0.48001114	0.12798
E686_771	-0.66072136	20.338964	0.96612
E203_274	1.6859517	1.9054801	0.34253
E383_346	-13.616257	2.8842568	0.43287
E737_430	-0.54315865	20.880775	0.53827
E510_740	-2.759439	-13.375273	0.92723
E864_675	0.066454716	19.291405	0.84567
E343_233	3.9196866	-0.63342077	0.29109
E349_719	-14.811824	2.189872	0.90088
E188_56	15.166558	-5.490536	0.06901
E968_350	-1.1214128	12.036537	0.43789
E173_319	-3.1916337	-1.5403382	0.399
E607_676	-4.5622315	-12.380297	0.84693
E596_167	11.211519	-2.5259736	0.20828
E34_752	-14.640859	2.4477623	0.94228
E627_758	-4.310635	-13.176242	0.94981
E965_580	15.285188	-3.92389	0.72647
E688_286	-4.286895	-0.74699473	0.35759
E699_120	14.005873	-3.4079323	0.14931
E593_446	-8.479722	0.6535505	0.55834
E560_13	17.414076	-6.9080477	0.01506
E39_167	10.309124	-1.879821	0.20828
E12_279	-2.7619565	-2.2889204	0.34881
E60_777	-12.86691	1.0474263	0.97365
E972_407	-3.9508173	-0.057685923	0.50941
E774_426	-1.5154381	9.475773	0.53325
E973_93	9.619373	-1.3489636	0.11543
E949_458	-3.4460573	-6.0297627	0.5734
E6_166	9.7204	-0.66885936	0.20703
E663_446	-5.807859	0.32726815	0.55834
E717_328	-4.3990326	-7.0246325	0.41029
E507_336	-0.76937675	12.168764	0.42033
E614_219	1.6971035	0.977168	0.27353
E251_703	-7.320998	-12.705955	0.8808
E570_739	-4.813612	-13.374029	0.92597
E309_261	7.4215717	-3.1048918	0.32622
E141_739	-6.968557	-12.879346	0.92597
E837_325	2.5208638	1.5406532	0.40652
E635_788	-12.722612	0.7830564	0.98745
E420_373	-1.2729468	10.389996	0.46675
E436_530	0.77774304	20.027594	0.66374
E472_235	1.9905691	1.3474423	0.2936
E856_788	-1.0413091	17.270834	0.98745
E418_668	-13.247027	2.2933345	0.83689
E769_447	-8.812034	1.0619928	0.5596
E246_224	2.408389	0.33338577	0.2798
E191_8	16.999956	-7.819054	0.00878
E42_467	-7.3028193	0.71359885	0.58469
E771_780	-14.365734	1.7211559	0.97742
E447_299	-1.6258606	9.067937	0.3739
E935_187	8.776706	-1.4478614	0.23338
E131_590	-0.6884544	17.882566	0.73902
E505_11	16.560865	-7.0620184	0.01255
