0,188
0,201
0,224
0,226
0,269
0,330
0,376
0,414
0,427
0,484
0,507
0,549
0,550
0,591
0,593
0,635
0,640
0,651
0,661
0,719
0,727
0,918
0,919
0,965
0,171
0,174
0,405
0,496
0,499
0,529
0,637
0,660
0,761
0,772
1,14
1,76
1,90
1,104
1,107
1,165
1,192
1,196
1,353
1,386
1,388
1,500
1,590
1,611
1,671
1,678
1,774
1,777
1,801
1,803
1,816
1,832
1,867
1,933
2,284
2,314
2,375
2,540
2,595
2,712
2,778
2,115
3,19
3,39
3,47
3,178
3,182
3,294
3,296
3,316
3,442
3,483
3,589
3,649
3,682
3,695
3,725
3,775
3,789
3,790
3,827
3,843
3,851
3,884
3,984
3,994
3,25
3,34
3,69
3,83
3,158
3,189
3,199
3,303
3,425
3,509
3,655
3,677
3,715
3,751
3,786
3,866
3,897
3,905
4,8
4,125
4,159
4,209
4,258
4,259
4,274
4,275
4,324
4,389
4,408
4,424
4,446
4,473
4,547
4,654
4,664
4,689
4,720
4,737
4,769
4,826
4,879
4,949
4,161
4,181
4,310
4,605
4,731
4,767
4,849
5,64
5,126
5,143
5,225
5,230
5,241
5,355
5,392
5,470
5,513
5,522
5,531
5,534
5,613
5,619
5,687
5,730
5,828
5,874
5,892
5,895
5,945
5,960
5,973
5,75
5,121
5,208
5,217
5,338
5,354
5,565
5,592
5,615
5,646
5,736
5,809
5,815
5,924
5,981
6,29
6,48
6,77
6,299
6,315
6,385
6,466
6,475
6,493
6,532
6,587
6,602
6,617
6,623
6,666
6,753
6,779
6,862
6,898
6,912
6,928
6,935
6,944
6,980
6,286
6,709
6,807
6,876
7,41
7,90
7,104
7,107
7,120
7,192
7,261
7,295
7,353
7,358
7,386
7,455
7,514
7,614
7,678
7,747
7,748
7,774
7,845
7,846
7,867
7,896
7,926
7,933
7,14
7,219
7,232
7,281
7,671
7,690
7,777
7,808
7,816
7,987
8,55
8,159
8,161
8,209
8,258
8,275
8,310
8,324
8,389
8,402
8,408
8,424
8,446
8,473
8,577
8,654
8,664
8,689
8,769
8,826
8,879
8,927
8,949
8,243
8,403
9,51
9,52
9,62
9,94
9,166
9,210
9,249
9,276
9,285
9,317
9,343
9,441
9,478
9,510
9,656
9,662
9,688
9,702
9,728
9,800
9,810
9,812
9,818
9,825
9,293
9,594
10,61
10,62
10,115
10,154
10,167
10,235
10,293
10,432
10,510
10,540
10,574
10,606
10,711
10,763
10,103
10,391
10,778
11,19
11,47
11,99
11,111
11,117
11,124
11,178
11,260
11,296
11,442
11,485
11,489
11,579
11,609
11,706
11,775
11,783
11,788
11,792
11,827
11,843
11,871
11,884
11,964
11,33
11,69
11,70
11,553
11,610
11,638
11,773
11,786
11,796
11,877
11,897
12,35
12,81
12,139
12,245
12,264
12,274
12,298
12,309
12,382
12,401
12,422
12,436
12,545
12,547
12,627
12,705
12,714
12,737
12,759
12,821
12,858
12,861
12,913
12,922
12,36
12,236
12,248
12,278
12,335
13,72
13,73
13,94
13,157
13,250
13,255
13,291
13,431
13,450
13,456
13,474
13,481
13,564
13,571
13,588
13,620
13,644
13,679
13,710
13,780
13,848
13,959
13,966
13,991
14,41
14,90
14,107
14,165
14,192
14,196
14,219
14,386
14,388
14,500
14,590
14,611
14,614
14,671
14,678
14,747
14,774
14,801
14,816
14,867
14,896
14,933
14,777
15,51
15,52
15,86
15,94
15,193
15,255
15,276
15,341
15,441
15,564
15,571
15,662
15,691
15,712
15,728
15,778
15,780
15,782
15,810
15,812
16,17
16,82
16,128
16,194
16,314
16,337
16,373
16,413
16,508
16,612
16,642
16,752
16,805
16,840
16,859
16,902
16,909
16,921
16,223
16,237
16,284
16,448
16,853
17,78
17,82
17,194
17,223
17,267
17,337
17,369
17,373
17,413
17,448
17,508
17,539
17,559
17,612
17,642
17,752
17,805
17,840
17,853
17,859
17,902
17,921
17,237
17,479
18,28
18,35
18,65
18,81
18,264
18,298
18,308
18,366
18,401
18,422
18,436
18,437
18,477
18,525
18,538
18,570
18,704
18,708
18,757
18,759
18,768
18,861
18,913
18,931
18,162
18,236
18,239
18,335
18,533
18,694
19,31
19,47
19,66
