0	0.0
1	0.0006079377
2	0.0016097678
3	0.0030903763
4	0.0058926665
5	0.008561582
6	0.015789552
7	0.016743107
8	0.01957821
9	0.022831438
10	0.02520052
11	0.025469573
12	0.027284369
13	0.02886121
14	0.030933429
15	0.032151926
16	0.032302916
17	0.033803657
18	0.036451437
19	0.037464537
20	0.0405314
21	0.042853188
22	0.04417219
23	0.044873532
24	0.04838723
25	0.04949242
26	0.053303413
27	0.053325962
28	0.057024453
29	0.05928908
30	0.06350589
31	0.063854255
32	0.06610283
33	0.071009435
34	0.07119764
35	0.07219351
36	0.07242567
37	0.072988704
38	0.07345446
39	0.07467378
40	0.07478476
41	0.07867289
42	0.08085316
43	0.08180511
44	0.08655719
45	0.08757829
46	0.08895614
47	0.09001163
48	0.090141
49	0.09025394
50	0.091543004
51	0.09234329
52	0.09393463
53	0.09458701
54	0.09463466
55	0.09863606
56	0.10035155
57	0.10119892
58	0.101849504
59	0.103801064
60	0.10407046
61	0.1049286
62	0.10561662
63	0.106220774
64	0.107043475
65	0.10766473
66	0.10975733
67	0.110167615
68	0.11046015
69	0.1105968
70	0.11372426
71	0.11396282
72	0.11546915
73	0.11642332
74	0.11657184
75	0.11690809
76	0.11705968
77	0.120770544
78	0.121785484
79	0.12251916
80	0.12314636
81	0.1239577
82	0.12468179
83	0.1257894
84	0.12671222
85	0.12673333
86	0.12809873
87	0.12824616
88	0.13081434
89	0.13189608
90	0.13274069
91	0.13325348
92	0.13449475
93	0.1346543
94	0.13638566
95	0.13685523
96	0.13758953
97	0.13764897
98	0.13859546
99	0.13902174
100	0.13958484
101	0.1397976
102	0.140848
103	0.14104821
104	0.14302655
105	0.14304532
106	0.1433345
107	0.14362194
108	0.14416528
109	0.14488566
110	0.1454524
111	0.14649166
112	0.14675225
113	0.14731075
114	0.14761083
115	0.1479555
116	0.14942986
117	0.14985378
118	0.15019564
119	0.15078023
120	0.15087204
121	0.15109754
122	0.15155865
123	0.15202928
124	0.15263142
125	0.15286194
126	0.15288469
127	0.15289082
128	0.15336649
129	0.15430665
130	0.15534908
131	0.1578037
132	0.15991351
133	0.1612108
134	0.16183814
135	0.16277249
136	0.18137003
137	0.18468603
138	0.18897033
139	0.19610795
140	0.20048875
141	0.21093641
142	0.21382082
143	0.21439098
144	0.21448831
145	0.21574856
146	0.21969308
147	0.22145018
148	0.22400644
149	0.22674087
150	0.22801772
151	0.22966479
152	0.23119077
153	0.23697259
154	0.2407776
155	0.24330075
156	0.24562386
157	0.25089884
158	0.25120583
159	0.2531738
160	0.2573237
161	0.25924876
162	0.26446143
163	0.2704951
164	0.27976838
165	0.28010178
166	0.28149495
167	0.28399727
168	0.29136524
169	0.29140002
170	0.2921992
171	0.292929
172	0.293452
173	0.2937233
174	0.29728812
175	0.29836988
176	0.2988416
177	0.29893902
178	0.29951328
179	0.3030198
180	0.30306342
181	0.30310783
182	0.30509257
183	0.3074089
184	0.30752388
185	0.3076582
186	0.30807817
187	0.30811873
188	0.30941287
189	0.30995244
190	0.31025994
191	0.31069034
192	0.3121082
193	0.3128608
194	0.31399024
195	0.31498942
196	0.3171231
197	0.31933868
198	0.32021013
199	0.32109597
200	0.32117704
201	0.32154414
202	0.32189503
203	0.3219648
204	0.32263243
205	0.3227413
206	0.32281166
207	0.32287222
208	0.32292277
209	0.3234452
210	0.32346117
211	0.32349554
212	0.32350305
213	0.32389444
214	0.32483387
215	0.32521072
216	0.3253732
217	0.3254872
218	0.32557043
219	0.32573736
220	0.32619506
221	0.32630792
222	0.3268561
223	0.32721215
224	0.3275374
225	0.32759905
226	0.3277127
227	0.32864034
228	0.3286769
229	0.32885712
230	0.32887617
231	0.32945672
232	0.32954025
233	0.3296314
234	0.32979012
235	0.3306746
236	0.33103424
237	0.33112034
238	0.33160368
239	0.33180526
240	0.33237353
241	0.33244523
242	0.33427894
243	0.3357223
244	0.33620596
245	0.336501
246	0.3374512
247	0.33893016
248	0.34016082
249	0.34408584
250	0.34651303
251	0.34725907
252	0.35166162
253	0.35389
254	0.3721982
255	0.37568566
256	0.37632775
257	0.37807983
258	0.38081467
259	0.39921248
260	0.40610465
261	0.40937728
262	0.41928762
263	0.42031536
264	0.42241433
265	0.43782148
266	0.4572282
267	0.45828643
268	0.46073562
269	0.46780077
270	0.4688423
271	0.46949208
272	0.46995595
273	0.4738062
274	0.47722414
275	0.4822494
276	0.4868887
277	0.4876423
278	0.49436805
279	0.5014229
280	0.50818175
281	0.5171876
282	0.51724106
283	0.51889914
284	0.5198003
285	0.52131575
286	0.52184576
287	0.5223386
288	0.5226718
289	0.52275443
290	0.523217
291	0.5244018
292	0.524662
293	0.5248366
294	0.5258624
295	0.5260373
296	0.5289114
297	0.529856
298	0.53056794
299	0.53087455
300	0.53153366
301	0.53206784
302	0.532225
303	0.53308773
304	0.5333018
305	0.53359914
306	0.53431386
307	0.5347132
308	0.53527844
309	0.53545046
310	0.5355664
311	0.5364134
312	0.5365954
313	0.5366595
314	0.53691226
315	0.53694934
316	0.5369803
317	0.5371632
318	0.53746736
319	0.53759384
320	0.5379695
321	0.5379778
322	0.5380285
323	0.53805155
324	0.53813237
325	0.5382789
326	0.53833413
327	0.5383531
328	0.5383814
329	0.5383927
330	0.5384537
331	0.5386914
332	0.5387315
333	0.53874576
334	0.53882235
335	0.5390488
336	0.5392194
337	0.539555
338	0.5397572
339	0.5397949
340	0.5398761
341	0.5404044
342	0.5405072
343	0.54068726
344	0.5408582
345	0.5409217
346	0.54140526
347	0.5418774
348	0.5420317
349	0.5422898
350	0.5428216
351	0.543058
352	0.5442646
353	0.54645145
354	0.54750884
355	0.54892915
356	0.54942214
357	0.54955846
358	0.55468196
359	0.5593934
360	0.5595301
361	0.5608821
362	0.5612593
363	0.5643327
364	0.5671709
365	0.56860524
366	0.57058424
367	0.5717348
368	0.59017503
369	0.5940686
370	0.59579504
371	0.6017441
372	0.60178643
373	0.60464364
374	0.6062215
375	0.60640216
376	0.6096209
377	0.6105095
378	0.61194575
379	0.6123997
380	0.6130309
381	0.61324686
382	0.6136365
383	0.61364925
384	0.6141057
385	0.6143396
386	0.6156182
387	0.616464
388	0.6166843
389	0.61715055
390	0.61723995
391	0.61747783
392	0.6175963
393	0.61769116
394	0.61804074
395	0.61804175
396	0.6180982
397	0.6182176
398	0.6186233
399	0.6186327
400	0.61890125
401	0.61890805
402	0.6194168
403	0.61953014
404	0.61958534
405	0.6205203
406	0.62079847
407	0.6220406
408	0.6221921
409	0.6227296
410	0.62288827
411	0.62292063
412	0.6229426
413	0.6231236
414	0.6231351
415	0.623633
416	0.62564874
417	0.6257698
418	0.62577176
419	0.6258478
420	0.62680423
421	0.6274596
422	0.6275841
423	0.62786144
424	0.6287756
425	0.6302045
426	0.6306613
427	0.63078475
428	0.63099664
429	0.6310907
430	0.63116235
431	0.6316065
432	0.6323363
433	0.6326114
434	0.63271874
435	0.6329369
436	0.63348925
437	0.6338066
438	0.6350953
439	0.6351709
440	0.6352733
441	0.635387
442	0.63544035
