24,158,226,163,305,73,77,95,80,27,78,184,164,236,241,247,203,262
45,230,109,35,141,152,233,171,194,61,283,161,276,175,199,90,72,70
167,16,180,46,66,172,282,227,280,62,91,274,220,196,254,143,75,82
99,108,13,181,52,124,306,104,216,30,182,186,302,260,255,156,113,105
170,81,76,7,308,17,38,190,270,64,320,290,321,263,200,157,210,115
102,89,128,39,11,188,41,93,252,67,309,253,284,251,265,197,231,120
49,204,110,155,15,26,297,42,146,20,310,195,311,275,221,201,237,229
79,179,183,148,88,9,2,112,168,33,144,185,278,313,322,289,211,264
94,151,277,150,111,50,3,29,118,18,193,228,312,295,291,257,239,232
56,202,145,138,192,135,32,74,1,37,133,177,244,288,314,324,279,214
4,129,261,140,293,219,116,127,205,34,86,53,84,176,207,242,162,189
21,212,300,272,235,165,287,178,154,63,71,106,6,44,122,209,248,223
266,307,268,225,258,173,131,142,174,5,31,57,292,25,58,121,222,315
243,256,238,303,281,259,294,234,191,47,55,85,23,298,19,22,123,149
125,285,224,304,240,316,273,246,217,14,60,159,40,48,323,10,83,153
107,97,136,119,267,218,317,117,198,132,114,147,98,87,68,299,59,65
103,36,130,286,245,301,318,269,213,101,166,137,187,169,51,8,271,12
69,28,100,96,215,206,319,134,208,92,249,160,250,139,126,54,43,296
