81,119,186,112,272,114,121,151,47,94,72,149,169,235,277,184,196,245
104,118,137,42,218,154,177,190,141,64,97,302,295,309,255,187,67,28
126,46,18,9,39,139,243,157,202,30,162,305,314,311,317,278,117,178
54,147,19,71,70,145,160,165,87,33,179,289,290,322,266,257,156,209
52,158,127,48,167,10,3,195,113,25,175,316,313,323,182,251,303,217
82,197,153,95,49,68,4,96,125,26,228,194,221,310,256,308,252,250
76,181,84,214,53,15,200,1,51,27,59,264,296,315,287,300,304,306
83,173,191,129,142,73,29,16,140,40,100,260,246,324,239,229,215,259
77,172,188,109,128,107,34,63,5,23,159,248,267,320,225,298,241,280
93,92,74,75,199,164,50,143,21,60,101,223,238,307,269,270,271,226
105,111,88,146,234,263,58,135,155,62,65,38,115,265,284,291,237,261
80,262,292,220,99,171,254,110,192,78,56,2,22,31,205,301,318,279
131,224,207,130,293,208,35,152,98,69,89,103,253,11,85,242,273,297
133,321,201,268,240,185,176,236,216,41,102,138,32,168,7,45,204,174
90,212,211,286,227,281,123,274,108,44,116,285,91,20,219,12,106,222
148,213,232,132,319,244,294,161,230,57,198,233,122,55,14,166,6,79
136,61,163,247,231,275,282,193,210,24,86,249,258,312,43,36,144,13
120,17,183,150,288,206,189,170,134,37,124,276,283,299,203,66,8,180
