14,85,190,74,234,90,256,118,200,13,177,43,153,299,209,213,214,215
25,166,169,32,235,193,257,33,201,34,178,50,179,105,156,123,161,216
45,145,222,229,236,246,258,270,280,291,16,36,138,66,94,58,69,70
21,114,170,230,237,247,259,31,174,35,63,102,154,141,157,83,126,127
84,26,29,75,238,248,260,271,281,292,135,206,103,82,56,42,143,112
59,28,40,51,148,249,261,272,282,293,136,137,139,92,57,68,111,128
4,129,73,192,100,250,262,198,283,77,205,64,180,93,158,160,162,186
22,72,60,99,61,48,263,273,284,294,78,54,181,106,159,124,163,187
12,98,87,116,76,62,196,274,285,152,79,80,182,142,210,109,164,188
15,115,88,117,149,132,151,172,286,27,120,65,183,155,211,125,165,189
7,47,171,89,150,194,133,275,202,49,52,207,184,208,303,307,96,113
8,86,223,146,239,30,197,276,134,41,17,298,185,300,212,308,313,319
97,167,224,130,240,251,264,173,287,175,2,9,104,301,304,309,314,217
71,218,225,231,241,252,265,277,288,295,1,10,37,302,305,310,315,320
46,219,226,232,242,253,266,278,289,296,3,24,38,39,306,311,316,321
11,168,227,147,243,195,267,119,203,176,23,18,121,67,107,312,317,322
6,220,228,233,244,254,268,279,290,297,53,19,81,55,44,95,318,323
5,221,191,131,245,255,269,199,204,91,101,20,140,122,108,110,144,324
