309,190,128,196,62,239,212,219,241,314,227,185,143,36,25,135,112,38
287,183,184,297,136,156,101,172,145,283,181,66,39,23,88,170,242,262
195,316,225,264,256,142,92,159,126,260,233,53,19,5,7,74,251,216
266,224,305,204,238,167,125,228,193,301,148,76,30,3,73,94,182,160
218,231,255,319,139,298,277,131,174,258,120,14,9,1,147,111,56,171
230,214,215,281,317,192,279,220,151,254,80,106,99,11,61,29,81,127
318,149,237,134,313,299,102,286,207,310,191,49,15,10,47,20,34,13
247,163,154,189,234,323,315,244,164,271,202,91,68,2,50,67,107,31
263,176,141,200,222,267,312,253,243,304,155,82,33,4,86,26,69,28
269,188,221,199,129,186,284,252,308,291,197,104,65,12,44,32,60,75
324,217,187,177,78,70,232,180,146,302,235,250,211,41,42,64,124,72
321,85,52,108,178,179,46,168,140,272,276,248,295,268,123,22,16,63
162,89,110,165,37,95,226,203,201,322,320,265,45,278,223,100,35,17
175,21,114,71,55,77,113,93,117,270,307,240,306,133,292,282,118,130
205,119,105,59,83,8,152,57,169,296,289,109,274,285,84,293,213,121
229,158,96,206,6,48,27,194,79,236,198,132,209,259,280,137,273,245
249,275,166,90,51,24,18,87,115,246,208,161,103,40,288,311,144,300
290,303,173,210,54,98,97,153,157,257,150,122,58,43,138,261,294,116
