1,2,0.14824607765829703,0.014112903225806451
1,3,0.07216344476348922,0.018145161290322582
1,4,0.0536213485229238,0.014112903225806451
1,5,0.0364509115072788,0.008064516129032258
1,6,0.06202611883633949,0.0060483870967741925
1,7,0.002587004045579233,0.0020161290322580645
2,3,0.0775322400707927,0.09083129998129566
2,4,0.054867746913891374,0.10039876589262843
2,5,0.028019395781449224,0.09213099347120507
2,6,0.04859282758090935,0.06676489575374138
2,7,0.004810801435500794,0.026364547574699256
3,4,0.015225478692849776,0.051424704533106415
3,5,0.016831243019170508,0.07169944987325122
3,6,0.02551147880046448,0.07708425725985849
3,7,0.0048717880725019196,0.02794256412386059
4,5,0.03081187852445438,0.04086749154200431
4,6,0.02223439900643347,0.06439756861504838
4,7,0.0027561765889832506,0.04636867183375174
5,6,0.03145801616460257,0.04760769274737196
5,7,0.0072347629039623326,0.038648825445003435
6,7,0.009342860731199554,0.03303807013549289
