TE	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
0	0	0.02307508398045498	0.017090634267266605	0.03748150369018092	0.04155399611848571	0.0400747702373721	0.05674183855965827	0.041193779185600125	0.022279163723053996	0.012024495942631679	0.40168244136138015	0.27696066212840226	0.0709319982620384	0.052450864531077224	0.04671391763143964	0.028574087130011486	0.031322979865715736	0.01897415645867018
1	0.3299386011629781	0	0.0009158048217669219	0.01508520775849479	0.01672592494611766	0.011069287015983453	0.031060511641644525	0.013680819729463408	0.01627816933113641	0.0100913913766428	0.30459860496517366	0.15013673952523354	0.05350161235569351	0.02015117068112911	0.019241546405590233	0.020555129019075555	0.010280363725978268	0.00577974117497942
2	0.287291825811932	0.010351168297775512	0	0.018136846185627033	0.02345480815876754	0.014182797764440015	0.02529622331527362	0.018964906764722934	0.011589136435578132	0.009425046131003824	0.29371778139909255	0.12477220621409021	0.04976955996154683	0.02094947920374635	0.02353747182707974	0.015748987326615213	0.019291205114064756	0.012227681132758985
3	0.28460822662111124	0.008808329180444729	0.010345132679932588	0	0.02164258782693889	0.03228655157191491	0.02523092286677911	0.0105905853844169	0.010204747589943861	0.008606630641543156	0.26163582818090825	0.12005359834525658	0.050619138421483564	0.021827845695662384	0.023125414892755318	0.025476186453617572	0.01672874883854432	0.016598808179870174
4	0.2859783936578741	0.012106532415142545	0.004002859291211592	0.008838215511801762	0	0.03288289230621202	0.025650907510780745	0.01851640041621916	0.020127176817918865	0.011049059083609083	0.2557448809025766	0.12579833361785114	0.0519043716165918	0.016704239867447224	0.012523449478648536	0.01296256462880989	0.021680331412284582	0.01172804092382844
5	0.2504234833130973	0.015157391991389926	0.006445731397415208	0.013752883882765268	0.011851584198033543	0	0.040718877634468575	0.017519052203854177	0.02512224644706054	0.015088541992195881	0.20678579151776452	0.0927763336600125	0.037742817215918954	0.0045760408272987356	0.01385488960374292	0.009599339975522887	0.01910193769619085	0.012381823302472549
6	0.20907395202077453	0.023948810633511616	0.0020302488256513916	0.016118184401309292	0.013854401207271274	0.03068085629502028	0	0.02108874773729735	0.031730796213770486	0.01405456210823665	0.17295647265475264	0.09859547645590844	0.04838778954992055	0.016666957090391666	0.014663176538476225	0.008409990396279547	0.022954852554886208	0.019506701210399126
7	0.1593596089436936	0.020048978974127156	0.005929400724416099	0.013214537250718358	0.01583445272845725	0.024537857333882696	0.0476217433703245	0	0.03194773119246562	0.017414349610521348	0.12968486962177547	0.08599733603134126	0.03653772124956682	0.007259220192120236	0.018953133751956088	0.025031497991968285	0.029712500404086864	0.014002333192479084
8	0.09295105563029372	0.03445297160989533	0.013947442885306824	0.015904453599211978	0.025407330657820772	0.04423987401553393	0.06462948606682864	0.03244905884640904	0	0.019225275069909335	0.09653944080871546	0.0856792626588172	0.034072979692385034	0.009546535221835092	0.013380544854214813	0.016378940518840368	0.020209487159505345	0.013556993433724993
9	0.030797237216573417	0.028522619709716285	0.008957949686786038	0.01146744747334251	0.024584744343502767	0.02096763805866959	0.031563146582332946	0.02691731483057867	0.015486693541356318	0	0.04840772055896332	0.0320360886053397	0.02607466826276978	0.011575183966226373	0.011804380059561394	0.013243544652815352	0.003527152575046764	0.0094457006036293
10	0.4445381003598253	0.01736092127354813	0.014876325987290558	0.03286956553478065	0.03456350249607345	0.046187754798405305	0.08397923711869731	0.048911671806941	0.03308078426861242	0.010019477337612917	0	0.24235315933165394	0.08783939771789247	0.03489022296061103	0.03553857062841537	0.023608783011295244	0.03072667165630535	0.025296061263423843
