1.1050872,0.11371093,0.0019335593,0.0047437744,0.009007812,0.015930649,0.0051387097,0.19253759
1.2111921,0.11582384,0.0017376379,0.0070127337,0.01969378,0.01,0.0019881192,0.20311281
1.1316844,0.24175377,0.0046766656,0.00018031446,0.021817189,0.035666093,0.008445821,0.40012833
1.1470793,0.27224383,0.020314539,0.014656787,0.0066489535,0.0054577477,0.019688813,0.38781676
1.4177192,0.2597546,0.019919027,0.0058921524,0.029834341,0.012245609,9.2252616e-05,0.6950641
1.462894,0.011448654,0.010349913,1.1177518,0.5050311,0.27900523,0.01765134,1.457425
1.4935278,0.26934668,0.05625084,0.0047262926,0.00016106988,0.022004277,0.024308309,0.6647728
1.5095541,0.29723957,0.008271139,0.0064570573,0.007675402,0.0027842936,0.027829248,0.6759089
1.3922292,0.6113732,0.008105169,0.005305936,0.028142236,0.0034878855,0.005043266,0.8810029
1.5187917,0.5782726,0.014396048,0.00223078,0.024184525,0.0055492693,0.014572753,0.8205282
1.467415,0.47030345,0.011076099,0.003650547,0.0029598551,0.0034231734,0.0029289627,1.003215
1.2709156,0.42261204,0.062199276,0.0041048555,0.017936772,0.014193092,0.0062043653,1.0175937
1.113065,0.574065,0.026076743,0.053768855,0.0006677569,0.0054897717,0.00050557236,1.1144272
1.9491328,0.4344495,0.016923362,0.00015846305,0.0023155995,0.00789782,0.03606141,0.81036186
1.8408611,0.54824364,0.0082289595,0.0016357638,0.0008573896,0.020891974,0.049091477,0.9642699
1.3182323,0.8006554,0.0050457017,0.004218541,0.010764288,0.02429586,0.012373301,1.297545
1.5394771,0.8856906,0.025399126,0.0107627865,0.11988456,0.028758803,0.009543946,1.3122408
1.9624128,0.41291294,0.014430553,0.0683463,0.008000785,0.01999864,0.027641213,1.4410858
2.3422914,0.7022956,0.0040295264,0.029594826,0.021225715,0.0041328496,0.005872021,1.281842
2.0676398,0.37707016,0.00800129,0.007631463,0.004234994,0.00032303235,0.0066344566,1.7378856
1.640963,0.77071154,0.031998508,0.0052833618,0.0002780846,0.008400576,0.020945322,1.7079117
2.0712492,1.0810279,0.013335723,0.03991337,0.022270923,0.011207266,0.047733787,1.3171844
2.2485216,0.5098281,0.02114441,0.03090119,0.02241541,0.0005282591,0.03458369,1.7250898
1.4166163,0.886233,0.00680672,0.018658806,0.011771545,0.0062297275,0.014098069,1.8225447
2.2021942,1.1172168,0.005193593,0.00093822496,0.041198157,0.0026498614,0.22949876,1.2052362
1.8806168,0.91819274,0.004812724,0.0073417593,0.0012742677,0.007132628,0.0034811555,1.7742018
2.5536776,0.061577186,0.018370582,0.00011221784,0.03476593,0.077367336,0.0018719271,1.8417025
2.03501,1.0499287,0.017056527,0.024411108,0.021526637,0.009998832,0.018745707,1.7283107
1.8759347,0.97829527,0.03211544,0.013084659,0.00047434308,0.0012169098,0.0077701444,1.9240146
2.106779,1.0725459,0.0005692116,0.0025525177,0.014296501,0.0054683113,0.0016208113,1.6993706
2.3060098,0.93238765,0.0025131356,0.020992914,0.016882421,0.0088344915,0.0042717815,1.7020756
2.1488798,0.8525733,0.016036598,0.01976912,0.010582366,0.11202846,0.009170135,2.1152074
