0,16
0,99
0,124
0,132
0,193
0,201
0,216
0,272
0,309
0,387
0,397
0,402
0,552
0,554
0,619
0,627
0,737
0,759
0,768
0,801
0,843
0,906
0,927
0,988
0,30
0,228
0,237
0,279
0,296
0,328
0,349
0,364
0,376
0,389
0,446
0,527
0,575
0,753
0,810
1,168
1,213
1,233
1,269
1,307
1,428
1,436
1,470
1,507
1,525
1,559
1,689
1,717
1,762
1,802
1,848
1,862
1,879
1,884
1,886
1,899
1,924
2,94
2,110
2,128
2,186
2,227
2,286
2,291
2,312
2,341
2,375
2,466
2,601
2,620
2,625
2,650
2,658
2,676
2,697
2,708
2,718
2,721
2,841
2,868
2,983
2,33
2,76
2,162
2,206
2,347
2,388
2,591
2,691
2,828
2,847
2,940
3,38
3,87
3,109
3,141
3,190
3,225
3,236
3,249
3,260
3,344
3,354
3,410
3,489
3,493
3,668
3,669
3,789
3,822
3,851
3,859
3,860
3,866
3,976
3,987
3,123
3,221
3,465
3,472
3,570
3,651
3,730
3,911
4,26
4,95
4,172
4,261
4,290
4,352
4,377
4,462
4,501
4,508
4,509
4,593
4,618
4,634
4,637
4,661
4,699
4,706
4,746
4,778
4,797
4,833
4,895
4,919
4,84
4,113
4,252
4,262
4,454
4,545
4,582
4,716
4,724
4,729
4,775
4,943
5,6
5,18
5,65
5,189
5,234
5,243
5,247
5,248
5,259
5,394
5,438
5,450
5,473
5,479
5,517
5,521
5,546
5,555
5,615
5,791
5,873
5,907
5,969
5,37
5,43
5,148
5,168
5,213
5,436
5,471
5,505
5,511
5,589
5,643
5,749
6,18
6,65
6,168
6,189
6,213
6,234
6,248
6,259
6,394
6,450
6,473
6,505
6,517
6,521
6,546
6,589
6,615
6,643
6,749
6,791
6,873
6,907
6,969
6,37
6,148
6,307
6,435
6,436
6,511
6,717
6,802
7,40
7,798
7,804
8,29
8,94
8,99
8,126
8,132
8,181
8,186
8,201
8,227
8,337
8,387
8,389
8,396
8,464
8,625
8,627
8,654
8,656
8,737
8,779
8,781
8,888
8,912
8,996
8,128
8,341
8,348
8,583
8,591
8,604
8,650
8,807
9,53
9,57
9,101
9,157
9,214
9,264
9,275
9,293
9,360
9,381
9,453
9,467
9,490
9,519
9,530
9,600
9,633
9,723
9,727
9,731
9,764
9,766
9,882
9,949
9,64
9,183
9,274
9,400
9,599
9,687
10,58
10,72
10,83
10,96
10,165
10,166
10,239
10,283
10,306
10,443
10,532
10,544
10,628
10,652
10,674
10,682
10,686
10,714
10,796
10,805
10,849
10,958
10,962
11,41
11,94
11,126
11,132
11,142
11,193
11,279
11,296
11,328
11,397
11,449
11,464
11,466
11,654
11,658
11,701
11,773
11,801
11,838
11,843
11,906
11,953
11,986
11,988
11,302
11,446
12,19
12,36
12,54
12,79
12,97
12,174
12,280
12,294
12,305
12,343
12,345
12,408
12,441
12,445
12,459
12,494
12,553
12,644
12,664
12,761
12,918
12,928
12,966
12,968
12,265
13,25
13,149
13,173
13,238
13,298
13,299
13,311
13,468
13,516
13,520
13,602
13,648
13,670
13,757
13,782
13,825
13,834
13,880
13,908
13,929
13,451
13,956
14,161
14,270
14,313
14,373
14,458
14,540
14,561
14,569
14,586
14,598
14,622
14,663
14,665
14,685
14,695
14,739
14,780
14,830
14,835
14,922
14,932
14,955
14,963
14,977
14,42
14,60
14,81
14,117
14,167
14,231
14,399
14,512
14,594
14,595
14,610
14,621
14,660
14,694
14,700
14,808
14,872
14,938
15,65
15,135
15,189
15,213
15,253
15,259
15,284
15,307
15,332
15,481
15,505
15,507
15,511
15,521
15,615
15,643
15,749
15,820
15,829
15,879
15,899
15,907
15,969
16,20
16,30
16,124
16,193
16,216
16,237
16,272
16,309
16,365
16,376
16,402
16,552
16,554
16,556
16,616
16,619
16,705
16,753
16,759
16,768
16,801
16,810
16,927
16,66
16,228
16,295
16,349
16,411
16,527
16,532
16,577
16,710
16,771
16,845
16,875
16,915
16,937
16,982
17,95
17,164
17,222
17,316
17,340
17,350
17,352
17,401
17,433
17,484
17,487
17,522
17,597
17,606
17,637
17,746
17,763
17,777
17,790
17,813
17,833
17,853
17,895
17,981
17,90
17,104
17,125
17,159
17,197
17,212
17,235
17,251
17,278
17,319
17,320
17,327
17,382
17,496
17,497
17,508
17,514
17,563
17,702
17,726
17,750
17,942
17,980
17,994
18,65
18,234
18,259
18,331
18,394
18,473
18,479
18,511
18,517
18,521
18,546
18,555
18,615
18,791
18,873
18,969
19,36
19,54
19,79
19,129
19,174
19,246
19,294
19,343
19,494
19,664
19,673
19,761
19,918
19,966
20,30
20,66
20,124
20,165
20,228
20,237
20,272
20,295
20,309
20,376
20,402
20,527
20,532
20,554
20,556
20,616
20,619
20,753
20,810
20,875
20,915
20,927
20,937
20,68
20,283
20,349
20,411
20,431
20,577
20,590
20,652
20,710
20,921
20,982
21,176
21,230
21,257
21,298
21,311
21,314
21,346
21,359
21,395
21,452
21,565
21,587
21,648
21,670
21,741
21,752
21,840
21,925
21,933
21,934
21,939
21,979
21,767
21,971
22,40
22,89
22,103
22,281
22,315
22,355
22,566
22,567
22,568
22,574
22,576
22,629
22,649
22,678
22,765
22,821
22,891
22,913
22,930
22,116
22,140
22,154
22,196
22,297
22,378
22,547
22,965
23,107
23,121
23,192
23,339
23,367
23,385
23,409
23,417
23,418
23,475
23,477
23,495
23,518
23,531
23,538
23,636
23,638
23,641
23,677
23,864
23,874
23,877
23,948
23,985
23,39
24,25
24,73
24,134
24,298
24,299
24,311
24,342
24,395
24,439
24,452
24,504
24,549
24,648
24,704
24,734
24,741
24,752
24,782
24,929
24,931
24,933
24,934
24,979
25,73
25,149
25,230
25,238
25,298
25,299
25,311
25,413
25,468
25,549
25,587
25,602
25,648
25,670
25,741
25,757
25,782
25,818
25,834
25,880
25,908
25,929
25,931
25,27
25,28
25,78
25,106
25,131
25,138
25,173
25,210
25,226
25,245
25,266
25,282
25,342
25,351
25,356
25,395
25,439
25,451
25,499
25,504
25,516
25,520
25,558
25,728
25,734
25,744
25,752
25,825
25,850
25,856
25,876
25,887
25,933
25,934
25,939
25,950
25,971
26,31
26,95
26,133
26,172
26,261
26,290
26,352
26,377
26,462
26,484
26,509
26,563
26,582
26,593
26,618
26,634
26,637
26,661
26,699
26,746
26,833
26,895
26,919
26,287
26,716
26,724
26,729
27,28
27,73
27,122
27,131
27,176
27,210
27,230
27,257
27,282
27,395
27,413
27,444
27,728
27,741
27,782
27,834
27,880
27,883
27,931
27,933
27,934
28,73
28,122
28,131
28,173
28,210
28,230
28,282
28,395
28,413
28,444
28,630
28,728
28,741
28,782
28,834
28,880
28,887
28,934
28,972
29,33
29,44
29,128
29,158
29,181
29,186
29,303
29,348
29,422
29,427
29,583
29,591
29,604
29,625
29,656
29,718
29,721
29,760
29,779
29,781
29,807
29,888
29,996
29,70
29,114
29,362
29,423
29,426
29,447
29,476
29,510
29,562
29,691
29,755
29,772
29,855
29,978
30,98
30,211
30,216
30,237
30,295
30,309
30,365
30,376
30,402
30,554
30,556
30,616
30,619
30,705
30,753
30,759
30,768
30,810
30,845
30,915
30,927
30,66
30,228
30,349
30,411
30,431
30,577
30,585
30,590
30,710
30,771
30,875
30,917
30,937
30,959
30,982
31,50
31,104
31,133
31,256
31,261
31,288
31,352
31,430
31,462
31,484
31,509
31,563
31,582
31,612
31,634
31,733
31,746
31,763
31,777
31,881
31,895
31,919
31,981
31,172
31,623
31,729
32,134
32,138
32,153
32,230
32,277
32,282
32,299
32,311
32,314
32,322
32,346
32,351
32,558
32,565
32,587
32,631
32,648
32,680
32,811
32,825
32,876
32,880
32,950
32,971
32,551
33,44
33,114
33,128
33,158
33,181
33,291
33,303
33,348
33,362
33,426
33,427
33,562
33,583
33,620
