311,249,91,19,212,159,118,217,207,299,230,241,204,18,92,171,77,95
266,231,259,191,119,49,58,193,129,254,192,163,161,4,120,227,203,271
255,246,61,298,179,147,29,172,98,240,182,177,137,8,88,225,200,281
222,279,314,187,292,289,69,115,94,210,219,51,10,48,40,106,157,208
214,213,308,318,229,301,283,146,13,224,125,102,52,97,7,134,66,42
237,168,194,316,307,108,284,300,64,216,135,110,20,85,27,169,128,23
310,178,32,262,221,305,86,297,131,286,209,44,153,45,1,185,81,14
252,195,78,238,180,323,322,256,138,245,190,202,104,3,12,87,26,34
251,188,21,54,234,290,319,295,199,288,165,150,112,65,73,140,2,22
220,144,80,181,232,154,302,324,277,260,174,99,101,84,38,114,113,68
315,206,83,149,184,56,127,155,126,272,239,304,197,70,124,167,223,25
273,211,53,55,71,133,76,176,105,296,317,257,261,173,160,215,9,59
247,183,6,31,145,186,35,90,63,250,313,282,130,275,294,228,24,43
233,158,28,162,136,46,5,111,116,270,320,218,309,166,321,201,11,75
243,189,123,47,132,41,16,141,143,274,242,151,278,287,79,303,36,205
263,148,62,37,60,93,72,139,57,265,226,121,253,142,312,170,267,244
269,285,67,107,152,15,100,235,17,236,156,175,33,74,248,291,164,280
306,293,103,117,196,109,89,264,122,268,198,82,96,39,50,276,258,30
